"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat","sat","satcut"
"1","Barton",-9,"PAWNEE ROCK",1973-04-12,381616098534701,9,20,c(-98.899891, 38.271055),"1973","71-0",-98.899891,38.271055,136.1464844,"132-197"
"2","Barton",-9.25,"PAWNEE ROCK",1973-12-17,381616098534701,9,20,c(-98.899891, 38.271055),"1973","71-0",-98.899891,38.271055,136.1464844,"132-197"
"3","Barton",-29.33,"ELLINWOOD SW",1942-10-07,381945098420601,9,20,c(-98.701762, 38.328824),"1942","71-0",-98.701762,38.328824,122.7195206,"66-131"
"4","Barton",-29.34,"ELLINWOOD SW",1942-10-27,381945098420601,9,20,c(-98.701762, 38.328824),"1942","71-0",-98.701762,38.328824,122.7195206,"66-131"
"5","Barton",-29.38,"ELLINWOOD SW",1942-11-24,381945098420601,9,20,c(-98.701762, 38.328824),"1942","71-0",-98.701762,38.328824,122.7195206,"66-131"
"6","Barton",-29.41,"ELLINWOOD SW",1942-12-15,381945098420601,9,20,c(-98.701762, 38.328824),"1942","71-0",-98.701762,38.328824,122.7195206,"66-131"
"7","Barton",-28.57,"ELLINWOOD SW",1943-01-27,381945098420601,9,20,c(-98.701762, 38.328824),"1943","71-0",-98.701762,38.328824,122.7195206,"66-131"
"8","Barton",-29.55,"ELLINWOOD SW",1943-02-19,381945098420601,9,20,c(-98.701762, 38.328824),"1943","71-0",-98.701762,38.328824,122.7195206,"66-131"
"9","Barton",-28.19,"ELLINWOOD SW",1943-03-24,381945098420601,9,20,c(-98.701762, 38.328824),"1943","71-0",-98.701762,38.328824,122.7195206,"66-131"
"10","Barton",-28.55,"ELLINWOOD SW",1943-04-22,381945098420601,9,20,c(-98.701762, 38.328824),"1943","71-0",-98.701762,38.328824,122.7195206,"66-131"
"11","Barton",-27.93,"ELLINWOOD SW",1943-05-22,381945098420601,9,20,c(-98.701762, 38.328824),"1943","71-0",-98.701762,38.328824,122.7195206,"66-131"
"12","Barton",-27.11,"ELLINWOOD SW",1943-06-02,381945098420601,9,20,c(-98.701762, 38.328824),"1943","71-0",-98.701762,38.328824,122.7195206,"66-131"
"13","Barton",-28.48,"ELLINWOOD SW",1943-07-21,381945098420601,9,20,c(-98.701762, 38.328824),"1943","71-0",-98.701762,38.328824,122.7195206,"66-131"
"14","Barton",-28.23,"ELLINWOOD SW",1943-08-04,381945098420601,9,20,c(-98.701762, 38.328824),"1943","71-0",-98.701762,38.328824,122.7195206,"66-131"
"15","Barton",-28.42,"ELLINWOOD SW",1943-09-14,381945098420601,9,20,c(-98.701762, 38.328824),"1943","71-0",-98.701762,38.328824,122.7195206,"66-131"
"16","Barton",-28,"ELLINWOOD SW",1943-10-12,381945098420601,9,20,c(-98.701762, 38.328824),"1943","71-0",-98.701762,38.328824,122.7195206,"66-131"
"17","Barton",-28.16,"ELLINWOOD SW",1943-11-04,381945098420601,9,20,c(-98.701762, 38.328824),"1943","71-0",-98.701762,38.328824,122.7195206,"66-131"
"18","Barton",-28.61,"ELLINWOOD SW",1943-12-21,381945098420601,9,20,c(-98.701762, 38.328824),"1943","71-0",-98.701762,38.328824,122.7195206,"66-131"
"19","Barton",-28.78,"ELLINWOOD SW",1944-01-19,381945098420601,9,20,c(-98.701762, 38.328824),"1944","71-0",-98.701762,38.328824,122.7195206,"66-131"
"20","Barton",-29.9,"ELLINWOOD SW",1944-02-25,381945098420601,9,20,c(-98.701762, 38.328824),"1944","71-0",-98.701762,38.328824,122.7195206,"66-131"
"21","Barton",-29.07,"ELLINWOOD SW",1944-03-15,381945098420601,9,20,c(-98.701762, 38.328824),"1944","71-0",-98.701762,38.328824,122.7195206,"66-131"
"22","Barton",-29.16,"ELLINWOOD SW",1944-04-06,381945098420601,9,20,c(-98.701762, 38.328824),"1944","71-0",-98.701762,38.328824,122.7195206,"66-131"
"23","Barton",-29.07,"ELLINWOOD SW",1944-05-10,381945098420601,9,20,c(-98.701762, 38.328824),"1944","71-0",-98.701762,38.328824,122.7195206,"66-131"
"24","Barton",-29.42,"ELLINWOOD SW",1944-06-04,381945098420601,9,20,c(-98.701762, 38.328824),"1944","71-0",-98.701762,38.328824,122.7195206,"66-131"
"25","Barton",-29.56,"ELLINWOOD SW",1944-07-27,381945098420601,9,20,c(-98.701762, 38.328824),"1944","71-0",-98.701762,38.328824,122.7195206,"66-131"
"26","Barton",-29.53,"ELLINWOOD SW",1944-10-24,381945098420601,9,20,c(-98.701762, 38.328824),"1944","71-0",-98.701762,38.328824,122.7195206,"66-131"
"27","Barton",-29.82,"ELLINWOOD SW",1944-11-16,381945098420601,9,20,c(-98.701762, 38.328824),"1944","71-0",-98.701762,38.328824,122.7195206,"66-131"
"28","Barton",-29.66,"ELLINWOOD SW",1944-12-08,381945098420601,9,20,c(-98.701762, 38.328824),"1944","71-0",-98.701762,38.328824,122.7195206,"66-131"
"29","Barton",-29.7,"ELLINWOOD SW",1945-01-04,381945098420601,9,20,c(-98.701762, 38.328824),"1945","71-0",-98.701762,38.328824,122.7195206,"66-131"
"30","Barton",-29.76,"ELLINWOOD SW",1945-02-14,381945098420601,9,20,c(-98.701762, 38.328824),"1945","71-0",-98.701762,38.328824,122.7195206,"66-131"
"31","Barton",-29.81,"ELLINWOOD SW",1945-03-08,381945098420601,9,20,c(-98.701762, 38.328824),"1945","71-0",-98.701762,38.328824,122.7195206,"66-131"
"32","Barton",-29.77,"ELLINWOOD SW",1945-04-26,381945098420601,9,20,c(-98.701762, 38.328824),"1945","71-0",-98.701762,38.328824,122.7195206,"66-131"
"33","Barton",-29.74,"ELLINWOOD SW",1945-05-16,381945098420601,9,20,c(-98.701762, 38.328824),"1945","71-0",-98.701762,38.328824,122.7195206,"66-131"
"34","Barton",-29.68,"ELLINWOOD SW",1945-06-06,381945098420601,9,20,c(-98.701762, 38.328824),"1945","71-0",-98.701762,38.328824,122.7195206,"66-131"
"35","Barton",-29.54,"ELLINWOOD SW",1945-07-13,381945098420601,9,20,c(-98.701762, 38.328824),"1945","71-0",-98.701762,38.328824,122.7195206,"66-131"
"36","Barton",-29.51,"ELLINWOOD SW",1945-08-07,381945098420601,9,20,c(-98.701762, 38.328824),"1945","71-0",-98.701762,38.328824,122.7195206,"66-131"
"37","Barton",-29.49,"ELLINWOOD SW",1945-09-12,381945098420601,9,20,c(-98.701762, 38.328824),"1945","71-0",-98.701762,38.328824,122.7195206,"66-131"
"38","Barton",-29.52,"ELLINWOOD SW",1945-10-16,381945098420601,9,20,c(-98.701762, 38.328824),"1945","71-0",-98.701762,38.328824,122.7195206,"66-131"
"39","Barton",-29.55,"ELLINWOOD SW",1945-11-20,381945098420601,9,20,c(-98.701762, 38.328824),"1945","71-0",-98.701762,38.328824,122.7195206,"66-131"
"40","Barton",-29.67,"ELLINWOOD SW",1945-12-21,381945098420601,9,20,c(-98.701762, 38.328824),"1945","71-0",-98.701762,38.328824,122.7195206,"66-131"
"41","Barton",-29.7,"ELLINWOOD SW",1946-01-10,381945098420601,9,20,c(-98.701762, 38.328824),"1946","71-0",-98.701762,38.328824,122.7195206,"66-131"
"42","Barton",-29.76,"ELLINWOOD SW",1946-02-20,381945098420601,9,20,c(-98.701762, 38.328824),"1946","71-0",-98.701762,38.328824,122.7195206,"66-131"
"43","Barton",-29.12,"ELLINWOOD SW",1946-03-13,381945098420601,9,20,c(-98.701762, 38.328824),"1946","71-0",-98.701762,38.328824,122.7195206,"66-131"
"44","Barton",-29.85,"ELLINWOOD SW",1946-04-23,381945098420601,9,20,c(-98.701762, 38.328824),"1946","71-0",-98.701762,38.328824,122.7195206,"66-131"
"45","Barton",-29.9,"ELLINWOOD SW",1946-05-23,381945098420601,9,20,c(-98.701762, 38.328824),"1946","71-0",-98.701762,38.328824,122.7195206,"66-131"
"46","Barton",-29.95,"ELLINWOOD SW",1946-06-21,381945098420601,9,20,c(-98.701762, 38.328824),"1946","71-0",-98.701762,38.328824,122.7195206,"66-131"
"47","Barton",-29.96,"ELLINWOOD SW",1946-07-22,381945098420601,9,20,c(-98.701762, 38.328824),"1946","71-0",-98.701762,38.328824,122.7195206,"66-131"
"48","Barton",-30,"ELLINWOOD SW",1946-08-21,381945098420601,9,20,c(-98.701762, 38.328824),"1946","71-0",-98.701762,38.328824,122.7195206,"66-131"
"49","Barton",-30.06,"ELLINWOOD SW",1946-09-12,381945098420601,9,20,c(-98.701762, 38.328824),"1946","71-0",-98.701762,38.328824,122.7195206,"66-131"
"50","Barton",-30.08,"ELLINWOOD SW",1946-10-24,381945098420601,9,20,c(-98.701762, 38.328824),"1946","71-0",-98.701762,38.328824,122.7195206,"66-131"
"51","Barton",-30.16,"ELLINWOOD SW",1946-11-26,381945098420601,9,20,c(-98.701762, 38.328824),"1946","71-0",-98.701762,38.328824,122.7195206,"66-131"
"52","Barton",-30.16,"ELLINWOOD SW",1946-12-12,381945098420601,9,20,c(-98.701762, 38.328824),"1946","71-0",-98.701762,38.328824,122.7195206,"66-131"
