"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat"
"1","Morton",-235.16,"ROLLA SE",2002-01-07,370136101360401,129,35,c(-101.600938, 37.025356),"2002","287-216",-101.600938,37.025356
"2","Seward",-146.88,"Liberal",2002-01-06,370023100550801,175,35,c(-100.917644, 37.005856),"2002","215-144",-100.917644,37.005856
"3","Morton",-102.35,"ELKHART NORTH",2002-01-07,370217101593801,129,35,c(-101.994048, 37.035692),"2002","143-72",-101.994048,37.035692
"4","Pratt",-32.08,"Sun City NE",2002-01-03,372902098473802,151,29,c(-98.793447, 37.48398),"2002","71-0",-98.793447,37.48398
"5","Pratt",-32.73,"Sun City NE",2002-04-03,372902098473802,151,29,c(-98.793447, 37.48398),"2002","71-0",-98.793447,37.48398
"6","Pratt",-32.97,"Sun City NE",2002-07-11,372902098473802,151,29,c(-98.793447, 37.48398),"2002","71-0",-98.793447,37.48398
"7","Pratt",-33.32,"Sun City NE",2002-10-10,372902098473802,151,29,c(-98.793447, 37.48398),"2002","71-0",-98.793447,37.48398
"8","Pratt",-32.52,"Sun City NE",2002-01-03,372902098473803,151,29,c(-98.793427, 37.483942),"2002","71-0",-98.793427,37.483942
"9","Pratt",-32.65,"Sun City NE",2002-04-03,372902098473803,151,29,c(-98.793427, 37.483942),"2002","71-0",-98.793427,37.483942
"10","Pratt",-33.01,"Sun City NE",2002-07-11,372902098473803,151,29,c(-98.793427, 37.483942),"2002","71-0",-98.793427,37.483942
"11","Pratt",-33.26,"Sun City NE",2002-10-10,372902098473803,151,29,c(-98.793427, 37.483942),"2002","71-0",-98.793427,37.483942
"12","Seward",-257.48,"Sublette SW",2002-01-06,371641100594601,175,32,c(-100.996843, 37.278474),"2002","287-216",-100.996843,37.278474
"13","Stevens",-195.31,"WOODS",2002-01-07,370958101055501,189,33,c(-101.103341, 37.162395),"2002","215-144",-101.103341,37.162395
"14","Morton",-90.57,"Rolla NE",2002-01-07,371103101334301,129,33,c(-101.563638, 37.184785),"2002","143-72",-101.563638,37.184785
"15","Gray",-236.22,"Copeland SE",2002-01-07,373054100354402,69,29,c(-100.597732, 37.514304),"2002","287-216",-100.597732,37.514304
"16","Morton",-230.64,"Shore Airport SE",2002-01-08,372043101363101,129,31,c(-101.610442, 37.344952),"2002","287-216",-101.610442,37.344952
"17","Meade",-52.99,"MEADE NE",2002-01-07,372446100160201,119,30,c(-100.270521, 37.416323),"2002","71-0",-100.270521,37.416323
"18","Stanton",-124.39,"Saunders",2002-01-02,372840102014101,187,29,c(-102.028654, 37.478867),"2002","143-72",-102.028654,37.478867
"19","Stanton",-198.89,"RICHFIELD NE",2002-01-03,372556101454002,187,30,c(-101.761947, 37.43234),"2002","215-144",-101.761947,37.43234
"20","Pratt",-49.54,"Isabel",2002-01-03,372818098345503,151,29,c(-98.582033, 37.470795),"2002","71-0",-98.582033,37.470795
"21","Pratt",-50.18,"Isabel",2002-04-03,372818098345503,151,29,c(-98.582033, 37.470795),"2002","71-0",-98.582033,37.470795
"22","Pratt",-50.59,"Isabel",2002-07-11,372818098345503,151,29,c(-98.582033, 37.470795),"2002","71-0",-98.582033,37.470795
"23","Pratt",-50.87,"Isabel",2002-10-10,372818098345503,151,29,c(-98.582033, 37.470795),"2002","71-0",-98.582033,37.470795
"24","Grant",-229.46,"Moscow NW",2002-01-08,372826101125501,67,30,c(-101.216446, 37.474564),"2002","287-216",-101.216446,37.474564
"25","Pratt",-28.83,"Sun City NE",2002-01-10,372838098470601,151,29,c(-98.784215, 37.477647),"2002","71-0",-98.784215,37.477647
"26","Pratt",-5.15,"Cairo",2002-01-29,373905098332501,151,27,c(-98.557288, 37.652069),"2002","71-0",-98.557288,37.652069
"27","Kingman",-7.83,"PENALOSA",2002-01-16,373819098154001,95,28,c(-98.261955, 37.640191),"2002","71-0",-98.261955,37.640191
"28","Haskell",-235.08,"Wild Horse Lake",2002-01-06,373929100453601,81,27,c(-100.761438, 37.658774),"2002","287-216",-100.761438,37.658774
"29","Kiowa",-66.49,"HAVILAND NE",2002-01-03,373938099043601,97,27,c(-99.079053, 37.659267),"2002","71-0",-99.079053,37.659267
"30","Seward",-240.68,"Plains SW",2002-01-06,371706100432201,175,32,c(-100.725734, 37.28585),"2002","287-216",-100.725734,37.28585
"31","Ford",-149.63,"FORT DODGE SW",2002-01-08,373652099575901,57,28,c(-99.969991, 37.619051),"2002","215-144",-99.969991,37.619051
"32","Ford",-48.81,"BUCKLIN SE",2002-01-08,373644099354101,57,28,c(-99.59493, 37.61657),"2002","71-0",-99.59493,37.61657
"33","Ford",-48.8,"BUCKLIN SE",2002-01-08,373644099354101,57,28,c(-99.59493, 37.61657),"2002","71-0",-99.59493,37.61657
"34","Gray",-199.49,"Haggard",2002-01-08,373848100155901,69,28,c(-100.269121, 37.649852),"2002","215-144",-100.269121,37.649852
"35","Sedgwick",-31.07,NA,2002-12-10,373019097221301,173,29,c(-97.3699, 37.5047),"2002","71-0",-97.3699,37.5047
"36","Pratt",-99.37,"Coats",2002-01-03,373231098480401,151,29,c(-98.803, 37.5428),"2002","143-72",-98.803,37.5428
"37","Pratt",-99.26,"Coats",2002-04-03,373231098480401,151,29,c(-98.803, 37.5428),"2002","143-72",-98.803,37.5428
"38","Pratt",-99.38,"Coats",2002-07-11,373231098480401,151,29,c(-98.803, 37.5428),"2002","143-72",-98.803,37.5428
"39","Pratt",-99.88,"Coats",2002-10-10,373231098480401,151,29,c(-98.803, 37.5428),"2002","143-72",-98.803,37.5428
