"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat"
"1","Barber",-4.44,"GERLANE",1963-05-15,371414098334701,7,32,c(-98.565286, 37.238808),"1963","71-0",-98.565286,37.238808
"2","Barber",-4.36,"GERLANE",1963-05-21,371414098334701,7,32,c(-98.565286, 37.238808),"1963","71-0",-98.565286,37.238808
"3","Barber",-3.3,"GERLANE",1963-06-27,371414098334701,7,32,c(-98.565286, 37.238808),"1963","71-0",-98.565286,37.238808
"4","Barber",-4.41,"GERLANE",1963-07-29,371414098334701,7,32,c(-98.565286, 37.238808),"1963","71-0",-98.565286,37.238808
"5","Barber",-4.62,"GERLANE",1963-08-23,371414098334701,7,32,c(-98.565286, 37.238808),"1963","71-0",-98.565286,37.238808
"6","Barber",-4.22,"GERLANE",1963-09-30,371414098334701,7,32,c(-98.565286, 37.238808),"1963","71-0",-98.565286,37.238808
"7","Barber",-4.32,"GERLANE",1963-10-23,371414098334701,7,32,c(-98.565286, 37.238808),"1963","71-0",-98.565286,37.238808
"8","Barber",-4.27,"GERLANE",1963-11-18,371414098334701,7,32,c(-98.565286, 37.238808),"1963","71-0",-98.565286,37.238808
"9","Barber",-4.05,"GERLANE",1963-12-20,371414098334701,7,32,c(-98.565286, 37.238808),"1963","71-0",-98.565286,37.238808
"10","Barber",-4.17,"GERLANE",1964-01-23,371414098334701,7,32,c(-98.565286, 37.238808),"1964","71-0",-98.565286,37.238808
"11","Barber",-4.27,"GERLANE",1964-02-20,371414098334701,7,32,c(-98.565286, 37.238808),"1964","71-0",-98.565286,37.238808
"12","Barber",-4.23,"GERLANE",1964-03-20,371414098334701,7,32,c(-98.565286, 37.238808),"1964","71-0",-98.565286,37.238808
"13","Barber",-4.33,"GERLANE",1964-04-27,371414098334701,7,32,c(-98.565286, 37.238808),"1964","71-0",-98.565286,37.238808
"14","Barber",-4.49,"GERLANE",1964-05-27,371414098334701,7,32,c(-98.565286, 37.238808),"1964","71-0",-98.565286,37.238808
"15","Barber",-4.69,"GERLANE",1964-06-23,371414098334701,7,32,c(-98.565286, 37.238808),"1964","71-0",-98.565286,37.238808
"16","Barber",-6.53,"GERLANE",1964-07-30,371414098334701,7,32,c(-98.565286, 37.238808),"1964","71-0",-98.565286,37.238808
