"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat"
"1","Jewell",-45.3,NA,1988-03-08,395735097580401,89,1,c(-97.968766, 39.958433),"1988","71-0",-97.968766,39.958433
"2","Jewell",-44.2,NA,1988-10-10,395735097580401,89,1,c(-97.968766, 39.958433),"1988","71-0",-97.968766,39.958433
"3","Jewell",-45.4,NA,1989-01-27,395735097580401,89,1,c(-97.968766, 39.958433),"1989","71-0",-97.968766,39.958433
"4","Jewell",-44.9,NA,1989-10-10,395735097580401,89,1,c(-97.968766, 39.958433),"1989","71-0",-97.968766,39.958433
"5","Jewell",-46.3,NA,1990-02-14,395735097580401,89,1,c(-97.968766, 39.958433),"1990","71-0",-97.968766,39.958433
"6","Jewell",-45.8,NA,1990-12-04,395735097580401,89,1,c(-97.968766, 39.958433),"1990","71-0",-97.968766,39.958433
"7","Jewell",-46.6,NA,1991-02-06,395735097580401,89,1,c(-97.968766, 39.958433),"1991","71-0",-97.968766,39.958433
"8","Jewell",-47,NA,1991-10-01,395735097580401,89,1,c(-97.968766, 39.958433),"1991","71-0",-97.968766,39.958433
"9","Jewell",-48,NA,1992-02-19,395735097580401,89,1,c(-97.968766, 39.958433),"1992","71-0",-97.968766,39.958433
"10","Jewell",-48.4,NA,1992-06-09,395735097580401,89,1,c(-97.968766, 39.958433),"1992","71-0",-97.968766,39.958433
"11","Jewell",-57.5,NA,1992-09-11,395735097580401,89,1,c(-97.968766, 39.958433),"1992","71-0",-97.968766,39.958433
"12","Jewell",-58.4,NA,1992-12-01,395735097580401,89,1,c(-97.968766, 39.958433),"1992","71-0",-97.968766,39.958433
"13","Jewell",-48.7,NA,1993-02-05,395735097580401,89,1,c(-97.968766, 39.958433),"1993","71-0",-97.968766,39.958433
"14","Jewell",-48,NA,1993-05-14,395735097580401,89,1,c(-97.968766, 39.958433),"1993","71-0",-97.968766,39.958433
"15","Jewell",-10.8,NA,1988-03-08,395922098013701,89,1,c(-98.028261, 39.98828),"1988","71-0",-98.028261,39.98828
"16","Jewell",-10.9,NA,1988-10-10,395922098013701,89,1,c(-98.028261, 39.98828),"1988","71-0",-98.028261,39.98828
"17","Jewell",-11.4,NA,1989-01-27,395922098013701,89,1,c(-98.028261, 39.98828),"1989","71-0",-98.028261,39.98828
"18","Jewell",-10,NA,1989-10-09,395922098013701,89,1,c(-98.028261, 39.98828),"1989","71-0",-98.028261,39.98828
