"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat"
"1","Stevens",-83.8,NA,1964-12-01,370105101085501,189,35,c(-101.149551, 37.01881),"1964","143-72",-101.149551,37.01881
"2","Stevens",-83.75,NA,1964-12-16,370105101085501,189,35,c(-101.149551, 37.01881),"1964","143-72",-101.149551,37.01881
"3","Seward",-112,"Liberal",1964-12-01,370023100550801,175,35,c(-100.917644, 37.005856),"1964","143-72",-100.917644,37.005856
"4","Seward",-113.39,"Liberal",1964-12-28,370023100550801,175,35,c(-100.917644, 37.005856),"1964","143-72",-100.917644,37.005856
"5","Stevens",-91.2,NA,1964-12-01,370152101141301,189,35,c(-101.237623, 37.031459),"1964","143-72",-101.237623,37.031459
"6","Stevens",-91.2,NA,1964-12-16,370152101141301,189,35,c(-101.237623, 37.031459),"1964","143-72",-101.237623,37.031459
"7","Stevens",-84.2,NA,1964-12-01,370930101185001,189,33,c(-101.315057, 37.158091),"1964","143-72",-101.315057,37.158091
"8","Stevens",-84.17,NA,1964-12-16,370930101185001,189,33,c(-101.315057, 37.158091),"1964","143-72",-101.315057,37.158091
"9","Seward",-28,NA,1964-10-01,370918100453201,175,33,c(-100.759103, 37.154334),"1964","71-0",-100.759103,37.154334
"10","Seward",-28,NA,1964-10-10,370918100453201,175,33,c(-100.759103, 37.154334),"1964","71-0",-100.759103,37.154334
"11","Sumner",-11.27,NA,1964-01-08,372751097140501,191,30,c(-97.235169, 37.464513),"1964","71-0",-97.235169,37.464513
"12","Meade",-13.84,NA,1964-03-04,372452100153801,119,30,c(-100.262735, 37.417412),"1964","71-0",-100.262735,37.417412
"13","Meade",-14.3,NA,1964-06-08,372452100153801,119,30,c(-100.262735, 37.417412),"1964","71-0",-100.262735,37.417412
"14","Meade",-15.62,NA,1964-09-14,372452100153801,119,30,c(-100.262735, 37.417412),"1964","71-0",-100.262735,37.417412
"15","Meade",-14.42,NA,1964-12-14,372452100153801,119,30,c(-100.262735, 37.417412),"1964","71-0",-100.262735,37.417412
"16","Stanton",-180.7,NA,1964-01-22,372849101435701,187,29,c(-101.733099, 37.481129),"1964","215-144",-101.733099,37.481129
"17","Sumner",-10.17,NA,1964-01-08,372626097134801,191,30,c(-97.231156, 37.441396),"1964","71-0",-97.231156,37.441396
"18","Haskell",-181,NA,1964-12-01,372456100435101,81,30,c(-100.730966, 37.415718),"1964","215-144",-100.730966,37.415718
"19","Haskell",-181.42,NA,1964-12-10,372456100435101,81,30,c(-100.730966, 37.415718),"1964","215-144",-100.730966,37.415718
"20","Barber",-4.17,"GERLANE",1964-01-23,371414098334701,7,32,c(-98.565286, 37.238808),"1964","71-0",-98.565286,37.238808
"21","Barber",-4.27,"GERLANE",1964-02-20,371414098334701,7,32,c(-98.565286, 37.238808),"1964","71-0",-98.565286,37.238808
"22","Barber",-4.23,"GERLANE",1964-03-20,371414098334701,7,32,c(-98.565286, 37.238808),"1964","71-0",-98.565286,37.238808
"23","Barber",-4.33,"GERLANE",1964-04-27,371414098334701,7,32,c(-98.565286, 37.238808),"1964","71-0",-98.565286,37.238808
"24","Barber",-4.49,"GERLANE",1964-05-27,371414098334701,7,32,c(-98.565286, 37.238808),"1964","71-0",-98.565286,37.238808
"25","Barber",-4.69,"GERLANE",1964-06-23,371414098334701,7,32,c(-98.565286, 37.238808),"1964","71-0",-98.565286,37.238808
"26","Barber",-6.53,"GERLANE",1964-07-30,371414098334701,7,32,c(-98.565286, 37.238808),"1964","71-0",-98.565286,37.238808
"27","Barber",-6.63,"GERLANE",1964-08-27,371414098334701,7,32,c(-98.565286, 37.238808),"1964","71-0",-98.565286,37.238808
"28","Barber",-5.44,"GERLANE",1964-09-16,371414098334701,7,32,c(-98.565286, 37.238808),"1964","71-0",-98.565286,37.238808
"29","Barber",-4.75,"GERLANE",1964-10-21,371414098334701,7,32,c(-98.565286, 37.238808),"1964","71-0",-98.565286,37.238808
"30","Barber",-4.29,"GERLANE",1964-11-23,371414098334701,7,32,c(-98.565286, 37.238808),"1964","71-0",-98.565286,37.238808
"31","Barber",-3.78,"GERLANE",1964-12-16,371414098334701,7,32,c(-98.565286, 37.238808),"1964","71-0",-98.565286,37.238808
"32","Seward",-155,NA,1964-12-01,372112100390201,175,31,c(-100.651602, 37.354087),"1964","215-144",-100.651602,37.354087
"33","Seward",-154.6,NA,1964-12-11,372112100390201,175,31,c(-100.651602, 37.354087),"1964","215-144",-100.651602,37.354087
"34","Stanton",-97.99,NA,1964-01-22,372345101320801,187,30,c(-101.536087, 37.396583),"1964","143-72",-101.536087,37.396583
"35","Morton",-126.62,"Shore Airport SE",1964-01-20,372043101363101,129,31,c(-101.610442, 37.344952),"1964","143-72",-101.610442,37.344952
"36","Grant",-154.74,NA,1964-01-07,372515101235101,67,30,c(-101.397232, 37.421715),"1964","215-144",-101.397232,37.421715
"37","Grant",-165.26,NA,1964-10-07,372515101235101,67,30,c(-101.397232, 37.421715),"1964","215-144",-101.397232,37.421715
"38","Stanton",-114,"Saunders",1964-01-22,372840102014101,187,29,c(-102.028654, 37.478867),"1964","143-72",-102.028654,37.478867
"39","Sumner",-12.11,NA,1964-01-08,372659097142901,191,30,c(-97.242066, 37.450505),"1964","71-0",-97.242066,37.450505
"40","Sumner",-6.47,NA,1964-01-08,372659097142902,191,30,c(-97.242066, 37.450505),"1964","71-0",-97.242066,37.450505
"41","Grant",-132.48,"Moscow NW",1964-01-07,372826101125501,67,30,c(-101.216446, 37.474564),"1964","143-72",-101.216446,37.474564
"42","Grant",-128.4,"Moscow NW",1964-02-10,372826101125501,67,30,c(-101.216446, 37.474564),"1964","143-72",-101.216446,37.474564
"43","Grant",-127.1,"Moscow NW",1964-02-26,372826101125501,67,30,c(-101.216446, 37.474564),"1964","143-72",-101.216446,37.474564
"44","Grant",-123.44,"Moscow NW",1964-03-03,372826101125501,67,30,c(-101.216446, 37.474564),"1964","143-72",-101.216446,37.474564
"45","Grant",-125.3,"Moscow NW",1964-03-26,372826101125501,67,30,c(-101.216446, 37.474564),"1964","143-72",-101.216446,37.474564
"46","Grant",-129,"Moscow NW",1964-04-06,372826101125501,67,30,c(-101.216446, 37.474564),"1964","143-72",-101.216446,37.474564
"47","Grant",-134.33,"Moscow NW",1964-04-20,372826101125501,67,30,c(-101.216446, 37.474564),"1964","143-72",-101.216446,37.474564
"48","Grant",-145.1,"Moscow NW",1964-05-06,372826101125501,67,30,c(-101.216446, 37.474564),"1964","215-144",-101.216446,37.474564
"49","Grant",-148.6,"Moscow NW",1964-05-26,372826101125501,67,30,c(-101.216446, 37.474564),"1964","215-144",-101.216446,37.474564
"50","Grant",-147.4,"Moscow NW",1964-06-03,372826101125501,67,30,c(-101.216446, 37.474564),"1964","215-144",-101.216446,37.474564
"51","Grant",-137.18,"Moscow NW",1964-06-24,372826101125501,67,30,c(-101.216446, 37.474564),"1964","143-72",-101.216446,37.474564
"52","Grant",-135.32,"Moscow NW",1964-07-13,372826101125501,67,30,c(-101.216446, 37.474564),"1964","143-72",-101.216446,37.474564
"53","Grant",-140.25,"Moscow NW",1964-07-21,372826101125501,67,30,c(-101.216446, 37.474564),"1964","143-72",-101.216446,37.474564
"54","Grant",-150.98,"Moscow NW",1964-08-04,372826101125501,67,30,c(-101.216446, 37.474564),"1964","215-144",-101.216446,37.474564
"55","Grant",-157.88,"Moscow NW",1964-08-21,372826101125501,67,30,c(-101.216446, 37.474564),"1964","215-144",-101.216446,37.474564
"56","Grant",-158.06,"Moscow NW",1964-09-01,372826101125501,67,30,c(-101.216446, 37.474564),"1964","215-144",-101.216446,37.474564
"57","Grant",-161.02,"Moscow NW",1964-09-21,372826101125501,67,30,c(-101.216446, 37.474564),"1964","215-144",-101.216446,37.474564
"58","Grant",-151.76,"Moscow NW",1964-10-07,372826101125501,67,30,c(-101.216446, 37.474564),"1964","215-144",-101.216446,37.474564
"59","Grant",-151.6,"Moscow NW",1964-10-21,372826101125501,67,30,c(-101.216446, 37.474564),"1964","215-144",-101.216446,37.474564
"60","Grant",-157.46,"Moscow NW",1964-11-04,372826101125501,67,30,c(-101.216446, 37.474564),"1964","215-144",-101.216446,37.474564
"61","Grant",-153.11,"Moscow NW",1964-11-24,372826101125501,67,30,c(-101.216446, 37.474564),"1964","215-144",-101.216446,37.474564
"62","Grant",-146.84,"Moscow NW",1964-12-07,372826101125501,67,30,c(-101.216446, 37.474564),"1964","215-144",-101.216446,37.474564
"63","Grant",-137.27,"Moscow NW",1964-12-29,372826101125501,67,30,c(-101.216446, 37.474564),"1964","143-72",-101.216446,37.474564
"64","Haskell",-231,NA,1964-12-01,372819101003001,81,30,c(-101.007926, 37.472125),"1964","287-216",-101.007926,37.472125
"65","Haskell",-231.02,NA,1964-12-08,372819101003001,81,30,c(-101.007926, 37.472125),"1964","287-216",-101.007926,37.472125
"66","Haskell",-237,NA,1964-12-01,372827100533301,81,30,c(-100.892654, 37.47413),"1964","287-216",-100.892654,37.47413
"67","Haskell",-236.75,NA,1964-12-08,372827100533301,81,30,c(-100.892654, 37.47413),"1964","287-216",-100.892654,37.47413
"68","Pratt",-31.3,"Sun City NE",1964-05-14,372838098470601,151,29,c(-98.784215, 37.477647),"1964","71-0",-98.784215,37.477647
"69","Haskell",-201.99,NA,1964-01-27,372405100520501,81,30,c(-100.867689, 37.401376),"1964","215-144",-100.867689,37.401376
"70","Pratt",-11,"Cairo",1964-05-12,373905098332501,151,27,c(-98.557288, 37.652069),"1964","71-0",-98.557288,37.652069
"71","Pratt",-69,"Cullison",1964-01-01,373924098571401,151,27,c(-98.95667, 37.65626),"1964","71-0",-98.95667,37.65626
"72","Kingman",-21.97,NA,1964-01-28,373951098082101,95,27,c(-98.136556, 37.664918),"1964","71-0",-98.136556,37.664918
"73","Seward",-160,"Plains SW",1964-12-01,371706100432201,175,32,c(-100.725734, 37.28585),"1964","215-144",-100.725734,37.28585
"74","Seward",-159.78,"Plains SW",1964-12-11,371706100432201,175,32,c(-100.725734, 37.28585),"1964","215-144",-100.725734,37.28585
"75","Morton",-162.27,NA,1964-01-15,371954101401701,129,31,c(-101.671708, 37.332267),"1964","215-144",-101.671708,37.332267
"76","Cherokee",-17.9,"KIRKWOOD",1964-06-09,371704094422601,21,32,c(-94.706595, 37.285242),"1964","71-0",-94.706595,37.285242
"77","Grant",-135.7,"Ulysses SW",1964-01-22,373009101234301,67,29,c(-101.394705, 37.503805),"1964","143-72",-101.394705,37.503805
"78","Grant",-130.87,"Ulysses SW",1964-02-26,373009101234301,67,29,c(-101.394705, 37.503805),"1964","143-72",-101.394705,37.503805
"79","Grant",-172.2,"Ulysses SW",1964-09-21,373009101234301,67,29,c(-101.394705, 37.503805),"1964","215-144",-101.394705,37.503805
"80","Grant",-147.51,"Ulysses SW",1964-12-29,373009101234301,67,29,c(-101.394705, 37.503805),"1964","215-144",-101.394705,37.503805
"81","Grant",-68.9,NA,1964-01-22,373036101281301,67,29,c(-101.470234, 37.510504),"1964","71-0",-101.470234,37.510504
"82","Stanton",-78.09,"Big Bow",1964-01-22,373031101350901,187,29,c(-101.585947, 37.50809),"1964","143-72",-101.585947,37.50809
"83","Gray",-87.93,NA,1964-03-04,373247100291101,69,29,c(-100.487352, 37.546669),"1964","143-72",-100.487352,37.546669
"84","Gray",-95.85,NA,1964-06-08,373247100291101,69,29,c(-100.487352, 37.546669),"1964","143-72",-100.487352,37.546669
"85","Gray",-97.28,NA,1964-12-14,373247100291101,69,29,c(-100.487352, 37.546669),"1964","143-72",-100.487352,37.546669
"86","Ford",-95.82,"BUCKLIN",1964-03-23,373309099384901,57,29,c(-99.645121, 37.556441),"1964","143-72",-99.645121,37.556441
"87","Ford",-96.83,"BUCKLIN",1964-06-23,373309099384901,57,29,c(-99.645121, 37.556441),"1964","143-72",-99.645121,37.556441
"88","Ford",-97.77,"BUCKLIN",1964-09-17,373309099384901,57,29,c(-99.645121, 37.556441),"1964","143-72",-99.645121,37.556441
"89","Ford",-99.2,"BUCKLIN",1964-12-16,373309099384901,57,29,c(-99.645121, 37.556441),"1964","143-72",-99.645121,37.556441
"90","Stanton",-210.58,NA,1964-01-22,373202101523501,187,29,c(-101.876551, 37.535387),"1964","215-144",-101.876551,37.535387
"91","Grant",-243.26,NA,1964-01-21,373206101053101,67,29,c(-101.092365, 37.53486),"1964","287-216",-101.092365,37.53486
"92","Stanton",-138.11,NA,1964-01-22,373614101365101,187,28,c(-101.615057, 37.604158),"1964","143-72",-101.615057,37.604158
"93","Stanton",-137.14,NA,1964-02-26,373614101365101,187,28,c(-101.615057, 37.604158),"1964","143-72",-101.615057,37.604158
"94","Stanton",-140.29,NA,1964-03-26,373614101365101,187,28,c(-101.615057, 37.604158),"1964","143-72",-101.615057,37.604158
"95","Stanton",-148.54,NA,1964-09-21,373614101365101,187,28,c(-101.615057, 37.604158),"1964","215-144",-101.615057,37.604158
"96","Grant",-112.98,NA,1964-01-22,373742101302001,67,28,c(-101.506413, 37.629336),"1964","143-72",-101.506413,37.629336
"97","Grant",-93.1,NA,1964-01-22,373415101270401,67,28,c(-101.45107, 37.571187),"1964","143-72",-101.45107,37.571187
"98","Grant",-88.3,NA,1964-02-26,373415101270401,67,28,c(-101.45107, 37.571187),"1964","143-72",-101.45107,37.571187
"99","Grant",-176,NA,1964-09-21,373415101270401,67,28,c(-101.45107, 37.571187),"1964","215-144",-101.45107,37.571187
"100","Grant",-103.6,NA,1964-12-29,373415101270401,67,28,c(-101.45107, 37.571187),"1964","143-72",-101.45107,37.571187
"101","Stanton",-119.33,NA,1964-01-22,373627101411301,187,28,c(-101.687644, 37.607912),"1964","143-72",-101.687644,37.607912
"102","Butler",-12.03,"AUGUSTA",1964-01-21,374051096585601,15,27,c(-96.984079, 37.680331),"1964","71-0",-96.984079,37.680331
"103","Butler",-11.97,"AUGUSTA",1964-03-20,374051096585601,15,27,c(-96.984079, 37.680331),"1964","71-0",-96.984079,37.680331
"104","Butler",-10.54,"AUGUSTA",1964-04-30,374051096585601,15,27,c(-96.984079, 37.680331),"1964","71-0",-96.984079,37.680331
"105","Butler",-11.65,"AUGUSTA",1964-07-21,374051096585601,15,27,c(-96.984079, 37.680331),"1964","71-0",-96.984079,37.680331
