"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat"
"1","Morton",-234.52,"ROLLA SE",2000-01-05,370136101360401,129,35,c(-101.600938, 37.025356),"2000","287-216",-101.600938,37.025356
"2","Seward",-142.45,"Liberal",2000-01-07,370023100550801,175,35,c(-100.917644, 37.005856),"2000","143-72",-100.917644,37.005856
"3","Morton",-98.43,"ELKHART NORTH",2000-01-05,370217101593801,129,35,c(-101.994048, 37.035692),"2000","143-72",-101.994048,37.035692
"4","Stevens",-195.75,"HUGOTON SW",2000-01-07,370246101261701,189,34,c(-101.438238, 37.046497),"2000","215-144",-101.438238,37.046497
"5","Pratt",-31.78,"Sun City NE",2000-01-11,372902098473802,151,29,c(-98.793447, 37.48398),"2000","71-0",-98.793447,37.48398
"6","Pratt",-31.8,"Sun City NE",2000-04-05,372902098473802,151,29,c(-98.793447, 37.48398),"2000","71-0",-98.793447,37.48398
"7","Pratt",-31.71,"Sun City NE",2000-07-06,372902098473802,151,29,c(-98.793447, 37.48398),"2000","71-0",-98.793447,37.48398
"8","Pratt",-31.88,"Sun City NE",2000-10-04,372902098473802,151,29,c(-98.793447, 37.48398),"2000","71-0",-98.793447,37.48398
"9","Pratt",-31.9,"Sun City NE",2000-01-11,372902098473803,151,29,c(-98.793427, 37.483942),"2000","71-0",-98.793427,37.483942
"10","Pratt",-31.75,"Sun City NE",2000-04-05,372902098473803,151,29,c(-98.793427, 37.483942),"2000","71-0",-98.793427,37.483942
"11","Pratt",-31.61,"Sun City NE",2000-07-06,372902098473803,151,29,c(-98.793427, 37.483942),"2000","71-0",-98.793427,37.483942
"12","Pratt",-31.81,"Sun City NE",2000-10-04,372902098473803,151,29,c(-98.793427, 37.483942),"2000","71-0",-98.793427,37.483942
"13","Seward",-254.28,"Sublette SW",2000-01-07,371641100594601,175,32,c(-100.996843, 37.278474),"2000","287-216",-100.996843,37.278474
"14","Stevens",-182.32,"WOODS",2000-01-07,370958101055501,189,33,c(-101.103341, 37.162395),"2000","215-144",-101.103341,37.162395
"15","Morton",-87.31,"Rolla NE",2000-01-05,371103101334301,129,33,c(-101.563638, 37.184785),"2000","143-72",-101.563638,37.184785
"16","Gray",-229.9,"Copeland SE",2000-01-07,373054100354402,69,29,c(-100.597732, 37.514304),"2000","287-216",-100.597732,37.514304
"17","Morton",-227.26,"Shore Airport SE",2000-01-06,372043101363101,129,31,c(-101.610442, 37.344952),"2000","287-216",-101.610442,37.344952
"18","Stevens",-310.55,"Moscow SE",2000-01-07,372128101065001,189,31,c(-101.113242, 37.358374),"2000","359-288",-101.113242,37.358374
"19","Meade",-50.78,"MEADE NE",2000-01-07,372446100160201,119,30,c(-100.270521, 37.416323),"2000","71-0",-100.270521,37.416323
"20","Stanton",-133.27,"Saunders",2000-01-05,372840102014101,187,29,c(-102.028654, 37.478867),"2000","143-72",-102.028654,37.478867
"21","Stanton",-199.53,"RICHFIELD NE",2000-01-05,372556101454002,187,30,c(-101.761947, 37.43234),"2000","215-144",-101.761947,37.43234
"22","Pratt",-50.59,"Isabel",2000-01-11,372818098345503,151,29,c(-98.582033, 37.470795),"2000","71-0",-98.582033,37.470795
"23","Pratt",-50.6,"Isabel",2000-04-05,372818098345503,151,29,c(-98.582033, 37.470795),"2000","71-0",-98.582033,37.470795
"24","Pratt",-50.63,"Isabel",2000-07-06,372818098345503,151,29,c(-98.582033, 37.470795),"2000","71-0",-98.582033,37.470795
"25","Pratt",-50.71,"Isabel",2000-10-04,372818098345503,151,29,c(-98.582033, 37.470795),"2000","71-0",-98.582033,37.470795
"26","Grant",-227.15,"Moscow NW",2000-01-13,372826101125501,67,30,c(-101.216446, 37.474564),"2000","287-216",-101.216446,37.474564
"27","Pratt",-28.19,"Sun City NE",2000-01-04,372838098470601,151,29,c(-98.784215, 37.477647),"2000","71-0",-98.784215,37.477647
