"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat"
"1","Seward",-114.46,"Liberal",1980-01-17,370023100550801,175,35,c(-100.917644, 37.005856),"1980","143-72",-100.917644,37.005856
"2","Stevens",-95.85,NA,1980-01-17,370930101185001,189,33,c(-101.315057, 37.158091),"1980","143-72",-101.315057,37.158091
"3","Stevens",-80.76,NA,1980-01-16,371134101211701,189,33,c(-101.356026, 37.192606),"1980","143-72",-101.356026,37.192606
"4","Meade",-67.56,NA,1980-01-18,372743100162501,119,30,c(-100.276361, 37.464943),"1980","71-0",-100.276361,37.464943
"5","Meade",-8.19,NA,1980-01-18,372452100153801,119,30,c(-100.262735, 37.417412),"1980","71-0",-100.262735,37.417412
"6","Meade",-6.13,NA,1980-05-06,372452100153801,119,30,c(-100.262735, 37.417412),"1980","71-0",-100.262735,37.417412
"7","Meade",-7.89,NA,1980-07-08,372452100153801,119,30,c(-100.262735, 37.417412),"1980","71-0",-100.262735,37.417412
"8","Meade",-6.48,NA,1980-10-09,372452100153801,119,30,c(-100.262735, 37.417412),"1980","71-0",-100.262735,37.417412
"9","Seward",-212.6,"Sublette SW",1980-01-17,371641100594601,175,32,c(-100.996843, 37.278474),"1980","215-144",-100.996843,37.278474
"10","Seward",-243.91,NA,1980-01-17,371529101022001,175,32,c(-101.03981, 37.257989),"1980","287-216",-101.03981,37.257989
"11","Barber",-3.91,"GERLANE",1980-03-21,371414098334701,7,32,c(-98.565286, 37.238808),"1980","71-0",-98.565286,37.238808
"12","Barber",-2.5,"GERLANE",1980-06-23,371414098334701,7,32,c(-98.565286, 37.238808),"1980","71-0",-98.565286,37.238808
"13","Barber",-4.7,"GERLANE",1980-09-15,371414098334701,7,32,c(-98.565286, 37.238808),"1980","71-0",-98.565286,37.238808
"14","Morton",-74.12,"Rolla NE",1980-01-17,371103101334301,129,33,c(-101.563638, 37.184785),"1980","143-72",-101.563638,37.184785
"15","Stevens",-208.4,NA,1980-01-16,371746101203601,189,32,c(-101.344782, 37.296243),"1980","215-144",-101.344782,37.296243
"16","Stanton",-149.6,NA,1980-01-18,372345101320801,187,30,c(-101.536087, 37.396583),"1980","215-144",-101.536087,37.396583
"17","Morton",-180.9,"Shore Airport SE",1980-01-17,372043101363101,129,31,c(-101.610442, 37.344952),"1980","215-144",-101.610442,37.344952
"18","Meade",-97.15,NA,1980-01-18,371931100115502,119,31,c(-100.199692, 37.328903),"1980","143-72",-100.199692,37.328903
"19","Stevens",-271.85,"Moscow SE",1980-01-16,372128101065001,189,31,c(-101.113242, 37.358374),"1980","287-216",-101.113242,37.358374
"20","Grant",-51.16,NA,1980-01-16,372444101125601,67,30,c(-101.215409, 37.412301),"1980","71-0",-101.215409,37.412301
"21","Crawford",-215,NA,1980-05-16,372442094405801,37,30,c(-94.683327, 37.411901),"1980","215-144",-94.683327,37.411901
"22","Meade",-26.99,NA,1980-01-18,372316100125001,119,30,c(-100.215142, 37.391809),"1980","71-0",-100.215142,37.391809
"23","Grant",-199.54,NA,1980-01-17,372515101235101,67,30,c(-101.397232, 37.421715),"1980","215-144",-101.397232,37.421715
"24","Grant",-195.26,NA,1980-04-09,372515101235101,67,30,c(-101.397232, 37.421715),"1980","215-144",-101.397232,37.421715
"25","Grant",-201.64,NA,1980-08-06,372515101235101,67,30,c(-101.397232, 37.421715),"1980","215-144",-101.397232,37.421715
"26","Grant",-206.86,NA,1980-10-14,372515101235101,67,30,c(-101.397232, 37.421715),"1980","215-144",-101.397232,37.421715
"27","Stanton",-115.25,"Saunders",1980-01-18,372840102014101,187,29,c(-102.028654, 37.478867),"1980","143-72",-102.028654,37.478867
"28","Stanton",-204.78,"RICHFIELD NE",1980-01-18,372556101454002,187,30,c(-101.761947, 37.43234),"1980","215-144",-101.761947,37.43234
"29","Grant",-189.9,"Moscow NW",1980-01-16,372826101125501,67,30,c(-101.216446, 37.474564),"1980","215-144",-101.216446,37.474564
"30","Grant",-182.13,"Moscow NW",1980-04-09,372826101125501,67,30,c(-101.216446, 37.474564),"1980","215-144",-101.216446,37.474564
"31","Grant",-208.63,"Moscow NW",1980-08-06,372826101125501,67,30,c(-101.216446, 37.474564),"1980","215-144",-101.216446,37.474564
"32","Grant",-213.16,"Moscow NW",1980-10-14,372826101125501,67,30,c(-101.216446, 37.474564),"1980","215-144",-101.216446,37.474564
"33","Meade",-199.41,NA,1980-01-16,372703100333301,119,30,c(-100.56023, 37.45202),"1980","215-144",-100.56023,37.45202
"34","Meade",-200.58,NA,1980-01-18,372703100333301,119,30,c(-100.56023, 37.45202),"1980","215-144",-100.56023,37.45202
"35","Grant",-308,NA,1980-01-16,373801101104101,67,28,c(-101.178167, 37.633552),"1980","359-288",-101.178167,37.633552
"36","Ford",-122.8,"FORT DODGE KS",1980-07-02,373722099551001,57,28,c(-99.923445, 37.626532),"1980","143-72",-99.923445,37.626532
"37","Pratt",-3.5,"Cairo",1980-01-22,373905098332501,151,27,c(-98.557288, 37.652069),"1980","71-0",-98.557288,37.652069
"38","Kiowa",-95.25,"BRENGAM",1980-01-22,373612099093801,97,28,c(-99.163669, 37.602918),"1980","143-72",-99.163669,37.602918
"39","Kiowa",-64.14,"MULLINVILLE",1980-01-22,373703099231001,97,28,c(-99.386686, 37.620579),"1980","71-0",-99.386686,37.620579
