"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat"
"1","Mitchell",-30.86,NA,1935-01-01,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"2","Mitchell",-30.8,NA,1935-01-05,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"3","Mitchell",-30.85,NA,1935-01-18,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"4","Mitchell",-30.85,NA,1935-01-24,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"5","Mitchell",-30.87,NA,1935-02-02,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"6","Mitchell",-30.86,NA,1935-02-09,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"7","Mitchell",-30.9,NA,1935-02-16,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"8","Mitchell",-30.85,NA,1935-02-23,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"9","Mitchell",-30.84,NA,1935-03-02,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"10","Mitchell",-30.82,NA,1935-03-09,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"11","Mitchell",-30.9,NA,1935-03-16,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"12","Mitchell",-30.91,NA,1935-03-23,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"13","Mitchell",-30.9,NA,1935-03-30,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"14","Mitchell",-30.88,NA,1935-04-06,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"15","Mitchell",-30.92,NA,1935-04-13,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"16","Mitchell",-30.92,NA,1935-04-20,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"17","Mitchell",-30.96,NA,1935-04-27,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"18","Mitchell",-30.99,NA,1935-05-04,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"19","Mitchell",-31.1,NA,1935-05-11,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"20","Mitchell",-30.89,NA,1935-05-19,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"21","Mitchell",-29.88,NA,1935-05-24,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"22","Mitchell",-28.38,NA,1935-05-31,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"23","Mitchell",-26.05,NA,1935-06-07,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"24","Mitchell",-26.4,NA,1935-06-14,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"25","Mitchell",-25.24,NA,1935-06-21,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"26","Mitchell",-26.03,NA,1935-07-05,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"27","Mitchell",-26.57,NA,1935-07-12,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"28","Mitchell",-26.86,NA,1935-07-19,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"29","Mitchell",-27.07,NA,1935-07-27,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"30","Mitchell",-27.3,NA,1935-08-02,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"31","Mitchell",-27.52,NA,1935-08-09,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"32","Mitchell",-27.69,NA,1935-08-16,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"33","Mitchell",-27.02,NA,1935-08-23,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"34","Mitchell",-27.63,NA,1935-08-30,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"35","Mitchell",-26.03,NA,1935-09-06,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"36","Mitchell",-26.17,NA,1935-09-13,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"37","Mitchell",-26.66,NA,1935-09-20,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"38","Mitchell",-26.95,NA,1935-09-27,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"39","Mitchell",-26.98,NA,1935-10-04,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"40","Mitchell",-27.1,NA,1935-10-11,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"41","Mitchell",-27.25,NA,1935-10-18,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"42","Mitchell",-27.63,NA,1935-10-26,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"43","Mitchell",-27.25,NA,1935-11-01,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"44","Mitchell",-27.26,NA,1935-11-08,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
"45","Mitchell",-27.3,NA,1935-11-15,393024098183301,123,6,c(-98.309705, 39.506541),"1935","71-0",-98.309705,39.506541
