"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat"
"1","Rooks",-10.92,"Woodston NW",1990-04-04,392618099110701,163,7,c(-99.185438, 39.437335),"1990","71-0",-99.185438,39.437335
"2","Rooks",-11.1,"Woodston NW",1991-03-08,392618099110701,163,7,c(-99.185438, 39.437335),"1991","71-0",-99.185438,39.437335
"3","Rooks",-11.38,"Woodston NW",1992-03-23,392618099110701,163,7,c(-99.185438, 39.437335),"1992","71-0",-99.185438,39.437335
"4","Rooks",-10.54,"Woodston NW",1993-05-07,392618099110701,163,7,c(-99.185438, 39.437335),"1993","71-0",-99.185438,39.437335
"5","Rooks",-7.48,"Woodston NW",1994-03-09,392618099110701,163,7,c(-99.185438, 39.437335),"1994","71-0",-99.185438,39.437335
"6","Rooks",-11.8,"Woodston NW",1995-09-13,392618099110701,163,7,c(-99.185438, 39.437335),"1995","71-0",-99.185438,39.437335
"7","Rooks",-13.97,"Woodston NW",1995-12-04,392618099110701,163,7,c(-99.185438, 39.437335),"1995","71-0",-99.185438,39.437335
"8","Rooks",-11.28,"Woodston NW",1996-03-04,392618099110701,163,7,c(-99.185438, 39.437335),"1996","71-0",-99.185438,39.437335
"9","Rooks",-15.5,"Woodston NW",1996-09-05,392618099110701,163,7,c(-99.185438, 39.437335),"1996","71-0",-99.185438,39.437335
"10","Rooks",-16.43,"Woodston NW",1996-12-20,392618099110701,163,7,c(-99.185438, 39.437335),"1996","71-0",-99.185438,39.437335
"11","Rooks",-16.02,"Woodston NW",1997-03-13,392618099110701,163,7,c(-99.185438, 39.437335),"1997","71-0",-99.185438,39.437335
"12","Rooks",-15.52,"Woodston NW",1997-12-29,392618099110701,163,7,c(-99.185438, 39.437335),"1997","71-0",-99.185438,39.437335
"13","Rooks",-14.14,"Woodston NW",1998-03-10,392618099110701,163,7,c(-99.185438, 39.437335),"1998","71-0",-99.185438,39.437335
"14","Rooks",-14.5,"Woodston NW",1999-01-12,392618099110701,163,7,c(-99.185438, 39.437335),"1999","71-0",-99.185438,39.437335
"15","Rooks",-14.4,"Woodston NW",1999-03-16,392618099110701,163,7,c(-99.185438, 39.437335),"1999","71-0",-99.185438,39.437335
"16","Rooks",-15.29,"Woodston NW",1999-12-28,392618099110701,163,7,c(-99.185438, 39.437335),"1999","71-0",-99.185438,39.437335
"17","Rooks",-14.79,"Woodston NW",2000-10-02,392618099110701,163,7,c(-99.185438, 39.437335),"2000","71-0",-99.185438,39.437335
"18","Rooks",-14.61,"Woodston NW",2000-12-28,392618099110701,163,7,c(-99.185438, 39.437335),"2000","71-0",-99.185438,39.437335
"19","Rooks",-13.83,"Woodston NW",2001-03-01,392618099110701,163,7,c(-99.185438, 39.437335),"2001","71-0",-99.185438,39.437335
"20","Rooks",-13.58,"Woodston NW",2001-10-01,392618099110701,163,7,c(-99.185438, 39.437335),"2001","71-0",-99.185438,39.437335
