"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat"
"1","Geary",-2.47,NA,1992-11-17,390305096503501,61,11,c(-96.843343, 39.051386),"1992","71-0",-96.843343,39.051386
"2","Geary",-1.23,NA,1992-12-23,390305096503501,61,11,c(-96.843343, 39.051386),"1992","71-0",-96.843343,39.051386
"3","Geary",-1.49,NA,1993-02-10,390305096503501,61,11,c(-96.843343, 39.051386),"1993","71-0",-96.843343,39.051386
"4","Geary",-0.01,NA,1993-04-08,390305096503501,61,11,c(-96.843343, 39.051386),"1993","71-0",-96.843343,39.051386
"5","Geary",1.84,NA,1993-05-26,390305096503501,61,11,c(-96.843343, 39.051386),"1993","+1-10",-96.843343,39.051386
"6","Geary",2.1,NA,1993-12-01,390305096503501,61,11,c(-96.843343, 39.051386),"1993","+1-10",-96.843343,39.051386
"7","Geary",1.45,NA,1994-01-20,390305096503501,61,11,c(-96.843343, 39.051386),"1994","+1-10",-96.843343,39.051386
"8","Geary",-19.2,NA,1941-04-01,390329096452001,61,11,c(-96.749797, 39.057753),"1941","71-0",-96.749797,39.057753
"9","Geary",-19.23,NA,1941-04-18,390329096452001,61,11,c(-96.749797, 39.057753),"1941","71-0",-96.749797,39.057753
"10","Geary",-19.2,NA,1941-04-24,390329096452001,61,11,c(-96.749797, 39.057753),"1941","71-0",-96.749797,39.057753
"11","Geary",-19.16,NA,1941-04-30,390329096452001,61,11,c(-96.749797, 39.057753),"1941","71-0",-96.749797,39.057753
"12","Geary",-19.02,NA,1941-05-07,390329096452001,61,11,c(-96.749797, 39.057753),"1941","71-0",-96.749797,39.057753
"13","Geary",-18.99,NA,1941-05-14,390329096452001,61,11,c(-96.749797, 39.057753),"1941","71-0",-96.749797,39.057753
"14","Geary",-18.96,NA,1941-05-20,390329096452001,61,11,c(-96.749797, 39.057753),"1941","71-0",-96.749797,39.057753
"15","Geary",-18.9,NA,1941-05-26,390329096452001,61,11,c(-96.749797, 39.057753),"1941","71-0",-96.749797,39.057753
"16","Geary",-18.74,NA,1941-06-02,390329096452001,61,11,c(-96.749797, 39.057753),"1941","71-0",-96.749797,39.057753
"17","Geary",-17.27,NA,1993-02-10,390252096500803,61,11,c(-96.835843, 39.047777),"1993","71-0",-96.835843,39.047777
"18","Geary",-19.12,NA,1993-04-08,390252096500803,61,11,c(-96.835843, 39.047777),"1993","71-0",-96.835843,39.047777
"19","Geary",-9.11,NA,1993-07-20,390252096500803,61,11,c(-96.835843, 39.047777),"1993","71-0",-96.835843,39.047777
"20","Geary",-16.24,NA,1993-10-22,390252096500803,61,11,c(-96.835843, 39.047777),"1993","71-0",-96.835843,39.047777
"21","Geary",-17.29,NA,1993-12-01,390252096500803,61,11,c(-96.835843, 39.047777),"1993","71-0",-96.835843,39.047777
"22","Geary",-20.16,NA,1994-01-20,390252096500803,61,11,c(-96.835843, 39.047777),"1994","71-0",-96.835843,39.047777
"23","Geary",-21.84,NA,1994-03-04,390252096500803,61,11,c(-96.835843, 39.047777),"1994","71-0",-96.835843,39.047777
"24","Geary",-21.49,NA,1994-04-19,390252096500803,61,11,c(-96.835843, 39.047777),"1994","71-0",-96.835843,39.047777
"25","Geary",-23.48,NA,1994-05-25,390252096500803,61,11,c(-96.835843, 39.047777),"1994","71-0",-96.835843,39.047777
"26","Geary",-20.69,NA,1994-07-06,390252096500803,61,11,c(-96.835843, 39.047777),"1994","71-0",-96.835843,39.047777
"27","Geary",-21.31,NA,1994-08-15,390252096500803,61,11,c(-96.835843, 39.047777),"1994","71-0",-96.835843,39.047777
"28","Geary",-21.79,NA,1994-10-04,390252096500803,61,11,c(-96.835843, 39.047777),"1994","71-0",-96.835843,39.047777
"29","Geary",-21.64,NA,1994-11-08,390252096500803,61,11,c(-96.835843, 39.047777),"1994","71-0",-96.835843,39.047777
"30","Geary",-22.39,NA,1994-12-29,390252096500803,61,11,c(-96.835843, 39.047777),"1994","71-0",-96.835843,39.047777
"31","Geary",-20.94,NA,1995-02-21,390252096500803,61,11,c(-96.835843, 39.047777),"1995","71-0",-96.835843,39.047777
"32","Geary",-21.43,NA,1995-04-05,390252096500803,61,11,c(-96.835843, 39.047777),"1995","71-0",-96.835843,39.047777
"33","Geary",-21.38,NA,1995-05-03,390252096500803,61,11,c(-96.835843, 39.047777),"1995","71-0",-96.835843,39.047777
"34","Geary",-20.44,NA,1995-05-10,390252096500803,61,11,c(-96.835843, 39.047777),"1995","71-0",-96.835843,39.047777
"35","Geary",-16.15,NA,1995-06-12,390252096500803,61,11,c(-96.835843, 39.047777),"1995","71-0",-96.835843,39.047777
"36","Geary",-19.03,NA,1995-08-02,390252096500803,61,11,c(-96.835843, 39.047777),"1995","71-0",-96.835843,39.047777
"37","Geary",-20.47,NA,1995-09-12,390252096500803,61,11,c(-96.835843, 39.047777),"1995","71-0",-96.835843,39.047777
"38","Geary",-21.95,NA,1995-10-26,390252096500803,61,11,c(-96.835843, 39.047777),"1995","71-0",-96.835843,39.047777
"39","Geary",-22.07,NA,1995-12-07,390252096500803,61,11,c(-96.835843, 39.047777),"1995","71-0",-96.835843,39.047777
"40","Geary",-20.71,NA,1996-01-12,390252096500803,61,11,c(-96.835843, 39.047777),"1996","71-0",-96.835843,39.047777
"41","Geary",-22.19,NA,1996-02-26,390252096500803,61,11,c(-96.835843, 39.047777),"1996","71-0",-96.835843,39.047777
"42","Geary",-21.64,NA,1996-03-29,390252096500803,61,11,c(-96.835843, 39.047777),"1996","71-0",-96.835843,39.047777
"43","Geary",-21.88,NA,1996-05-01,390252096500803,61,11,c(-96.835843, 39.047777),"1996","71-0",-96.835843,39.047777
"44","Geary",-22.17,NA,1996-05-17,390252096500803,61,11,c(-96.835843, 39.047777),"1996","71-0",-96.835843,39.047777
"45","Geary",-19.7,NA,1996-06-21,390252096500803,61,11,c(-96.835843, 39.047777),"1996","71-0",-96.835843,39.047777
"46","Geary",-18.75,NA,1996-08-29,390252096500803,61,11,c(-96.835843, 39.047777),"1996","71-0",-96.835843,39.047777
"47","Geary",-16.96,NA,1996-10-29,390252096500803,61,11,c(-96.835843, 39.047777),"1996","71-0",-96.835843,39.047777
"48","Geary",-22.89,NA,1992-11-17,390408096511201,61,11,c(-96.85362, 39.068888),"1992","71-0",-96.85362,39.068888
"49","Geary",-20.82,NA,1992-12-23,390408096511201,61,11,c(-96.85362, 39.068888),"1992","71-0",-96.85362,39.068888
"50","Geary",-22.04,NA,1993-02-10,390408096511201,61,11,c(-96.85362, 39.068888),"1993","71-0",-96.85362,39.068888
"51","Geary",-21.41,NA,1993-04-08,390408096511201,61,11,c(-96.85362, 39.068888),"1993","71-0",-96.85362,39.068888
"52","Geary",-18.42,NA,1993-07-20,390408096511201,61,11,c(-96.85362, 39.068888),"1993","71-0",-96.85362,39.068888
"53","Geary",-13.07,NA,1993-08-26,390408096511201,61,11,c(-96.85362, 39.068888),"1993","71-0",-96.85362,39.068888
"54","Geary",-16.82,NA,1993-10-22,390408096511201,61,11,c(-96.85362, 39.068888),"1993","71-0",-96.85362,39.068888
"55","Geary",-18.21,NA,1993-12-01,390408096511201,61,11,c(-96.85362, 39.068888),"1993","71-0",-96.85362,39.068888
"56","Geary",-20.4,NA,1994-01-20,390408096511201,61,11,c(-96.85362, 39.068888),"1994","71-0",-96.85362,39.068888
"57","Geary",-20.97,NA,1994-03-04,390408096511201,61,11,c(-96.85362, 39.068888),"1994","71-0",-96.85362,39.068888
"58","Geary",-21.15,NA,1994-04-19,390408096511201,61,11,c(-96.85362, 39.068888),"1994","71-0",-96.85362,39.068888
"59","Geary",-20.95,NA,1994-05-25,390408096511201,61,11,c(-96.85362, 39.068888),"1994","71-0",-96.85362,39.068888
"60","Geary",-21.17,NA,1994-07-06,390408096511201,61,11,c(-96.85362, 39.068888),"1994","71-0",-96.85362,39.068888
"61","Geary",-21.75,NA,1994-08-15,390408096511201,61,11,c(-96.85362, 39.068888),"1994","71-0",-96.85362,39.068888
"62","Geary",-22.45,NA,1994-10-04,390408096511201,61,11,c(-96.85362, 39.068888),"1994","71-0",-96.85362,39.068888
"63","Geary",-23.45,NA,1994-11-09,390408096511201,61,11,c(-96.85362, 39.068888),"1994","71-0",-96.85362,39.068888
"64","Geary",-24.21,NA,1994-12-29,390408096511201,61,11,c(-96.85362, 39.068888),"1994","71-0",-96.85362,39.068888
"65","Geary",-22.96,NA,1995-02-21,390408096511201,61,11,c(-96.85362, 39.068888),"1995","71-0",-96.85362,39.068888
"66","Geary",-23.51,NA,1995-04-05,390408096511201,61,11,c(-96.85362, 39.068888),"1995","71-0",-96.85362,39.068888
"67","Geary",-24.11,NA,1995-05-05,390408096511201,61,11,c(-96.85362, 39.068888),"1995","71-0",-96.85362,39.068888
"68","Geary",-18.04,NA,1995-06-12,390408096511201,61,11,c(-96.85362, 39.068888),"1995","71-0",-96.85362,39.068888
"69","Geary",-19.84,NA,1995-08-02,390408096511201,61,11,c(-96.85362, 39.068888),"1995","71-0",-96.85362,39.068888
"70","Geary",-21.6,NA,1995-09-12,390408096511201,61,11,c(-96.85362, 39.068888),"1995","71-0",-96.85362,39.068888
"71","Geary",-22.96,NA,1995-10-26,390408096511201,61,11,c(-96.85362, 39.068888),"1995","71-0",-96.85362,39.068888
"72","Geary",-22.92,NA,1995-12-13,390408096511201,61,11,c(-96.85362, 39.068888),"1995","71-0",-96.85362,39.068888
"73","Geary",-22.51,NA,1996-01-12,390408096511201,61,11,c(-96.85362, 39.068888),"1996","71-0",-96.85362,39.068888
"74","Geary",-20.53,NA,1996-02-26,390408096511201,61,11,c(-96.85362, 39.068888),"1996","71-0",-96.85362,39.068888
"75","Geary",-21.33,NA,1996-03-29,390408096511201,61,11,c(-96.85362, 39.068888),"1996","71-0",-96.85362,39.068888
"76","Geary",-21.72,NA,1996-05-01,390408096511201,61,11,c(-96.85362, 39.068888),"1996","71-0",-96.85362,39.068888
"77","Geary",-21.41,NA,1996-05-17,390408096511201,61,11,c(-96.85362, 39.068888),"1996","71-0",-96.85362,39.068888
"78","Geary",-19.77,NA,1996-06-21,390408096511201,61,11,c(-96.85362, 39.068888),"1996","71-0",-96.85362,39.068888
"79","Geary",-19.18,NA,1996-08-29,390408096511201,61,11,c(-96.85362, 39.068888),"1996","71-0",-96.85362,39.068888
"80","Geary",-19.03,NA,1996-10-29,390408096511201,61,11,c(-96.85362, 39.068888),"1996","71-0",-96.85362,39.068888
"81","Geary",-19.95,NA,1996-11-04,390408096511201,61,11,c(-96.85362, 39.068888),"1996","71-0",-96.85362,39.068888
"82","Geary",-19.53,NA,1993-02-10,390250096501101,61,11,c(-96.836675, 39.04722),"1993","71-0",-96.836675,39.04722
"83","Geary",-21.69,NA,1993-04-09,390250096501101,61,11,c(-96.836675, 39.04722),"1993","71-0",-96.836675,39.04722
"84","Geary",-9.7,NA,1993-07-20,390250096501101,61,11,c(-96.836675, 39.04722),"1993","71-0",-96.836675,39.04722
"85","Geary",-12.9,NA,1993-08-26,390250096501101,61,11,c(-96.836675, 39.04722),"1993","71-0",-96.836675,39.04722
"86","Geary",-15.54,NA,1993-10-22,390250096501101,61,11,c(-96.836675, 39.04722),"1993","71-0",-96.836675,39.04722
"87","Geary",-16.03,NA,1993-12-01,390250096501101,61,11,c(-96.836675, 39.04722),"1993","71-0",-96.836675,39.04722
"88","Geary",-19.23,NA,1994-01-20,390250096501101,61,11,c(-96.836675, 39.04722),"1994","71-0",-96.836675,39.04722
"89","Geary",-19.93,NA,1994-03-04,390250096501101,61,11,c(-96.836675, 39.04722),"1994","71-0",-96.836675,39.04722
"90","Geary",-17.6,NA,1994-04-19,390250096501101,61,11,c(-96.836675, 39.04722),"1994","71-0",-96.836675,39.04722
