"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat"
"1","Kearny",-83.2,NA,1967-01-01,374757101080401,93,26,c(-101.134283, 37.799246),"1967","143-72",-101.134283,37.799246
"2","Kearny",-83.2,NA,1967-01-25,374757101080401,93,26,c(-101.134283, 37.799246),"1967","143-72",-101.134283,37.799246
"3","Kearny",-84.13,NA,1968-01-19,374757101080401,93,26,c(-101.134283, 37.799246),"1968","143-72",-101.134283,37.799246
"4","Kearny",-85.28,NA,1970-01-20,374757101080401,93,26,c(-101.134283, 37.799246),"1970","143-72",-101.134283,37.799246
"5","Kearny",-85.98,NA,1971-01-20,374757101080401,93,26,c(-101.134283, 37.799246),"1971","143-72",-101.134283,37.799246
"6","Kearny",-86.54,NA,1972-01-10,374757101080401,93,26,c(-101.134283, 37.799246),"1972","143-72",-101.134283,37.799246
"7","Kearny",-87.12,NA,1973-01-16,374757101080401,93,26,c(-101.134283, 37.799246),"1973","143-72",-101.134283,37.799246
"8","Kearny",-88.54,NA,1975-01-17,374757101080401,93,26,c(-101.134283, 37.799246),"1975","143-72",-101.134283,37.799246
"9","Kearny",-90.49,NA,1976-01-23,374757101080401,93,26,c(-101.134283, 37.799246),"1976","143-72",-101.134283,37.799246
"10","Kearny",-92.92,NA,1977-01-25,374757101080401,93,26,c(-101.134283, 37.799246),"1977","143-72",-101.134283,37.799246
"11","Kearny",-96.5,NA,1978-01-18,374757101080401,93,26,c(-101.134283, 37.799246),"1978","143-72",-101.134283,37.799246
"12","Kearny",-96.58,NA,1978-03-10,374757101080401,93,26,c(-101.134283, 37.799246),"1978","143-72",-101.134283,37.799246
"13","Kearny",-97.48,NA,1978-06-20,374757101080401,93,26,c(-101.134283, 37.799246),"1978","143-72",-101.134283,37.799246
"14","Kearny",-98.13,NA,1978-08-30,374757101080401,93,26,c(-101.134283, 37.799246),"1978","143-72",-101.134283,37.799246
"15","Kearny",-99.8,NA,1979-01-05,374757101080401,93,26,c(-101.134283, 37.799246),"1979","143-72",-101.134283,37.799246
"16","Kearny",-100.25,NA,1979-03-08,374757101080401,93,26,c(-101.134283, 37.799246),"1979","143-72",-101.134283,37.799246
"17","Kearny",-100.88,NA,1979-06-22,374757101080401,93,26,c(-101.134283, 37.799246),"1979","143-72",-101.134283,37.799246
"18","Kearny",-54.3,"LAKIN SE",1958-09-01,374557101215101,93,26,c(-101.365013, 37.766161),"1958","71-0",-101.365013,37.766161
"19","Kearny",-53.98,"LAKIN SE",1958-09-18,374557101215101,93,26,c(-101.365013, 37.766161),"1958","71-0",-101.365013,37.766161
"20","Kearny",-53.66,"LAKIN SE",1958-10-21,374557101215101,93,26,c(-101.365013, 37.766161),"1958","71-0",-101.365013,37.766161
"21","Kearny",-53.49,"LAKIN SE",1958-11-21,374557101215101,93,26,c(-101.365013, 37.766161),"1958","71-0",-101.365013,37.766161
"22","Kearny",-54.94,"LAKIN SE",1959-01-05,374557101215101,93,26,c(-101.365013, 37.766161),"1959","71-0",-101.365013,37.766161
"23","Kearny",-53.39,"LAKIN SE",1959-01-12,374557101215101,93,26,c(-101.365013, 37.766161),"1959","71-0",-101.365013,37.766161
"24","Kearny",-55.1,"LAKIN SE",1959-05-11,374557101215101,93,26,c(-101.365013, 37.766161),"1959","71-0",-101.365013,37.766161
"25","Kearny",-54.6,"LAKIN SE",1959-10-26,374557101215101,93,26,c(-101.365013, 37.766161),"1959","71-0",-101.365013,37.766161
"26","Kearny",-54.94,"LAKIN SE",1960-01-05,374557101215101,93,26,c(-101.365013, 37.766161),"1960","71-0",-101.365013,37.766161
"27","Kearny",-54.48,"LAKIN SE",1960-01-26,374557101215101,93,26,c(-101.365013, 37.766161),"1960","71-0",-101.365013,37.766161
"28","Kearny",-54.08,"LAKIN SE",1960-03-30,374557101215101,93,26,c(-101.365013, 37.766161),"1960","71-0",-101.365013,37.766161
"29","Kearny",-54.67,"LAKIN SE",1961-01-11,374557101215101,93,26,c(-101.365013, 37.766161),"1961","71-0",-101.365013,37.766161
"30","Kearny",-55.71,"LAKIN SE",1962-01-24,374557101215101,93,26,c(-101.365013, 37.766161),"1962","71-0",-101.365013,37.766161
"31","Kearny",-57,"LAKIN SE",1963-01-02,374557101215101,93,26,c(-101.365013, 37.766161),"1963","71-0",-101.365013,37.766161
"32","Kearny",-58.92,"LAKIN SE",1965-02-24,374557101215101,93,26,c(-101.365013, 37.766161),"1965","71-0",-101.365013,37.766161
"33","Kearny",-57.87,"LAKIN SE",1966-01-04,374557101215101,93,26,c(-101.365013, 37.766161),"1966","71-0",-101.365013,37.766161
"34","Kearny",-60.35,"LAKIN SE",1967-01-20,374557101215101,93,26,c(-101.365013, 37.766161),"1967","71-0",-101.365013,37.766161
"35","Kearny",-61,"LAKIN SE",1968-01-15,374557101215101,93,26,c(-101.365013, 37.766161),"1968","71-0",-101.365013,37.766161
"36","Kearny",-65.03,"LAKIN SE",1969-01-20,374557101215101,93,26,c(-101.365013, 37.766161),"1969","71-0",-101.365013,37.766161
"37","Kearny",-62.01,"LAKIN SE",1970-01-20,374557101215101,93,26,c(-101.365013, 37.766161),"1970","71-0",-101.365013,37.766161
"38","Kearny",-63.94,"LAKIN SE",1971-01-20,374557101215101,93,26,c(-101.365013, 37.766161),"1971","71-0",-101.365013,37.766161
"39","Kearny",-65.37,"LAKIN SE",1972-01-10,374557101215101,93,26,c(-101.365013, 37.766161),"1972","71-0",-101.365013,37.766161
"40","Kearny",-65.8,"LAKIN SE",1973-01-15,374557101215101,93,26,c(-101.365013, 37.766161),"1973","71-0",-101.365013,37.766161
"41","Kearny",-67.79,"LAKIN SE",1974-01-18,374557101215101,93,26,c(-101.365013, 37.766161),"1974","71-0",-101.365013,37.766161
"42","Kearny",-71.34,"LAKIN SE",1975-01-16,374557101215101,93,26,c(-101.365013, 37.766161),"1975","71-0",-101.365013,37.766161
"43","Kearny",-72.05,"LAKIN SE",1976-01-16,374557101215101,93,26,c(-101.365013, 37.766161),"1976","143-72",-101.365013,37.766161
"44","Kearny",-77.08,"LAKIN SE",1977-01-18,374557101215101,93,26,c(-101.365013, 37.766161),"1977","143-72",-101.365013,37.766161
"45","Kearny",-78.67,"LAKIN SE",1978-01-18,374557101215101,93,26,c(-101.365013, 37.766161),"1978","143-72",-101.365013,37.766161
"46","Kearny",-77.64,"LAKIN SE",1978-03-09,374557101215101,93,26,c(-101.365013, 37.766161),"1978","143-72",-101.365013,37.766161
"47","Kearny",-80.64,"LAKIN SE",1978-06-19,374557101215101,93,26,c(-101.365013, 37.766161),"1978","143-72",-101.365013,37.766161
"48","Kearny",-77.35,"LAKIN SE",1978-12-01,374557101215101,93,26,c(-101.365013, 37.766161),"1978","143-72",-101.365013,37.766161
"49","Kearny",-80.86,"LAKIN SE",1979-01-05,374557101215101,93,26,c(-101.365013, 37.766161),"1979","143-72",-101.365013,37.766161
"50","Kearny",-80.8,"LAKIN SE",1979-03-07,374557101215101,93,26,c(-101.365013, 37.766161),"1979","143-72",-101.365013,37.766161
"51","Kearny",-87.25,"LAKIN SE",1979-06-21,374557101215101,93,26,c(-101.365013, 37.766161),"1979","143-72",-101.365013,37.766161
"52","Kearny",-83.46,"LAKIN SE",1980-01-11,374557101215101,93,26,c(-101.365013, 37.766161),"1980","143-72",-101.365013,37.766161
"53","Kearny",-96.84,"LAKIN SE",1981-01-12,374557101215101,93,26,c(-101.365013, 37.766161),"1981","143-72",-101.365013,37.766161
"54","Kearny",-96.76,"LAKIN SE",1982-01-12,374557101215101,93,26,c(-101.365013, 37.766161),"1982","143-72",-101.365013,37.766161
"55","Kearny",-93.9,"LAKIN SE",1983-01-07,374557101215101,93,26,c(-101.365013, 37.766161),"1983","143-72",-101.365013,37.766161
"56","Kearny",-97.08,"LAKIN SE",1984-01-31,374557101215101,93,26,c(-101.365013, 37.766161),"1984","143-72",-101.365013,37.766161
"57","Kearny",-5.4,NA,1977-10-01,375328101270002,93,25,c(-101.449301, 37.892182),"1977","71-0",-101.449301,37.892182
"58","Kearny",-8.92,NA,1977-10-14,375328101270002,93,25,c(-101.449301, 37.892182),"1977","71-0",-101.449301,37.892182
"59","Kearny",-8.94,NA,1977-10-28,375328101270002,93,25,c(-101.449301, 37.892182),"1977","71-0",-101.449301,37.892182
"60","Kearny",-8.95,NA,1977-12-16,375328101270002,93,25,c(-101.449301, 37.892182),"1977","71-0",-101.449301,37.892182
"61","Kearny",-8.97,NA,1978-01-17,375328101270002,93,25,c(-101.449301, 37.892182),"1978","71-0",-101.449301,37.892182
"62","Kearny",-8.81,NA,1978-03-08,375328101270002,93,25,c(-101.449301, 37.892182),"1978","71-0",-101.449301,37.892182
"63","Kearny",-8.98,NA,1978-04-11,375328101270002,93,25,c(-101.449301, 37.892182),"1978","71-0",-101.449301,37.892182
"64","Kearny",-8.98,NA,1978-04-17,375328101270002,93,25,c(-101.449301, 37.892182),"1978","71-0",-101.449301,37.892182
"65","Kearny",-8.93,NA,1978-04-20,375328101270002,93,25,c(-101.449301, 37.892182),"1978","71-0",-101.449301,37.892182
"66","Kearny",-8.85,NA,1978-05-02,375328101270002,93,25,c(-101.449301, 37.892182),"1978","71-0",-101.449301,37.892182
"67","Kearny",-8.67,NA,1978-05-09,375328101270002,93,25,c(-101.449301, 37.892182),"1978","71-0",-101.449301,37.892182
"68","Kearny",-8.45,NA,1978-05-24,375328101270002,93,25,c(-101.449301, 37.892182),"1978","71-0",-101.449301,37.892182
"69","Kearny",-8.42,NA,1978-06-06,375328101270002,93,25,c(-101.449301, 37.892182),"1978","71-0",-101.449301,37.892182
"70","Kearny",-8.23,NA,1978-06-13,375328101270002,93,25,c(-101.449301, 37.892182),"1978","71-0",-101.449301,37.892182
"71","Kearny",-8.15,NA,1978-07-14,375328101270002,93,25,c(-101.449301, 37.892182),"1978","71-0",-101.449301,37.892182
"72","Kearny",-8.55,NA,1978-08-15,375328101270002,93,25,c(-101.449301, 37.892182),"1978","71-0",-101.449301,37.892182
"73","Kearny",-8.95,NA,1978-09-22,375328101270002,93,25,c(-101.449301, 37.892182),"1978","71-0",-101.449301,37.892182
"74","Kearny",-9.06,NA,1978-10-20,375328101270002,93,25,c(-101.449301, 37.892182),"1978","71-0",-101.449301,37.892182
"75","Kearny",-9.03,NA,1978-11-20,375328101270002,93,25,c(-101.449301, 37.892182),"1978","71-0",-101.449301,37.892182
"76","Kearny",-6.33,NA,1978-12-18,375328101270002,93,25,c(-101.449301, 37.892182),"1978","71-0",-101.449301,37.892182
"77","Kearny",-8.9,NA,1979-01-22,375328101270002,93,25,c(-101.449301, 37.892182),"1979","71-0",-101.449301,37.892182
"78","Kearny",-8.9,NA,1979-02-22,375328101270002,93,25,c(-101.449301, 37.892182),"1979","71-0",-101.449301,37.892182
"79","Kearny",-8.85,NA,1979-03-16,375328101270002,93,25,c(-101.449301, 37.892182),"1979","71-0",-101.449301,37.892182
"80","Kearny",-8.79,NA,1979-04-18,375328101270002,93,25,c(-101.449301, 37.892182),"1979","71-0",-101.449301,37.892182
"81","Kearny",-8.85,NA,1979-05-16,375328101270002,93,25,c(-101.449301, 37.892182),"1979","71-0",-101.449301,37.892182
"82","Kearny",-8.72,NA,1979-06-13,375328101270002,93,25,c(-101.449301, 37.892182),"1979","71-0",-101.449301,37.892182
"83","Kearny",-8.61,NA,1979-07-12,375328101270002,93,25,c(-101.449301, 37.892182),"1979","71-0",-101.449301,37.892182
"84","Kearny",-8.79,NA,1979-08-16,375328101270002,93,25,c(-101.449301, 37.892182),"1979","71-0",-101.449301,37.892182
"85","Kearny",-9,NA,1979-09-10,375328101270002,93,25,c(-101.449301, 37.892182),"1979","71-0",-101.449301,37.892182
"86","Kearny",-9.2,NA,1979-10-15,375328101270002,93,25,c(-101.449301, 37.892182),"1979","71-0",-101.449301,37.892182
"87","Kearny",-9.1,NA,1979-11-14,375328101270002,93,25,c(-101.449301, 37.892182),"1979","71-0",-101.449301,37.892182
"88","Kearny",-9.5,"Deerfield NE",1958-05-01,375718101071301,93,24,c(-101.121146, 37.955702),"1958","71-0",-101.121146,37.955702
"89","Kearny",-29.32,"Deerfield NE",1985-01-21,375718101071301,93,24,c(-101.121146, 37.955702),"1985","71-0",-101.121146,37.955702
"90","Kearny",-27.1,"Deerfield NE",1986-01-30,375718101071301,93,24,c(-101.121146, 37.955702),"1986","71-0",-101.121146,37.955702
"91","Kearny",-26.43,"Deerfield NE",1987-01-06,375718101071301,93,24,c(-101.121146, 37.955702),"1987","71-0",-101.121146,37.955702
"92","Kearny",-25.4,"Deerfield NE",1987-12-23,375718101071301,93,24,c(-101.121146, 37.955702),"1987","71-0",-101.121146,37.955702
"93","Kearny",-26.45,"Deerfield NE",1989-01-11,375718101071301,93,24,c(-101.121146, 37.955702),"1989","71-0",-101.121146,37.955702
"94","Kearny",-26.4,"Deerfield NE",1990-01-04,375718101071301,93,24,c(-101.121146, 37.955702),"1990","71-0",-101.121146,37.955702
"95","Kearny",-27.9,"Deerfield NE",1990-12-27,375718101071301,93,24,c(-101.121146, 37.955702),"1990","71-0",-101.121146,37.955702
"96","Kearny",-27.85,"Deerfield NE",1992-01-16,375718101071301,93,24,c(-101.121146, 37.955702),"1992","71-0",-101.121146,37.955702
"97","Kearny",-28.09,"Deerfield NE",1993-02-14,375718101071301,93,24,c(-101.121146, 37.955702),"1993","71-0",-101.121146,37.955702
"98","Kearny",-27.47,"Deerfield NE",1994-01-06,375718101071301,93,24,c(-101.121146, 37.955702),"1994","71-0",-101.121146,37.955702
"99","Kearny",-29.74,"Deerfield NE",1995-01-03,375718101071301,93,24,c(-101.121146, 37.955702),"1995","71-0",-101.121146,37.955702
"100","Kearny",-28.4,"Deerfield NE",1995-03-09,375718101071301,93,24,c(-101.121146, 37.955702),"1995","71-0",-101.121146,37.955702
"101","Kearny",-31.4,"Deerfield NE",1995-05-01,375718101071301,93,24,c(-101.121146, 37.955702),"1995","71-0",-101.121146,37.955702
"102","Kearny",-50.48,"Deerfield NE",1995-07-01,375718101071301,93,24,c(-101.121146, 37.955702),"1995","71-0",-101.121146,37.955702
"103","Kearny",-56.9,"Deerfield NE",1995-09-06,375718101071301,93,24,c(-101.121146, 37.955702),"1995","71-0",-101.121146,37.955702
"104","Kearny",-30.82,"Deerfield NE",1995-11-01,375718101071301,93,24,c(-101.121146, 37.955702),"1995","71-0",-101.121146,37.955702
"105","Kearny",-28.83,"Deerfield NE",1996-01-17,375718101071301,93,24,c(-101.121146, 37.955702),"1996","71-0",-101.121146,37.955702
"106","Kearny",-29.14,"Deerfield NE",1996-03-07,375718101071301,93,24,c(-101.121146, 37.955702),"1996","71-0",-101.121146,37.955702
"107","Kearny",-34.99,"Deerfield NE",1996-05-01,375718101071301,93,24,c(-101.121146, 37.955702),"1996","71-0",-101.121146,37.955702
"108","Kearny",-28.38,"Deerfield NE",1996-07-01,375718101071301,93,24,c(-101.121146, 37.955702),"1996","71-0",-101.121146,37.955702
"109","Kearny",-35.8,"Deerfield NE",1996-09-10,375718101071301,93,24,c(-101.121146, 37.955702),"1996","71-0",-101.121146,37.955702
"110","Kearny",-30.07,"Deerfield NE",1996-11-01,375718101071301,93,24,c(-101.121146, 37.955702),"1996","71-0",-101.121146,37.955702
"111","Kearny",-28.76,"Deerfield NE",1997-01-05,375718101071301,93,24,c(-101.121146, 37.955702),"1997","71-0",-101.121146,37.955702
"112","Kearny",-28.38,"Deerfield NE",1997-03-01,375718101071301,93,24,c(-101.121146, 37.955702),"1997","71-0",-101.121146,37.955702
"113","Kearny",-39.7,"Deerfield NE",1997-09-01,375718101071301,93,24,c(-101.121146, 37.955702),"1997","71-0",-101.121146,37.955702
"114","Kearny",-28.27,"Deerfield NE",1998-01-01,375718101071301,93,24,c(-101.121146, 37.955702),"1998","71-0",-101.121146,37.955702
"115","Kearny",-27.95,"Deerfield NE",1998-01-05,375718101071301,93,24,c(-101.121146, 37.955702),"1998","71-0",-101.121146,37.955702
"116","Kearny",-38.38,"Deerfield NE",1998-09-01,375718101071301,93,24,c(-101.121146, 37.955702),"1998","71-0",-101.121146,37.955702
"117","Kearny",-28.67,"Deerfield NE",1999-01-01,375718101071301,93,24,c(-101.121146, 37.955702),"1999","71-0",-101.121146,37.955702
