"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat"
"1","Pratt",-32.53,"Sun City NE",1988-01-04,372902098473802,151,29,c(-98.793447, 37.48398),"1988","71-0",-98.793447,37.48398
"2","Pratt",-33.32,"Sun City NE",1988-06-27,372902098473802,151,29,c(-98.793447, 37.48398),"1988","71-0",-98.793447,37.48398
"3","Pratt",-33.51,"Sun City NE",1988-10-10,372902098473802,151,29,c(-98.793447, 37.48398),"1988","71-0",-98.793447,37.48398
"4","Pratt",-33.77,"Sun City NE",1989-02-02,372902098473802,151,29,c(-98.793447, 37.48398),"1989","71-0",-98.793447,37.48398
"5","Pratt",-33.8,"Sun City NE",1989-04-24,372902098473802,151,29,c(-98.793447, 37.48398),"1989","71-0",-98.793447,37.48398
"6","Pratt",-33.68,"Sun City NE",1989-07-14,372902098473802,151,29,c(-98.793447, 37.48398),"1989","71-0",-98.793447,37.48398
"7","Pratt",-33.82,"Sun City NE",1989-10-13,372902098473802,151,29,c(-98.793447, 37.48398),"1989","71-0",-98.793447,37.48398
"8","Pratt",-33.7,"Sun City NE",1990-01-22,372902098473802,151,29,c(-98.793447, 37.48398),"1990","71-0",-98.793447,37.48398
"9","Pratt",-34.11,"Sun City NE",1990-04-04,372902098473802,151,29,c(-98.793447, 37.48398),"1990","71-0",-98.793447,37.48398
"10","Pratt",-34.26,"Sun City NE",1990-07-05,372902098473802,151,29,c(-98.793447, 37.48398),"1990","71-0",-98.793447,37.48398
"11","Pratt",-34.21,"Sun City NE",1990-10-02,372902098473802,151,29,c(-98.793447, 37.48398),"1990","71-0",-98.793447,37.48398
"12","Pratt",-33.94,"Sun City NE",1991-01-11,372902098473802,151,29,c(-98.793447, 37.48398),"1991","71-0",-98.793447,37.48398
"13","Pratt",-34.55,"Sun City NE",1991-04-04,372902098473802,151,29,c(-98.793447, 37.48398),"1991","71-0",-98.793447,37.48398
"14","Pratt",-34.33,"Sun City NE",1991-07-08,372902098473802,151,29,c(-98.793447, 37.48398),"1991","71-0",-98.793447,37.48398
"15","Pratt",-34.53,"Sun City NE",1991-10-03,372902098473802,151,29,c(-98.793447, 37.48398),"1991","71-0",-98.793447,37.48398
"16","Pratt",-34.83,"Sun City NE",1992-01-08,372902098473802,151,29,c(-98.793447, 37.48398),"1992","71-0",-98.793447,37.48398
"17","Pratt",-34.62,"Sun City NE",1992-03-31,372902098473802,151,29,c(-98.793447, 37.48398),"1992","71-0",-98.793447,37.48398
"18","Pratt",-34.98,"Sun City NE",1992-07-09,372902098473802,151,29,c(-98.793447, 37.48398),"1992","71-0",-98.793447,37.48398
"19","Pratt",-34.85,"Sun City NE",1992-10-01,372902098473802,151,29,c(-98.793447, 37.48398),"1992","71-0",-98.793447,37.48398
"20","Pratt",-34.89,"Sun City NE",1993-01-04,372902098473802,151,29,c(-98.793447, 37.48398),"1993","71-0",-98.793447,37.48398
"21","Pratt",-34.93,"Sun City NE",1993-04-01,372902098473802,151,29,c(-98.793447, 37.48398),"1993","71-0",-98.793447,37.48398
"22","Pratt",-34.09,"Sun City NE",1993-06-29,372902098473802,151,29,c(-98.793447, 37.48398),"1993","71-0",-98.793447,37.48398
"23","Pratt",-33.37,"Sun City NE",1993-10-01,372902098473802,151,29,c(-98.793447, 37.48398),"1993","71-0",-98.793447,37.48398
"24","Pratt",-33.44,"Sun City NE",1994-01-10,372902098473802,151,29,c(-98.793447, 37.48398),"1994","71-0",-98.793447,37.48398
