"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat"
"1","Lane",-78.9,"Shields",1973-01-01,383222100283401,101,17,c(-100.477317, 38.539916),"1973","143-72",-100.477317,38.539916
"2","Lane",-78.19,"Shields",1974-01-21,383222100283401,101,17,c(-100.477317, 38.539916),"1974","143-72",-100.477317,38.539916
"3","Lane",-79.24,"Shields",1975-01-13,383222100283401,101,17,c(-100.477317, 38.539916),"1975","143-72",-100.477317,38.539916
"4","Lane",-80.2,"Shields",1976-01-19,383222100283401,101,17,c(-100.477317, 38.539916),"1976","143-72",-100.477317,38.539916
"5","Lane",-80.32,"Shields",1977-01-17,383222100283401,101,17,c(-100.477317, 38.539916),"1977","143-72",-100.477317,38.539916
"6","Lane",-81,"Shields",1978-01-11,383222100283401,101,17,c(-100.477317, 38.539916),"1978","143-72",-100.477317,38.539916
"7","Lane",-83.43,"Shields",1979-01-29,383222100283401,101,17,c(-100.477317, 38.539916),"1979","143-72",-100.477317,38.539916
"8","Lane",-83.7,"Shields",1980-01-14,383222100283401,101,17,c(-100.477317, 38.539916),"1980","143-72",-100.477317,38.539916
"9","Lane",-83.8,"Shields",1981-01-19,383222100283401,101,17,c(-100.477317, 38.539916),"1981","143-72",-100.477317,38.539916
"10","Lane",-84.7,"Shields",1982-01-18,383222100283401,101,17,c(-100.477317, 38.539916),"1982","143-72",-100.477317,38.539916
"11","Lane",-84.9,"Shields",1983-01-17,383222100283401,101,17,c(-100.477317, 38.539916),"1983","143-72",-100.477317,38.539916
"12","Lane",-84.94,"Shields",1984-01-09,383222100283401,101,17,c(-100.477317, 38.539916),"1984","143-72",-100.477317,38.539916
"13","Lane",-85.5,"Shields",1985-01-07,383222100283401,101,17,c(-100.477317, 38.539916),"1985","143-72",-100.477317,38.539916
"14","Lane",-85.2,"Shields",1986-01-06,383222100283401,101,17,c(-100.477317, 38.539916),"1986","143-72",-100.477317,38.539916
"15","Lane",-87,"Shields",1987-01-05,383222100283401,101,17,c(-100.477317, 38.539916),"1987","143-72",-100.477317,38.539916
"16","Lane",-88.3,"Shields",1988-01-04,383222100283401,101,17,c(-100.477317, 38.539916),"1988","143-72",-100.477317,38.539916
"17","Lane",-88,"Shields",1989-01-09,383222100283401,101,17,c(-100.477317, 38.539916),"1989","143-72",-100.477317,38.539916
"18","Lane",-88.6,"Shields",1990-01-08,383222100283401,101,17,c(-100.477317, 38.539916),"1990","143-72",-100.477317,38.539916
"19","Lane",-88.99,"Shields",1991-01-08,383222100283401,101,17,c(-100.477317, 38.539916),"1991","143-72",-100.477317,38.539916
"20","Lane",-89.2,"Shields",1992-01-06,383222100283401,101,17,c(-100.477317, 38.539916),"1992","143-72",-100.477317,38.539916
"21","Lane",-89.13,"Shields",1993-02-02,383222100283401,101,17,c(-100.477317, 38.539916),"1993","143-72",-100.477317,38.539916
