"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat"
"1","Barber",-13.5,"LAKE CITY",1946-03-26,372023098490401,7,31,c(-98.818168, 37.341698),"1946","71-0",-98.818168,37.341698
"2","Barber",-13.64,"LAKE CITY",1946-06-05,372023098490401,7,31,c(-98.818168, 37.341698),"1946","71-0",-98.818168,37.341698
"3","Barber",-14.14,"LAKE CITY",1946-09-26,372023098490401,7,31,c(-98.818168, 37.341698),"1946","71-0",-98.818168,37.341698
"4","Barber",-13.61,"LAKE CITY",1946-12-20,372023098490401,7,31,c(-98.818168, 37.341698),"1946","71-0",-98.818168,37.341698
"5","Grant",-50,NA,1946-04-01,373415101270401,67,28,c(-101.45107, 37.571187),"1946","71-0",-101.45107,37.571187
"6","Kiowa",-22.25,"Greensburg NE",1946-03-27,374117099193001,97,27,c(-99.327225, 37.689574),"1946","71-0",-99.327225,37.689574
"7","Kiowa",-22.26,"Greensburg NE",1946-06-20,374117099193001,97,27,c(-99.327225, 37.689574),"1946","71-0",-99.327225,37.689574
"8","Kiowa",-22.42,"Greensburg NE",1946-09-13,374117099193001,97,27,c(-99.327225, 37.689574),"1946","71-0",-99.327225,37.689574
"9","Kiowa",-22.27,"Greensburg NE",1946-12-19,374117099193001,97,27,c(-99.327225, 37.689574),"1946","71-0",-99.327225,37.689574
"10","Harvey",-18.99,NA,1946-01-03,375625097305602,79,24,c(-97.518611, 37.94125),"1946","71-0",-97.518611,37.94125
"11","Harvey",-18.18,NA,1946-02-01,375625097305602,79,24,c(-97.518611, 37.94125),"1946","71-0",-97.518611,37.94125
"12","Harvey",-18.46,NA,1946-03-05,375625097305602,79,24,c(-97.518611, 37.94125),"1946","71-0",-97.518611,37.94125
"13","Harvey",-19.74,NA,1946-04-02,375625097305602,79,24,c(-97.518611, 37.94125),"1946","71-0",-97.518611,37.94125
"14","Harvey",-20.94,NA,1946-05-01,375625097305602,79,24,c(-97.518611, 37.94125),"1946","71-0",-97.518611,37.94125
