"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat"
"1","Cherokee",-255.89,"BAXTER SPRINGS",1960-07-05,370215094440301,21,34,c(-94.72917, 37.036502),"1960","287-216",-94.72917,37.036502
"2","Sumner",-10.5,NA,1960-11-30,372751097140501,191,30,c(-97.235169, 37.464513),"1960","71-0",-97.235169,37.464513
"3","Meade",-14.91,NA,1960-01-08,372452100153801,119,30,c(-100.262735, 37.417412),"1960","71-0",-100.262735,37.417412
"4","Meade",-14.05,NA,1960-04-18,372452100153801,119,30,c(-100.262735, 37.417412),"1960","71-0",-100.262735,37.417412
"5","Meade",-15.35,NA,1960-07-11,372452100153801,119,30,c(-100.262735, 37.417412),"1960","71-0",-100.262735,37.417412
"6","Meade",-17.68,NA,1960-09-21,372452100153801,119,30,c(-100.262735, 37.417412),"1960","71-0",-100.262735,37.417412
"7","Meade",-15.36,NA,1960-12-07,372452100153801,119,30,c(-100.262735, 37.417412),"1960","71-0",-100.262735,37.417412
"8","Stanton",-172.69,NA,1960-02-12,372849101435701,187,29,c(-101.733099, 37.481129),"1960","215-144",-101.733099,37.481129
"9","Stanton",-172.25,NA,1960-03-31,372849101435701,187,29,c(-101.733099, 37.481129),"1960","215-144",-101.733099,37.481129
"10","Sumner",-9.5,NA,1960-11-30,372626097134801,191,30,c(-97.231156, 37.441396),"1960","71-0",-97.231156,37.441396
"11","Sumner",-8.85,NA,1960-12-28,372626097134801,191,30,c(-97.231156, 37.441396),"1960","71-0",-97.231156,37.441396
"12","Stanton",-174.81,NA,1960-04-04,372428101555701,187,30,c(-101.932992, 37.409153),"1960","215-144",-101.932992,37.409153
"13","Stanton",-93.19,NA,1960-02-12,372345101320801,187,30,c(-101.536087, 37.396583),"1960","143-72",-101.536087,37.396583
"14","Stanton",-92.8,NA,1960-04-01,372345101320801,187,30,c(-101.536087, 37.396583),"1960","143-72",-101.536087,37.396583
"15","Stevens",-228.1,"Moscow SE",1960-01-04,372128101065001,189,31,c(-101.113242, 37.358374),"1960","287-216",-101.113242,37.358374
"16","Stevens",-227.49,"Moscow SE",1960-03-21,372128101065001,189,31,c(-101.113242, 37.358374),"1960","287-216",-101.113242,37.358374
"17","Grant",-135.81,NA,1960-02-09,372515101235101,67,30,c(-101.397232, 37.421715),"1960","143-72",-101.397232,37.421715
