"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat"
"1","Morton",-237.38,"ROLLA SE",2004-01-05,370136101360401,129,35,c(-101.600938, 37.025356),"2004","287-216",-101.600938,37.025356
"2","Seward",-146.55,"Liberal",2004-01-05,370023100550801,175,35,c(-100.917644, 37.005856),"2004","215-144",-100.917644,37.005856
"3","Morton",-104.5,"ELKHART NORTH",2004-01-05,370217101593801,129,35,c(-101.994048, 37.035692),"2004","143-72",-101.994048,37.035692
"4","Cherokee",-105.7,"BAXTER SPRINGS",2004-05-26,370659094403601,21,34,c(-94.674931, 37.117084),"2004","143-72",-94.674931,37.117084
"5","Cherokee",-97.43,"BAXTER SPRINGS",2004-12-08,370659094403601,21,34,c(-94.674931, 37.117084),"2004","143-72",-94.674931,37.117084
"6","Meade",-241.26,"Kismet NE",2004-01-05,371116100353601,119,33,c(-100.594315, 37.18826),"2004","287-216",-100.594315,37.18826
"7","Pratt",-33.74,"Sun City NE",2004-01-15,372902098473802,151,29,c(-98.793447, 37.48398),"2004","71-0",-98.793447,37.48398
"8","Pratt",-33.66,"Sun City NE",2004-04-13,372902098473802,151,29,c(-98.793447, 37.48398),"2004","71-0",-98.793447,37.48398
"9","Pratt",-34.01,"Sun City NE",2004-07-14,372902098473802,151,29,c(-98.793447, 37.48398),"2004","71-0",-98.793447,37.48398
"10","Pratt",-34.13,"Sun City NE",2004-10-13,372902098473802,151,29,c(-98.793447, 37.48398),"2004","71-0",-98.793447,37.48398
"11","Pratt",-33.48,"Sun City NE",2004-01-15,372902098473803,151,29,c(-98.793427, 37.483942),"2004","71-0",-98.793427,37.483942
"12","Pratt",-33.54,"Sun City NE",2004-04-13,372902098473803,151,29,c(-98.793427, 37.483942),"2004","71-0",-98.793427,37.483942
"13","Pratt",-33.88,"Sun City NE",2004-07-14,372902098473803,151,29,c(-98.793427, 37.483942),"2004","71-0",-98.793427,37.483942
"14","Pratt",-34.09,"Sun City NE",2004-10-13,372902098473803,151,29,c(-98.793427, 37.483942),"2004","71-0",-98.793427,37.483942
