"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat"
"1","Nemaha",-13,NA,1968-10-01,395631096030201,131,1,c(-96.05338, 39.942092),"1968","71-0",-96.05338,39.942092
"2","Nemaha",-13,NA,1968-10-31,395631096030201,131,1,c(-96.05338, 39.942092),"1968","71-0",-96.05338,39.942092
"3","Nemaha",-13,NA,1969-03-18,395631096030201,131,1,c(-96.05338, 39.942092),"1969","71-0",-96.05338,39.942092
"4","Nemaha",-11.43,NA,1969-05-19,395631096030201,131,1,c(-96.05338, 39.942092),"1969","71-0",-96.05338,39.942092
"5","Nemaha",-11.53,NA,1969-08-20,395631096030201,131,1,c(-96.05338, 39.942092),"1969","71-0",-96.05338,39.942092
"6","Nemaha",-12.26,NA,1969-11-04,395631096030201,131,1,c(-96.05338, 39.942092),"1969","71-0",-96.05338,39.942092
"7","Nemaha",-12.85,NA,1970-04-08,395631096030201,131,1,c(-96.05338, 39.942092),"1970","71-0",-96.05338,39.942092
"8","Nemaha",-12.17,NA,1971-04-29,395631096030201,131,1,c(-96.05338, 39.942092),"1971","71-0",-96.05338,39.942092
"9","Nemaha",-12.65,NA,1971-10-28,395631096030201,131,1,c(-96.05338, 39.942092),"1971","71-0",-96.05338,39.942092
"10","Nemaha",-10.93,"Oneida",2018-08-08,394752095544501,131,3,c(-95.912583, 39.79785),"2018","71-0",-95.912583,39.79785
"11","Nemaha",-5.5,"Oneida",2019-07-02,394752095544501,131,3,c(-95.912583, 39.79785),"2019","71-0",-95.912583,39.79785
"12","Nemaha",-8.87,"Oneida",2020-09-17,394752095544501,131,3,c(-95.912583, 39.79785),"2020","71-0",-95.912583,39.79785
"13","Nemaha",-9.03,"Oneida",2021-11-29,394752095544501,131,3,c(-95.912583, 39.79785),"2021","71-0",-95.912583,39.79785
"14","Nemaha",-10.56,"Oneida",2022-11-03,394752095544501,131,3,c(-95.912583, 39.79785),"2022","71-0",-95.912583,39.79785
"15","Nemaha",-9.85,"Oneida",2023-09-20,394752095544501,131,3,c(-95.912583, 39.79785),"2023","71-0",-95.912583,39.79785
"16","Nemaha",-59.2,"CENTRALIA",1980-05-21,393803096100101,131,5,c(-96.167257, 39.634091),"1980","71-0",-96.167257,39.634091
"17","Nemaha",-68.4,"CENTRALIA",1984-12-12,393803096100101,131,5,c(-96.167257, 39.634091),"1984","71-0",-96.167257,39.634091
"18","Nemaha",-69.55,"CENTRALIA",1986-04-30,393803096100101,131,5,c(-96.167257, 39.634091),"1986","71-0",-96.167257,39.634091
"19","Nemaha",-71.68,"CENTRALIA",1986-06-09,393803096100101,131,5,c(-96.167257, 39.634091),"1986","71-0",-96.167257,39.634091
"20","Nemaha",-74.1,"CENTRALIA",1986-09-11,393803096100101,131,5,c(-96.167257, 39.634091),"1986","143-72",-96.167257,39.634091
"21","Nemaha",-73.55,"CENTRALIA",1986-12-08,393803096100101,131,5,c(-96.167257, 39.634091),"1986","143-72",-96.167257,39.634091
"22","Nemaha",-71.05,"CENTRALIA",1987-03-04,393803096100101,131,5,c(-96.167257, 39.634091),"1987","71-0",-96.167257,39.634091
"23","Nemaha",-72.63,"CENTRALIA",1987-06-01,393803096100101,131,5,c(-96.167257, 39.634091),"1987","143-72",-96.167257,39.634091
"24","Nemaha",-75,"CENTRALIA",1987-09-04,393803096100101,131,5,c(-96.167257, 39.634091),"1987","143-72",-96.167257,39.634091
"25","Nemaha",-74.38,"CENTRALIA",1987-12-04,393803096100101,131,5,c(-96.167257, 39.634091),"1987","143-72",-96.167257,39.634091
"26","Nemaha",-73,"CENTRALIA",1988-03-07,393803096100101,131,5,c(-96.167257, 39.634091),"1988","143-72",-96.167257,39.634091
"27","Nemaha",-83.77,"CENTRALIA",1988-06-10,393803096100101,131,5,c(-96.167257, 39.634091),"1988","143-72",-96.167257,39.634091
"28","Nemaha",-77.74,"CENTRALIA",1988-09-12,393803096100101,131,5,c(-96.167257, 39.634091),"1988","143-72",-96.167257,39.634091
"29","Nemaha",-69.7,"CENTRALIA",1988-12-05,393803096100101,131,5,c(-96.167257, 39.634091),"1988","71-0",-96.167257,39.634091
"30","Nemaha",-76.03,"CENTRALIA",1989-03-06,393803096100101,131,5,c(-96.167257, 39.634091),"1989","143-72",-96.167257,39.634091
"31","Nemaha",-68.87,"CENTRALIA",1989-06-09,393803096100101,131,5,c(-96.167257, 39.634091),"1989","71-0",-96.167257,39.634091
"32","Nemaha",-76.66,"CENTRALIA",1989-09-01,393803096100101,131,5,c(-96.167257, 39.634091),"1989","143-72",-96.167257,39.634091
"33","Nemaha",-68.43,"CENTRALIA",1989-12-11,393803096100101,131,5,c(-96.167257, 39.634091),"1989","71-0",-96.167257,39.634091
"34","Nemaha",-67.16,"CENTRALIA",1990-03-05,393803096100101,131,5,c(-96.167257, 39.634091),"1990","71-0",-96.167257,39.634091
"35","Nemaha",-74.3,"CENTRALIA",1990-06-04,393803096100101,131,5,c(-96.167257, 39.634091),"1990","143-72",-96.167257,39.634091
"36","Nemaha",-72.55,"CENTRALIA",1990-09-10,393803096100101,131,5,c(-96.167257, 39.634091),"1990","143-72",-96.167257,39.634091
"37","Nemaha",-68.9,"CENTRALIA",1990-12-06,393803096100101,131,5,c(-96.167257, 39.634091),"1990","71-0",-96.167257,39.634091
"38","Nemaha",-69.7,"CENTRALIA",1991-03-07,393803096100101,131,5,c(-96.167257, 39.634091),"1991","71-0",-96.167257,39.634091
"39","Nemaha",-71.27,"CENTRALIA",1991-06-06,393803096100101,131,5,c(-96.167257, 39.634091),"1991","71-0",-96.167257,39.634091
"40","Nemaha",-75.28,"CENTRALIA",1991-09-09,393803096100101,131,5,c(-96.167257, 39.634091),"1991","143-72",-96.167257,39.634091
"41","Nemaha",-80.11,"CENTRALIA",1991-12-09,393803096100101,131,5,c(-96.167257, 39.634091),"1991","143-72",-96.167257,39.634091
"42","Nemaha",-68.05,"CENTRALIA",1992-03-06,393803096100101,131,5,c(-96.167257, 39.634091),"1992","71-0",-96.167257,39.634091
"43","Nemaha",-68.6,"CENTRALIA",1992-06-09,393803096100101,131,5,c(-96.167257, 39.634091),"1992","71-0",-96.167257,39.634091
"44","Nemaha",-74.4,"CENTRALIA",1992-09-04,393803096100101,131,5,c(-96.167257, 39.634091),"1992","143-72",-96.167257,39.634091
