"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat"
"1","Sumner",-7.85,"CONWAY SPRINGS",1990-02-20,372317097434801,191,31,c(-97.73014, 37.386712),"1990","71-0",-97.73014,37.386712
"2","Sumner",-9.57,"CONWAY SPRINGS",1990-12-18,372317097434801,191,31,c(-97.73014, 37.386712),"1990","71-0",-97.73014,37.386712
"3","Sumner",-11.36,"CONWAY SPRINGS",1992-02-24,372317097434801,191,31,c(-97.73014, 37.386712),"1992","71-0",-97.73014,37.386712
"4","Sumner",-8.87,"CONWAY SPRINGS",1993-03-08,372317097434801,191,31,c(-97.73014, 37.386712),"1993","71-0",-97.73014,37.386712
"5","Sumner",-6.98,"CONWAY SPRINGS",1994-02-24,372317097434801,191,31,c(-97.73014, 37.386712),"1994","71-0",-97.73014,37.386712
"6","Sumner",-9.65,"CONWAY SPRINGS",1995-02-15,372317097434801,191,31,c(-97.73014, 37.386712),"1995","71-0",-97.73014,37.386712
"7","Sumner",-8.17,"CONWAY SPRINGS",1996-02-26,372317097434801,191,31,c(-97.73014, 37.386712),"1996","71-0",-97.73014,37.386712
"8","Sumner",-6.81,"CONWAY SPRINGS",2007-12-20,372317097434801,191,31,c(-97.73014, 37.386712),"2007","71-0",-97.73014,37.386712
"9","Sumner",-5.3,"CONWAY SPRINGS",2008-12-10,372317097434801,191,31,c(-97.73014, 37.386712),"2008","71-0",-97.73014,37.386712
"10","Sumner",-5.87,"CONWAY SPRINGS",2009-12-14,372317097434801,191,31,c(-97.73014, 37.386712),"2009","71-0",-97.73014,37.386712
"11","Sumner",-7.42,"CONWAY SPRINGS",2010-12-14,372317097434801,191,31,c(-97.73014, 37.386712),"2010","71-0",-97.73014,37.386712
"12","Sumner",-10.23,"CONWAY SPRINGS",2011-12-14,372317097434801,191,31,c(-97.73014, 37.386712),"2011","71-0",-97.73014,37.386712
"13","Sumner",-11.81,"CONWAY SPRINGS",2012-12-12,372317097434801,191,31,c(-97.73014, 37.386712),"2012","71-0",-97.73014,37.386712
"14","Sumner",-10.31,"CONWAY SPRINGS",2013-12-10,372317097434801,191,31,c(-97.73014, 37.386712),"2013","71-0",-97.73014,37.386712
"15","Sumner",-10.54,"CONWAY SPRINGS",2014-12-09,372317097434801,191,31,c(-97.73014, 37.386712),"2014","71-0",-97.73014,37.386712
"16","Sumner",-8.88,"CONWAY SPRINGS",2016-01-28,372317097434801,191,31,c(-97.73014, 37.386712),"2016","71-0",-97.73014,37.386712
"17","Sumner",-15.44,"NORWICH",1988-02-18,372528097455901,191,30,c(-97.769317, 37.421033),"1988","71-0",-97.769317,37.421033
