"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat"
"1","Washington",-75.85,NA,1975-04-10,393551097205101,201,5,c(-97.349066, 39.596999),"1975","143-72",-97.349066,39.596999
"2","Washington",-75.94,NA,1975-06-18,393551097205101,201,5,c(-97.349066, 39.596999),"1975","143-72",-97.349066,39.596999
"3","Washington",-78.75,NA,1975-09-10,393551097205101,201,5,c(-97.349066, 39.596999),"1975","143-72",-97.349066,39.596999
"4","Washington",-78.2,NA,1975-12-10,393551097205101,201,5,c(-97.349066, 39.596999),"1975","143-72",-97.349066,39.596999
"5","Washington",-78.55,NA,1976-03-12,393551097205101,201,5,c(-97.349066, 39.596999),"1976","143-72",-97.349066,39.596999
"6","Washington",-77.88,NA,1976-06-02,393551097205101,201,5,c(-97.349066, 39.596999),"1976","143-72",-97.349066,39.596999
"7","Washington",-85.4,NA,1976-09-09,393551097205101,201,5,c(-97.349066, 39.596999),"1976","143-72",-97.349066,39.596999
"8","Washington",-45.68,"CLIFTON",1988-06-06,393611097195301,201,5,c(-97.332692, 39.602447),"1988","71-0",-97.332692,39.602447
"9","Washington",-52.3,"CLIFTON",1988-09-09,393611097195301,201,5,c(-97.332692, 39.602447),"1988","71-0",-97.332692,39.602447
"10","Washington",-48.75,"CLIFTON",1989-03-10,393611097195301,201,5,c(-97.332692, 39.602447),"1989","71-0",-97.332692,39.602447
"11","Washington",-52.4,"CLIFTON",1989-09-06,393611097195301,201,5,c(-97.332692, 39.602447),"1989","71-0",-97.332692,39.602447
"12","Washington",-51.3,"CLIFTON",1989-12-15,393611097195301,201,5,c(-97.332692, 39.602447),"1989","71-0",-97.332692,39.602447
"13","Washington",-49.1,"CLIFTON",1990-03-09,393611097195301,201,5,c(-97.332692, 39.602447),"1990","71-0",-97.332692,39.602447
"14","Washington",-48.2,"CLIFTON",1990-06-06,393611097195301,201,5,c(-97.332692, 39.602447),"1990","71-0",-97.332692,39.602447
"15","Washington",-61.54,"CLIFTON",1990-09-07,393611097195301,201,5,c(-97.332692, 39.602447),"1990","71-0",-97.332692,39.602447
"16","Washington",-53.1,"CLIFTON",1990-12-05,393611097195301,201,5,c(-97.332692, 39.602447),"1990","71-0",-97.332692,39.602447
"17","Washington",-50.75,"CLIFTON",1991-03-06,393611097195301,201,5,c(-97.332692, 39.602447),"1991","71-0",-97.332692,39.602447
"18","Washington",-50.4,"CLIFTON",1991-06-05,393611097195301,201,5,c(-97.332692, 39.602447),"1991","71-0",-97.332692,39.602447
"19","Washington",-58.4,"CLIFTON",1991-09-11,393611097195301,201,5,c(-97.332692, 39.602447),"1991","71-0",-97.332692,39.602447
"20","Washington",-54.2,"CLIFTON",1991-12-11,393611097195301,201,5,c(-97.332692, 39.602447),"1991","71-0",-97.332692,39.602447
"21","Washington",-53.27,"CLIFTON",1992-03-13,393611097195301,201,5,c(-97.332692, 39.602447),"1992","71-0",-97.332692,39.602447
"22","Washington",-53.2,"CLIFTON",1992-06-11,393611097195301,201,5,c(-97.332692, 39.602447),"1992","71-0",-97.332692,39.602447
"23","Washington",-54.34,"CLIFTON",1992-09-03,393611097195301,201,5,c(-97.332692, 39.602447),"1992","71-0",-97.332692,39.602447
"24","Washington",-52.08,"CLIFTON",1992-12-03,393611097195301,201,5,c(-97.332692, 39.602447),"1992","71-0",-97.332692,39.602447
"25","Washington",-51.22,"CLIFTON",1993-03-10,393611097195301,201,5,c(-97.332692, 39.602447),"1993","71-0",-97.332692,39.602447
"26","Washington",-49.65,"CLIFTON",1993-06-04,393611097195301,201,5,c(-97.332692, 39.602447),"1993","71-0",-97.332692,39.602447
"27","Washington",-48.08,"CLIFTON",1993-09-14,393611097195301,201,5,c(-97.332692, 39.602447),"1993","71-0",-97.332692,39.602447
"28","Washington",-46.44,"CLIFTON",1993-12-10,393611097195301,201,5,c(-97.332692, 39.602447),"1993","71-0",-97.332692,39.602447
"29","Washington",-45.45,"CLIFTON",1994-03-11,393611097195301,201,5,c(-97.332692, 39.602447),"1994","71-0",-97.332692,39.602447
"30","Washington",-45.5,"CLIFTON",1994-06-08,393611097195301,201,5,c(-97.332692, 39.602447),"1994","71-0",-97.332692,39.602447
"31","Washington",-53.52,"CLIFTON",1994-09-15,393611097195301,201,5,c(-97.332692, 39.602447),"1994","71-0",-97.332692,39.602447
"32","Washington",-47.85,"CLIFTON",1994-11-30,393611097195301,201,5,c(-97.332692, 39.602447),"1994","71-0",-97.332692,39.602447
"33","Washington",-47.42,"CLIFTON",1995-02-28,393611097195301,201,5,c(-97.332692, 39.602447),"1995","71-0",-97.332692,39.602447
"34","Washington",-45.54,"CLIFTON",1995-06-13,393611097195301,201,5,c(-97.332692, 39.602447),"1995","71-0",-97.332692,39.602447
"35","Washington",-59.7,"CLIFTON",1995-09-08,393611097195301,201,5,c(-97.332692, 39.602447),"1995","71-0",-97.332692,39.602447
"36","Washington",-47.7,"CLIFTON",1995-12-08,393611097195301,201,5,c(-97.332692, 39.602447),"1995","71-0",-97.332692,39.602447
"37","Washington",-46.43,"CLIFTON",1996-03-14,393611097195301,201,5,c(-97.332692, 39.602447),"1996","71-0",-97.332692,39.602447
"38","Washington",-46.25,"CLIFTON",1996-06-12,393611097195301,201,5,c(-97.332692, 39.602447),"1996","71-0",-97.332692,39.602447
