"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat"
"1","Sumner",-11.74,NA,1959-07-07,372751097140501,191,30,c(-97.235169, 37.464513),"1959","71-0",-97.235169,37.464513
"2","Meade",-14.78,NA,1959-01-08,372452100153801,119,30,c(-100.262735, 37.417412),"1959","71-0",-100.262735,37.417412
"3","Meade",-15.71,NA,1959-07-17,372452100153801,119,30,c(-100.262735, 37.417412),"1959","71-0",-100.262735,37.417412
"4","Meade",-16.08,NA,1959-10-21,372452100153801,119,30,c(-100.262735, 37.417412),"1959","71-0",-100.262735,37.417412
"5","Sumner",-9.72,NA,1959-07-07,372626097134801,191,30,c(-97.231156, 37.441396),"1959","71-0",-97.231156,37.441396
"6","Stanton",-176.84,NA,1959-11-03,372428101555701,187,30,c(-101.932992, 37.409153),"1959","215-144",-101.932992,37.409153
"7","Stanton",-93.3,NA,1959-10-29,372345101320801,187,30,c(-101.536087, 37.396583),"1959","143-72",-101.536087,37.396583
"8","Stevens",-227,"Moscow SE",1959-02-01,372128101065001,189,31,c(-101.113242, 37.358374),"1959","287-216",-101.113242,37.358374
"9","Stevens",-226.52,"Moscow SE",1959-02-26,372128101065001,189,31,c(-101.113242, 37.358374),"1959","287-216",-101.113242,37.358374
"10","Grant",-134.68,NA,1959-02-12,372515101235101,67,30,c(-101.397232, 37.421715),"1959","143-72",-101.397232,37.421715
"11","Grant",-145.05,NA,1959-08-18,372515101235101,67,30,c(-101.397232, 37.421715),"1959","215-144",-101.397232,37.421715
"12","Grant",-138.6,NA,1959-11-13,372515101235101,67,30,c(-101.397232, 37.421715),"1959","143-72",-101.397232,37.421715
"13","Stanton",-99.73,"Saunders",1959-11-15,372840102014101,187,29,c(-102.028654, 37.478867),"1959","143-72",-102.028654,37.478867
"14","Sumner",-11.74,NA,1959-07-07,372659097142901,191,30,c(-97.242066, 37.450505),"1959","71-0",-97.242066,37.450505
"15","Sumner",-5.99,NA,1959-07-07,372659097142902,191,30,c(-97.242066, 37.450505),"1959","71-0",-97.242066,37.450505
"16","Haskell",-195.38,NA,1959-02-24,372405100520501,81,30,c(-100.867689, 37.401376),"1959","215-144",-100.867689,37.401376
"17","Morton",-156,NA,1959-03-01,371954101401701,129,31,c(-101.671708, 37.332267),"1959","215-144",-101.671708,37.332267
"18","Morton",-156.15,NA,1959-03-02,371954101401701,129,31,c(-101.671708, 37.332267),"1959","215-144",-101.671708,37.332267
"19","Morton",-160.1,NA,1959-08-18,371954101401701,129,31,c(-101.671708, 37.332267),"1959","215-144",-101.671708,37.332267
"20","Morton",-162.8,NA,1959-11-06,371954101401701,129,31,c(-101.671708, 37.332267),"1959","215-144",-101.671708,37.332267
"21","Grant",-115.16,"Ulysses SW",1959-10-26,373009101234301,67,29,c(-101.394705, 37.503805),"1959","143-72",-101.394705,37.503805
"22","Grant",-61.67,NA,1959-02-05,373036101281301,67,29,c(-101.470234, 37.510504),"1959","71-0",-101.470234,37.510504
"23","Stanton",-84,"Big Bow",1959-10-28,373031101350901,187,29,c(-101.585947, 37.50809),"1959","143-72",-101.585947,37.50809
"24","Gray",-86.36,NA,1959-10-21,373247100291101,69,29,c(-100.487352, 37.546669),"1959","143-72",-100.487352,37.546669
"25","Crawford",-205,NA,1959-06-01,373516095004401,37,28,c(-95.01203, 37.588183),"1959","215-144",-95.01203,37.588183
"26","Ford",-96.1,"BUCKLIN",1959-07-06,373309099384901,57,29,c(-99.645121, 37.556441),"1959","143-72",-99.645121,37.556441
"27","Ford",-96.04,"BUCKLIN",1959-10-20,373309099384901,57,29,c(-99.645121, 37.556441),"1959","143-72",-99.645121,37.556441
"28","Stanton",-210.84,NA,1959-11-03,373202101523501,187,29,c(-101.876551, 37.535387),"1959","215-144",-101.876551,37.535387
"29","Grant",-233.94,NA,1959-10-15,373206101053101,67,29,c(-101.092365, 37.53486),"1959","287-216",-101.092365,37.53486
"30","Stanton",-97.4,NA,1959-10-01,373614101365101,187,28,c(-101.615057, 37.604158),"1959","143-72",-101.615057,37.604158
"31","Stanton",-97.35,NA,1959-10-28,373614101365101,187,28,c(-101.615057, 37.604158),"1959","143-72",-101.615057,37.604158
"32","Grant",-92.49,NA,1959-02-03,373742101302001,67,28,c(-101.506413, 37.629336),"1959","143-72",-101.506413,37.629336
"33","Grant",-91.54,NA,1959-10-27,373742101302001,67,28,c(-101.506413, 37.629336),"1959","143-72",-101.506413,37.629336
"34","Grant",-93.3,NA,1959-12-31,373742101302001,67,28,c(-101.506413, 37.629336),"1959","143-72",-101.506413,37.629336
"35","Grant",-70.85,NA,1959-01-28,373415101270401,67,28,c(-101.45107, 37.571187),"1959","71-0",-101.45107,37.571187
"36","Grant",-85.08,NA,1959-10-27,373415101270401,67,28,c(-101.45107, 37.571187),"1959","143-72",-101.45107,37.571187
"37","Stanton",-101,NA,1959-01-01,373627101411301,187,28,c(-101.687644, 37.607912),"1959","143-72",-101.687644,37.607912
"38","Stanton",-100.93,NA,1959-01-30,373627101411301,187,28,c(-101.687644, 37.607912),"1959","143-72",-101.687644,37.607912
"39","Stanton",-103.92,NA,1959-10-28,373627101411301,187,28,c(-101.687644, 37.607912),"1959","143-72",-101.687644,37.607912
"40","Haskell",-162.47,NA,1959-01-06,373154100411301,81,29,c(-100.687752, 37.532098),"1959","215-144",-100.687752,37.532098
"41","Kearny",-54.94,"LAKIN SE",1959-01-05,374557101215101,93,26,c(-101.365013, 37.766161),"1959","71-0",-101.365013,37.766161
"42","Kearny",-53.39,"LAKIN SE",1959-01-12,374557101215101,93,26,c(-101.365013, 37.766161),"1959","71-0",-101.365013,37.766161
"43","Kearny",-55.1,"LAKIN SE",1959-05-11,374557101215101,93,26,c(-101.365013, 37.766161),"1959","71-0",-101.365013,37.766161
"44","Kearny",-54.6,"LAKIN SE",1959-10-26,374557101215101,93,26,c(-101.365013, 37.766161),"1959","71-0",-101.365013,37.766161
"45","Kiowa",-16.56,"Greensburg NE",1959-01-23,374117099193001,97,27,c(-99.327225, 37.689574),"1959","71-0",-99.327225,37.689574
"46","Kiowa",-16.78,"Greensburg NE",1959-04-15,374117099193001,97,27,c(-99.327225, 37.689574),"1959","71-0",-99.327225,37.689574
"47","Kiowa",-17.25,"Greensburg NE",1959-07-22,374117099193001,97,27,c(-99.327225, 37.689574),"1959","71-0",-99.327225,37.689574
"48","Kiowa",-17.16,"Greensburg NE",1959-10-21,374117099193001,97,27,c(-99.327225, 37.689574),"1959","71-0",-99.327225,37.689574
"49","Harvey",-33.65,NA,1959-01-02,375625097305602,79,24,c(-97.518611, 37.94125),"1959","71-0",-97.518611,37.94125
"50","Harvey",-33.9,NA,1959-01-30,375625097305602,79,24,c(-97.518611, 37.94125),"1959","71-0",-97.518611,37.94125
"51","Harvey",-34.96,NA,1959-03-02,375625097305602,79,24,c(-97.518611, 37.94125),"1959","71-0",-97.518611,37.94125
"52","Harvey",-35.05,NA,1959-04-01,375625097305602,79,24,c(-97.518611, 37.94125),"1959","71-0",-97.518611,37.94125
"53","Harvey",-34.22,NA,1959-05-01,375625097305602,79,24,c(-97.518611, 37.94125),"1959","71-0",-97.518611,37.94125
"54","Harvey",-32.73,NA,1959-06-01,375625097305602,79,24,c(-97.518611, 37.94125),"1959","71-0",-97.518611,37.94125
"55","Harvey",-33.88,NA,1959-06-30,375625097305602,79,24,c(-97.518611, 37.94125),"1959","71-0",-97.518611,37.94125
"56","Harvey",-31.49,NA,1959-07-31,375625097305602,79,24,c(-97.518611, 37.94125),"1959","71-0",-97.518611,37.94125
"57","Harvey",-32.43,NA,1959-09-01,375625097305602,79,24,c(-97.518611, 37.94125),"1959","71-0",-97.518611,37.94125
"58","Harvey",-31.2,NA,1959-10-01,375625097305602,79,24,c(-97.518611, 37.94125),"1959","71-0",-97.518611,37.94125
"59","Harvey",-31.32,NA,1959-10-30,375625097305602,79,24,c(-97.518611, 37.94125),"1959","71-0",-97.518611,37.94125
"60","Harvey",-31.08,NA,1959-12-01,375625097305602,79,24,c(-97.518611, 37.94125),"1959","71-0",-97.518611,37.94125
"61","Harvey",-32.49,NA,1959-12-29,375625097305602,79,24,c(-97.518611, 37.94125),"1959","71-0",-97.518611,37.94125
"62","Harvey",-14.14,NA,1959-02-02,375633097355003,79,24,c(-97.599861, 37.941528),"1959","71-0",-97.599861,37.941528
"63","Harvey",-14.34,NA,1959-03-02,375633097355003,79,24,c(-97.599861, 37.941528),"1959","71-0",-97.599861,37.941528
"64","Harvey",-14.77,NA,1959-04-01,375633097355003,79,24,c(-97.599861, 37.941528),"1959","71-0",-97.599861,37.941528
"65","Harvey",-14.82,NA,1959-05-01,375633097355003,79,24,c(-97.599861, 37.941528),"1959","71-0",-97.599861,37.941528
"66","Harvey",-15.03,NA,1959-06-01,375633097355003,79,24,c(-97.599861, 37.941528),"1959","71-0",-97.599861,37.941528
"67","Harvey",-15.77,NA,1959-07-01,375633097355003,79,24,c(-97.599861, 37.941528),"1959","71-0",-97.599861,37.941528
"68","Harvey",-16.91,NA,1959-07-31,375633097355003,79,24,c(-97.599861, 37.941528),"1959","71-0",-97.599861,37.941528
"69","Harvey",-16.52,NA,1959-09-01,375633097355003,79,24,c(-97.599861, 37.941528),"1959","71-0",-97.599861,37.941528
"70","Harvey",-18.05,NA,1959-10-01,375633097355003,79,24,c(-97.599861, 37.941528),"1959","71-0",-97.599861,37.941528
"71","Harvey",-17.68,NA,1959-11-02,375633097355003,79,24,c(-97.599861, 37.941528),"1959","71-0",-97.599861,37.941528
"72","Harvey",-17.52,NA,1959-12-01,375633097355003,79,24,c(-97.599861, 37.941528),"1959","71-0",-97.599861,37.941528
"73","Harvey",-18.21,NA,1959-12-31,375633097355003,79,24,c(-97.599861, 37.941528),"1959","71-0",-97.599861,37.941528
"74","Harvey",-13.59,NA,1959-02-02,375633097364003,79,24,c(-97.610694, 37.941528),"1959","71-0",-97.610694,37.941528
