"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat"
"1","Haskell",-145,"Wild Horse Lake",1948-11-04,373929100453601,81,27,c(-100.761438, 37.658774),"1948","215-144",-100.761438,37.658774
"2","Kiowa",-21.97,"Greensburg NE",1948-03-21,374117099193001,97,27,c(-99.327225, 37.689574),"1948","71-0",-99.327225,37.689574
"3","Kiowa",-22.26,"Greensburg NE",1948-06-23,374117099193001,97,27,c(-99.327225, 37.689574),"1948","71-0",-99.327225,37.689574
"4","Kiowa",-21.68,"Greensburg NE",1948-09-22,374117099193001,97,27,c(-99.327225, 37.689574),"1948","71-0",-99.327225,37.689574
"5","Kiowa",-21.43,"Greensburg NE",1948-12-29,374117099193001,97,27,c(-99.327225, 37.689574),"1948","71-0",-99.327225,37.689574
"6","Harvey",-24.81,NA,1948-01-29,375625097305602,79,24,c(-97.518611, 37.94125),"1948","71-0",-97.518611,37.94125
"7","Harvey",-24.52,NA,1948-03-05,375625097305602,79,24,c(-97.518611, 37.94125),"1948","71-0",-97.518611,37.94125
"8","Harvey",-24.27,NA,1948-04-01,375625097305602,79,24,c(-97.518611, 37.94125),"1948","71-0",-97.518611,37.94125
"9","Harvey",-24.36,NA,1948-05-01,375625097305602,79,24,c(-97.518611, 37.94125),"1948","71-0",-97.518611,37.94125
"10","Harvey",-20.44,NA,1948-06-29,375625097305602,79,24,c(-97.518611, 37.94125),"1948","71-0",-97.518611,37.94125
"11","Harvey",-22.36,NA,1948-09-24,375625097305602,79,24,c(-97.518611, 37.94125),"1948","71-0",-97.518611,37.94125
"12","Grant",-65.92,NA,1948-02-19,374337101215501,67,27,c(-101.366294, 37.727068),"1948","71-0",-101.366294,37.727068
"13","Grant",-66.22,NA,1948-05-24,374337101215501,67,27,c(-101.366294, 37.727068),"1948","71-0",-101.366294,37.727068
"14","Grant",-68.33,NA,1948-08-18,374337101215501,67,27,c(-101.366294, 37.727068),"1948","71-0",-101.366294,37.727068
"15","Grant",-68.48,NA,1948-11-16,374337101215501,67,27,c(-101.366294, 37.727068),"1948","71-0",-101.366294,37.727068
"16","Sedgwick",-17.63,NA,1948-01-05,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"17","Sedgwick",-17.65,NA,1948-01-10,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"18","Sedgwick",-17.66,NA,1948-01-15,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"19","Sedgwick",-17.69,NA,1948-01-20,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"20","Sedgwick",-17.72,NA,1948-01-25,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"21","Sedgwick",-17.74,NA,1948-01-30,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"22","Sedgwick",-17.76,NA,1948-02-05,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"23","Sedgwick",-17.81,NA,1948-02-10,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"24","Sedgwick",-17.82,NA,1948-02-15,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"25","Sedgwick",-17.83,NA,1948-02-20,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"26","Sedgwick",-17.8,NA,1948-02-25,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"27","Sedgwick",-17.34,NA,1948-03-05,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"28","Sedgwick",-17.21,NA,1948-03-10,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"29","Sedgwick",-17.13,NA,1948-03-15,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"30","Sedgwick",-16.98,NA,1948-03-20,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"31","Sedgwick",-16.77,NA,1948-03-25,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"32","Sedgwick",-16.71,NA,1948-03-30,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"33","Sedgwick",-16.47,NA,1948-04-05,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"34","Sedgwick",-16.76,NA,1948-04-10,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"35","Sedgwick",-16.84,NA,1948-04-15,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"36","Sedgwick",-16.89,NA,1948-04-20,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"37","Sedgwick",-16.92,NA,1948-04-25,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"38","Sedgwick",-16.94,NA,1948-04-30,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"39","Sedgwick",-17.03,NA,1948-05-10,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"40","Sedgwick",-17.07,NA,1948-05-15,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"41","Sedgwick",-17.2,NA,1948-05-30,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"42","Sedgwick",-17.28,NA,1948-06-10,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"43","Sedgwick",-17.31,NA,1948-06-15,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"44","Sedgwick",-16.23,NA,1948-06-30,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"45","Sedgwick",-15.61,NA,1948-07-05,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"46","Sedgwick",-15.44,NA,1948-07-10,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"47","Sedgwick",-15.29,NA,1948-07-15,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"48","Sedgwick",-14.65,NA,1948-07-20,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"49","Sedgwick",-13.98,NA,1948-07-25,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"50","Sedgwick",-13.78,NA,1948-08-05,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"51","Sedgwick",-13.85,NA,1948-08-10,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"52","Sedgwick",-13.94,NA,1948-08-15,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"53","Sedgwick",-14.76,NA,1948-09-24,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"54","Sedgwick",-14.76,NA,1948-09-30,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"55","Sedgwick",-14.98,NA,1948-11-02,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"56","Sedgwick",-15.17,NA,1948-12-01,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"57","Sedgwick",-15.22,NA,1948-12-30,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006
"58","Sedgwick",-5.56,NA,1948-01-30,375256097330501,173,25,c(-97.555278, 37.883056),"1948","71-0",-97.555278,37.883056
"59","Sedgwick",-4.61,NA,1948-03-03,375256097330501,173,25,c(-97.555278, 37.883056),"1948","71-0",-97.555278,37.883056
"60","Sedgwick",-3.17,NA,1948-03-30,375256097330501,173,25,c(-97.555278, 37.883056),"1948","71-0",-97.555278,37.883056
"61","Sedgwick",-3.91,NA,1948-05-05,375256097330501,173,25,c(-97.555278, 37.883056),"1948","71-0",-97.555278,37.883056
