"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat"
"1","Stevens",-83.34,NA,1966-01-18,370105101085501,189,35,c(-101.149551, 37.01881),"1966","143-72",-101.149551,37.01881
"2","Seward",-103.75,"Liberal",1966-01-17,370023100550801,175,35,c(-100.917644, 37.005856),"1966","143-72",-100.917644,37.005856
"3","Stevens",-91.57,NA,1966-01-18,370152101141301,189,35,c(-101.237623, 37.031459),"1966","143-72",-101.237623,37.031459
"4","Morton",-147.2,NA,1966-01-18,370625102021201,129,34,c(-102.035118, 37.105735),"1966","215-144",-102.035118,37.105735
"5","Morton",-41.1,NA,1966-01-18,370927101472401,129,33,c(-101.790299, 37.157098),"1966","71-0",-101.790299,37.157098
"6","Stevens",-83.85,NA,1966-01-18,370930101185001,189,33,c(-101.315057, 37.158091),"1966","143-72",-101.315057,37.158091
"7","Morton",-75.97,NA,1966-01-18,371113101355101,129,33,c(-101.598766, 37.186991),"1966","143-72",-101.598766,37.186991
"8","Sumner",-10.85,NA,1966-05-16,372751097140501,191,30,c(-97.235169, 37.464513),"1966","71-0",-97.235169,37.464513
"9","Meade",-34.76,NA,1966-01-17,372743100162501,119,30,c(-100.276361, 37.464943),"1966","71-0",-100.276361,37.464943
"10","Meade",-12.32,NA,1966-03-16,372452100153801,119,30,c(-100.262735, 37.417412),"1966","71-0",-100.262735,37.417412
"11","Meade",-13.57,NA,1966-06-07,372452100153801,119,30,c(-100.262735, 37.417412),"1966","71-0",-100.262735,37.417412
"12","Meade",-15.56,NA,1966-09-13,372452100153801,119,30,c(-100.262735, 37.417412),"1966","71-0",-100.262735,37.417412
"13","Meade",-15.09,NA,1966-12-12,372452100153801,119,30,c(-100.262735, 37.417412),"1966","71-0",-100.262735,37.417412
"14","Stanton",-182.58,NA,1966-01-24,372849101435701,187,29,c(-101.733099, 37.481129),"1966","215-144",-101.733099,37.481129
"15","Sumner",-9.82,NA,1966-05-16,372626097134801,191,30,c(-97.231156, 37.441396),"1966","71-0",-97.231156,37.441396
"16","Haskell",-182.16,NA,1966-01-18,372456100435101,81,30,c(-100.730966, 37.415718),"1966","215-144",-100.730966,37.415718
"17","Seward",-204,"Sublette SW",1966-01-01,371641100594601,175,32,c(-100.996843, 37.278474),"1966","215-144",-100.996843,37.278474
"18","Seward",-203.55,"Sublette SW",1966-01-17,371641100594601,175,32,c(-100.996843, 37.278474),"1966","215-144",-100.996843,37.278474
"19","Seward",-222.83,NA,1966-01-17,371529101022001,175,32,c(-101.03981, 37.257989),"1966","287-216",-101.03981,37.257989
"20","Barber",-3.81,"GERLANE",1966-01-26,371414098334701,7,32,c(-98.565286, 37.238808),"1966","71-0",-98.565286,37.238808
"21","Barber",-3.77,"GERLANE",1966-03-17,371414098334701,7,32,c(-98.565286, 37.238808),"1966","71-0",-98.565286,37.238808
"22","Barber",-4.09,"GERLANE",1966-06-28,371414098334701,7,32,c(-98.565286, 37.238808),"1966","71-0",-98.565286,37.238808
"23","Barber",-4.54,"GERLANE",1966-09-23,371414098334701,7,32,c(-98.565286, 37.238808),"1966","71-0",-98.565286,37.238808
"24","Barber",-4.29,"GERLANE",1966-12-20,371414098334701,7,32,c(-98.565286, 37.238808),"1966","71-0",-98.565286,37.238808
"25","Seward",-154.18,NA,1966-01-17,372112100390201,175,31,c(-100.651602, 37.354087),"1966","215-144",-100.651602,37.354087
