"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat"
"1","Wyandotte",-30.4,NA,1968-05-01,390444094434701,209,11,c(-94.727533, 39.081303),"1968","71-0",-94.727533,39.081303
"2","Wyandotte",-30.45,NA,1968-05-07,390444094434701,209,11,c(-94.727533, 39.081303),"1968","71-0",-94.727533,39.081303
"3","Wyandotte",-30.18,NA,1968-06-27,390444094434701,209,11,c(-94.727533, 39.081303),"1968","71-0",-94.727533,39.081303
"4","Wyandotte",-30.69,NA,1968-07-10,390444094434701,209,11,c(-94.727533, 39.081303),"1968","71-0",-94.727533,39.081303
"5","Wyandotte",-28.66,NA,1968-09-03,390444094434701,209,11,c(-94.727533, 39.081303),"1968","71-0",-94.727533,39.081303
"6","Wyandotte",-29.6,NA,1968-10-07,390444094434701,209,11,c(-94.727533, 39.081303),"1968","71-0",-94.727533,39.081303
"7","Wyandotte",-26.65,NA,1969-03-26,390444094434701,209,11,c(-94.727533, 39.081303),"1969","71-0",-94.727533,39.081303
"8","Wyandotte",-24.54,NA,1969-07-28,390444094434701,209,11,c(-94.727533, 39.081303),"1969","71-0",-94.727533,39.081303
"9","Wyandotte",-26.69,NA,1969-09-11,390444094434701,209,11,c(-94.727533, 39.081303),"1969","71-0",-94.727533,39.081303
"10","Wyandotte",-41.2,NA,1967-03-01,390319094460802,209,11,c(-94.766902, 39.057668),"1967","71-0",-94.766902,39.057668
"11","Wyandotte",-41.2,NA,1967-03-14,390319094460802,209,11,c(-94.766902, 39.057668),"1967","71-0",-94.766902,39.057668
"12","Wyandotte",-37.59,NA,1967-06-02,390319094460802,209,11,c(-94.766902, 39.057668),"1967","71-0",-94.766902,39.057668
"13","Wyandotte",-33.33,NA,1967-09-25,390319094460802,209,11,c(-94.766902, 39.057668),"1967","71-0",-94.766902,39.057668
"14","Wyandotte",-37.05,NA,1967-12-05,390319094460802,209,11,c(-94.766902, 39.057668),"1967","71-0",-94.766902,39.057668
"15","Wyandotte",-35.12,NA,1968-06-19,390319094460802,209,11,c(-94.766902, 39.057668),"1968","71-0",-94.766902,39.057668
"16","Wyandotte",-37.33,NA,1968-07-01,390319094460802,209,11,c(-94.766902, 39.057668),"1968","71-0",-94.766902,39.057668
"17","Wyandotte",-36.06,NA,1968-08-28,390319094460802,209,11,c(-94.766902, 39.057668),"1968","71-0",-94.766902,39.057668
"18","Wyandotte",-36.69,NA,1968-09-09,390319094460802,209,11,c(-94.766902, 39.057668),"1968","71-0",-94.766902,39.057668
"19","Wyandotte",-37.53,NA,1968-10-07,390319094460802,209,11,c(-94.766902, 39.057668),"1968","71-0",-94.766902,39.057668
"20","Wyandotte",-36.75,NA,1968-11-21,390319094460802,209,11,c(-94.766902, 39.057668),"1968","71-0",-94.766902,39.057668
"21","Wyandotte",-38.87,NA,1968-12-19,390319094460802,209,11,c(-94.766902, 39.057668),"1968","71-0",-94.766902,39.057668
"22","Wyandotte",-35.19,NA,1969-02-12,390319094460802,209,11,c(-94.766902, 39.057668),"1969","71-0",-94.766902,39.057668
"23","Wyandotte",-35.26,NA,1969-03-19,390319094460802,209,11,c(-94.766902, 39.057668),"1969","71-0",-94.766902,39.057668
"24","Wyandotte",-32.75,NA,1969-07-28,390319094460802,209,11,c(-94.766902, 39.057668),"1969","71-0",-94.766902,39.057668
"25","Wyandotte",-36.06,NA,1969-08-28,390319094460802,209,11,c(-94.766902, 39.057668),"1969","71-0",-94.766902,39.057668
"26","Wyandotte",-31.92,NA,1969-09-25,390319094460802,209,11,c(-94.766902, 39.057668),"1969","71-0",-94.766902,39.057668
"27","Wyandotte",-36.17,NA,1969-10-30,390319094460802,209,11,c(-94.766902, 39.057668),"1969","71-0",-94.766902,39.057668
"28","Wyandotte",-37.38,NA,1969-11-28,390319094460802,209,11,c(-94.766902, 39.057668),"1969","71-0",-94.766902,39.057668
"29","Wyandotte",-38.59,NA,1969-12-31,390319094460802,209,11,c(-94.766902, 39.057668),"1969","71-0",-94.766902,39.057668
"30","Wyandotte",-39.62,NA,1970-02-06,390319094460802,209,11,c(-94.766902, 39.057668),"1970","71-0",-94.766902,39.057668
"31","Wyandotte",-38.9,NA,1970-02-26,390319094460802,209,11,c(-94.766902, 39.057668),"1970","71-0",-94.766902,39.057668
