"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year","depth","lon","lat","sat","satcut"
"20","Gray",-74.58,"Montezuma NW",1975-01-15,374417100280401,69,0,c(-100.4666081, 37.7381505),"1975","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"21","Gray",-71.98,"Montezuma NW",1975-03-05,374417100280401,69,0,c(-100.4666081, 37.7381505),"1975","71-0",-100.4666081,37.7381505,17.6435623,"0-65"
"22","Gray",-71.79,"Montezuma NW",1975-06-11,374417100280401,69,0,c(-100.4666081, 37.7381505),"1975","71-0",-100.4666081,37.7381505,17.6435623,"0-65"
"23","Gray",-81.71,"Montezuma NW",1975-09-03,374417100280401,69,0,c(-100.4666081, 37.7381505),"1975","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"24","Gray",-81.11,"Montezuma NW",1976-01-23,374417100280401,69,0,c(-100.4666081, 37.7381505),"1976","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"25","Gray",-83.33,"Montezuma NW",1976-06-22,374417100280401,69,0,c(-100.4666081, 37.7381505),"1976","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"26","Gray",-80.01,"Montezuma NW",1976-09-16,374417100280401,69,0,c(-100.4666081, 37.7381505),"1976","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"27","Gray",-78.39,"Montezuma NW",1977-01-07,374417100280401,69,0,c(-100.4666081, 37.7381505),"1977","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"28","Gray",-79.16,"Montezuma NW",1977-03-15,374417100280401,69,0,c(-100.4666081, 37.7381505),"1977","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"29","Gray",-79.96,"Montezuma NW",1977-06-08,374417100280401,69,0,c(-100.4666081, 37.7381505),"1977","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"30","Gray",-81.72,"Montezuma NW",1977-09-15,374417100280401,69,0,c(-100.4666081, 37.7381505),"1977","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"31","Gray",-82.35,"Montezuma NW",1978-01-18,374417100280401,69,0,c(-100.4666081, 37.7381505),"1978","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"32","Gray",-85.16,"Montezuma NW",1978-03-07,374417100280401,69,0,c(-100.4666081, 37.7381505),"1978","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"33","Gray",-84.73,"Montezuma NW",1978-06-15,374417100280401,69,0,c(-100.4666081, 37.7381505),"1978","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"34","Gray",-86.21,"Montezuma NW",1978-09-06,374417100280401,69,0,c(-100.4666081, 37.7381505),"1978","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"35","Gray",-83.9,"Montezuma NW",1979-01-09,374417100280401,69,0,c(-100.4666081, 37.7381505),"1979","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"36","Gray",-83.52,"Montezuma NW",1979-03-05,374417100280401,69,0,c(-100.4666081, 37.7381505),"1979","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"37","Gray",-85.24,"Montezuma NW",1979-06-14,374417100280401,69,0,c(-100.4666081, 37.7381505),"1979","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"38","Gray",-87.09,"Montezuma NW",1979-09-05,374417100280401,69,0,c(-100.4666081, 37.7381505),"1979","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"39","Gray",-86.75,"Montezuma NW",1980-01-14,374417100280401,69,0,c(-100.4666081, 37.7381505),"1980","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"40","Gray",-86.83,"Montezuma NW",1980-01-17,374417100280401,69,0,c(-100.4666081, 37.7381505),"1980","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"41","Gray",-86.84,"Montezuma NW",1980-05-06,374417100280401,69,0,c(-100.4666081, 37.7381505),"1980","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"42","Gray",-87.56,"Montezuma NW",1980-07-08,374417100280401,69,0,c(-100.4666081, 37.7381505),"1980","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"43","Gray",-92.03,"Montezuma NW",1981-01-13,374417100280401,69,0,c(-100.4666081, 37.7381505),"1981","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"44","Gray",-95.76,"Montezuma NW",1981-07-14,374417100280401,69,0,c(-100.4666081, 37.7381505),"1981","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"45","Gray",-93.42,"Montezuma NW",1981-10-27,374417100280401,69,0,c(-100.4666081, 37.7381505),"1981","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"46","Gray",-95.86,"Montezuma NW",1982-01-25,374417100280401,69,0,c(-100.4666081, 37.7381505),"1982","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"47","Gray",-96.46,"Montezuma NW",1982-04-08,374417100280401,69,0,c(-100.4666081, 37.7381505),"1982","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"48","Gray",-98.68,"Montezuma NW",1982-07-27,374417100280401,69,0,c(-100.4666081, 37.7381505),"1982","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"49","Gray",-94.6,"Montezuma NW",1983-01-07,374417100280401,69,0,c(-100.4666081, 37.7381505),"1983","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"50","Gray",-96.53,"Montezuma NW",1983-04-28,374417100280401,69,0,c(-100.4666081, 37.7381505),"1983","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"51","Gray",-96.12,"Montezuma NW",1984-01-30,374417100280401,69,0,c(-100.4666081, 37.7381505),"1984","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"52","Gray",-99.89,"Montezuma NW",1984-11-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1984","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"53","Gray",-98.66,"Montezuma NW",1985-01-21,374417100280401,69,0,c(-100.4666081, 37.7381505),"1985","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"54","Gray",-98.86,"Montezuma NW",1985-10-25,374417100280401,69,0,c(-100.4666081, 37.7381505),"1985","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"55","Gray",-101.57,"Montezuma NW",1986-01-23,374417100280401,69,0,c(-100.4666081, 37.7381505),"1986","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"56","Gray",-102.71,"Montezuma NW",1986-10-08,374417100280401,69,0,c(-100.4666081, 37.7381505),"1986","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"57","Gray",-105.45,"Montezuma NW",1986-12-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1986","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"58","Gray",-105.13,"Montezuma NW",1987-01-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1987","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"59","Gray",-103.38,"Montezuma NW",1987-01-08,374417100280401,69,0,c(-100.4666081, 37.7381505),"1987","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"60","Gray",-104.95,"Montezuma NW",1987-03-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1987","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"61","Gray",-105.9,"Montezuma NW",1987-05-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1987","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"62","Gray",-101.51,"Montezuma NW",1987-05-05,374417100280401,69,0,c(-100.4666081, 37.7381505),"1987","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"63","Gray",-114.43,"Montezuma NW",1987-07-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1987","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"64","Gray",-111.71,"Montezuma NW",1987-09-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1987","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"65","Gray",-115.92,"Montezuma NW",1987-11-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1987","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"66","Gray",-113.16,"Montezuma NW",1987-12-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1987","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"67","Gray",-106.75,"Montezuma NW",1987-12-22,374417100280401,69,0,c(-100.4666081, 37.7381505),"1987","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"68","Gray",-106.45,"Montezuma NW",1988-03-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1988","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"69","Gray",-106,"Montezuma NW",1988-03-15,374417100280401,69,0,c(-100.4666081, 37.7381505),"1988","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"70","Gray",-117.51,"Montezuma NW",1988-07-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1988","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"71","Gray",-115.98,"Montezuma NW",1988-09-06,374417100280401,69,0,c(-100.4666081, 37.7381505),"1988","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"72","Gray",-116.29,"Montezuma NW",1988-10-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1988","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"73","Gray",-111.22,"Montezuma NW",1988-11-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1988","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"74","Gray",-110.91,"Montezuma NW",1988-12-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1988","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"75","Gray",-110.02,"Montezuma NW",1989-01-09,374417100280401,69,0,c(-100.4666081, 37.7381505),"1989","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"76","Gray",-109.92,"Montezuma NW",1989-02-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1989","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"77","Gray",-115.42,"Montezuma NW",1989-03-15,374417100280401,69,0,c(-100.4666081, 37.7381505),"1989","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"78","Gray",-117.42,"Montezuma NW",1989-06-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1989","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"79","Gray",-111.1,"Montezuma NW",1989-06-16,374417100280401,69,0,c(-100.4666081, 37.7381505),"1989","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"80","Gray",-115.2,"Montezuma NW",1989-09-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1989","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"81","Gray",-120.6,"Montezuma NW",1989-10-04,374417100280401,69,0,c(-100.4666081, 37.7381505),"1989","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"82","Gray",-115.8,"Montezuma NW",1989-11-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1989","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"83","Gray",-112.59,"Montezuma NW",1990-01-07,374417100280401,69,0,c(-100.4666081, 37.7381505),"1990","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"84","Gray",-112.68,"Montezuma NW",1990-04-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1990","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"85","Gray",-115.19,"Montezuma NW",1991-01-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1991","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"86","Gray",-113.6,"Montezuma NW",1991-01-16,374417100280401,69,0,c(-100.4666081, 37.7381505),"1991","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"87","Gray",-114.58,"Montezuma NW",1991-02-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1991","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"88","Gray",-117.58,"Montezuma NW",1991-05-29,374417100280401,69,0,c(-100.4666081, 37.7381505),"1991","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"89","Gray",-119.48,"Montezuma NW",1992-01-16,374417100280401,69,0,c(-100.4666081, 37.7381505),"1992","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"90","Gray",-119,"Montezuma NW",1992-03-30,374417100280401,69,0,c(-100.4666081, 37.7381505),"1992","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"91","Gray",-124.63,"Montezuma NW",1992-07-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1992","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"92","Gray",-129.16,"Montezuma NW",1992-10-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1992","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"93","Gray",-121.5,"Montezuma NW",1992-11-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1992","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"94","Gray",-121.15,"Montezuma NW",1993-01-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1993","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"95","Gray",-121.3,"Montezuma NW",1993-02-04,374417100280401,69,0,c(-100.4666081, 37.7381505),"1993","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"96","Gray",-120.62,"Montezuma NW",1993-03-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1993","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"97","Gray",-120.62,"Montezuma NW",1993-04-15,374417100280401,69,0,c(-100.4666081, 37.7381505),"1993","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"98","Gray",-122.5,"Montezuma NW",1993-05-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1993","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"99","Gray",-123.98,"Montezuma NW",1993-07-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1993","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"100","Gray",-139.02,"Montezuma NW",1993-08-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1993","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"101","Gray",-139.02,"Montezuma NW",1993-09-03,374417100280401,69,0,c(-100.4666081, 37.7381505),"1993","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"102","Gray",-126.27,"Montezuma NW",1993-11-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1993","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"103","Gray",-122.49,"Montezuma NW",1994-01-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1994","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"104","Gray",-122.61,"Montezuma NW",1994-01-14,374417100280401,69,0,c(-100.4666081, 37.7381505),"1994","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"105","Gray",-135.76,"Montezuma NW",1994-09-28,374417100280401,69,0,c(-100.4666081, 37.7381505),"1994","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"106","Gray",-125.84,"Montezuma NW",1994-12-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1994","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"107","Gray",-124.99,"Montezuma NW",1995-01-01,374417100280401,69,0,c(-100.4666081, 37.7381505),"1995","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"108","Gray",-125.45,"Montezuma NW",1995-01-13,374417100280401,69,0,c(-100.4666081, 37.7381505),"1995","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"109","Gray",-125.74,"Montezuma NW",1995-03-14,374417100280401,69,0,c(-100.4666081, 37.7381505),"1995","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"110","Gray",-136.35,"Montezuma NW",1997-01-21,374417100280401,69,0,c(-100.4666081, 37.7381505),"1997","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"111","Gray",-135.05,"Montezuma NW",1998-01-07,374417100280401,69,0,c(-100.4666081, 37.7381505),"1998","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"112","Gray",-134.29,"Montezuma NW",1998-01-25,374417100280401,69,0,c(-100.4666081, 37.7381505),"1998","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"113","Gray",-141.84,"Montezuma NW",1999-01-05,374417100280401,69,0,c(-100.4666081, 37.7381505),"1999","143-72",-100.4666081,37.7381505,17.6435623,"0-65"
"114","Gray",-145.3,"Montezuma NW",2000-01-06,374417100280401,69,0,c(-100.4666081, 37.7381505),"2000","215-144",-100.4666081,37.7381505,17.6435623,"0-65"
"115","Gray",-149.67,"Montezuma NW",2001-01-06,374417100280401,69,0,c(-100.4666081, 37.7381505),"2001","215-144",-100.4666081,37.7381505,17.6435623,"0-65"
"116","Gray",-148,NA,1965-01-01,372855100335801,69,0,c(-100.565931, 37.482354),"1965","215-144",-100.565931,37.482354,210.9627075,"198-262"
"117","Gray",-147.55,NA,1965-01-04,372855100335801,69,0,c(-100.565931, 37.482354),"1965","215-144",-100.565931,37.482354,210.9627075,"198-262"
"118","Gray",-147.85,NA,1966-01-17,372855100335801,69,0,c(-100.565931, 37.482354),"1966","215-144",-100.565931,37.482354,210.9627075,"198-262"
"119","Gray",-148.6,NA,1967-01-24,372855100335801,69,0,c(-100.565931, 37.482354),"1967","215-144",-100.565931,37.482354,210.9627075,"198-262"
"120","Gray",-148.1,NA,1968-01-16,372855100335801,69,0,c(-100.565931, 37.482354),"1968","215-144",-100.565931,37.482354,210.9627075,"198-262"
"121","Gray",-149.3,NA,1969-01-20,372855100335801,69,0,c(-100.565931, 37.482354),"1969","215-144",-100.565931,37.482354,210.9627075,"198-262"
"122","Gray",-150.79,NA,1970-01-20,372855100335801,69,0,c(-100.565931, 37.482354),"1970","215-144",-100.565931,37.482354,210.9627075,"198-262"
"123","Gray",-154.62,NA,1971-01-21,372855100335801,69,0,c(-100.565931, 37.482354),"1971","215-144",-100.565931,37.482354,210.9627075,"198-262"
"124","Gray",-154.15,NA,1972-01-21,372855100335801,69,0,c(-100.565931, 37.482354),"1972","215-144",-100.565931,37.482354,210.9627075,"198-262"
"125","Gray",-159.6,NA,1974-01-24,372855100335801,69,0,c(-100.565931, 37.482354),"1974","215-144",-100.565931,37.482354,210.9627075,"198-262"
"126","Gray",-161.17,NA,1975-01-14,372855100335801,69,0,c(-100.565931, 37.482354),"1975","215-144",-100.565931,37.482354,210.9627075,"198-262"
"127","Gray",-163.63,NA,1976-01-26,372855100335801,69,0,c(-100.565931, 37.482354),"1976","215-144",-100.565931,37.482354,210.9627075,"198-262"
"128","Gray",-169.72,NA,1977-01-10,372855100335801,69,0,c(-100.565931, 37.482354),"1977","215-144",-100.565931,37.482354,210.9627075,"198-262"
"129","Gray",-173.02,NA,1980-01-12,372855100335801,69,0,c(-100.565931, 37.482354),"1980","215-144",-100.565931,37.482354,210.9627075,"198-262"
"130","Gray",-186.07,NA,1981-01-14,372855100335801,69,0,c(-100.565931, 37.482354),"1981","215-144",-100.565931,37.482354,210.9627075,"198-262"
"131","Gray",-190.08,NA,1982-01-14,372855100335801,69,0,c(-100.565931, 37.482354),"1982","215-144",-100.565931,37.482354,210.9627075,"198-262"
"132","Gray",-193.22,NA,1983-01-12,372855100335801,69,0,c(-100.565931, 37.482354),"1983","215-144",-100.565931,37.482354,210.9627075,"198-262"
"133","Gray",-193.78,NA,1984-01-26,372855100335801,69,0,c(-100.565931, 37.482354),"1984","215-144",-100.565931,37.482354,210.9627075,"198-262"
"134","Gray",-195.27,NA,1985-01-23,372855100335801,69,0,c(-100.565931, 37.482354),"1985","215-144",-100.565931,37.482354,210.9627075,"198-262"
"135","Gray",-204.05,NA,1986-01-24,372855100335801,69,0,c(-100.565931, 37.482354),"1986","215-144",-100.565931,37.482354,210.9627075,"198-262"
"136","Gray",-203.88,NA,1987-01-13,372855100335801,69,0,c(-100.565931, 37.482354),"1987","215-144",-100.565931,37.482354,210.9627075,"198-262"
"137","Gray",-203.55,NA,1987-12-22,372855100335801,69,0,c(-100.565931, 37.482354),"1987","215-144",-100.565931,37.482354,210.9627075,"198-262"
"138","Gray",-206.83,NA,1989-01-10,372855100335801,69,0,c(-100.565931, 37.482354),"1989","215-144",-100.565931,37.482354,210.9627075,"198-262"
"139","Gray",-208.92,NA,1990-01-07,372855100335801,69,0,c(-100.565931, 37.482354),"1990","215-144",-100.565931,37.482354,210.9627075,"198-262"
"140","Gray",-211.47,NA,1991-01-16,372855100335801,69,0,c(-100.565931, 37.482354),"1991","215-144",-100.565931,37.482354,210.9627075,"198-262"
"141","Gray",-217.1,NA,1993-02-23,372855100335801,69,0,c(-100.565931, 37.482354),"1993","287-216",-100.565931,37.482354,210.9627075,"198-262"
"142","Gray",-221.9,NA,1994-01-13,372855100335801,69,0,c(-100.565931, 37.482354),"1994","287-216",-100.565931,37.482354,210.9627075,"198-262"
"143","Gray",-221.54,NA,1995-01-19,372855100335801,69,0,c(-100.565931, 37.482354),"1995","287-216",-100.565931,37.482354,210.9627075,"198-262"
"144","Gray",-224.78,NA,1996-01-19,372855100335801,69,0,c(-100.565931, 37.482354),"1996","287-216",-100.565931,37.482354,210.9627075,"198-262"
"145","Gray",-228.42,NA,1997-01-08,372855100335801,69,0,c(-100.565931, 37.482354),"1997","287-216",-100.565931,37.482354,210.9627075,"198-262"
"146","Gray",-229.2,NA,1998-01-25,372855100335801,69,0,c(-100.565931, 37.482354),"1998","287-216",-100.565931,37.482354,210.9627075,"198-262"
"147","Gray",-232.25,NA,1999-01-06,372855100335801,69,0,c(-100.565931, 37.482354),"1999","287-216",-100.565931,37.482354,210.9627075,"198-262"
"148","Gray",-233.04,NA,2000-01-07,372855100335801,69,0,c(-100.565931, 37.482354),"2000","287-216",-100.565931,37.482354,210.9627075,"198-262"
"149","Gray",-56,NA,1963-08-01,374808100293401,69,0,c(-100.494761, 37.8016289),"1963","71-0",-100.494761,37.8016289,95.9572144,"66-131"
"150","Gray",-55.9,NA,1963-08-15,374808100293401,69,0,c(-100.494761, 37.8016289),"1963","71-0",-100.494761,37.8016289,95.9572144,"66-131"
"151","Gray",-55.9,NA,1966-01-17,374808100293401,69,0,c(-100.494761, 37.8016289),"1966","71-0",-100.494761,37.8016289,95.9572144,"66-131"
"152","Gray",-61.15,NA,1967-01-24,374808100293401,69,0,c(-100.494761, 37.8016289),"1967","71-0",-100.494761,37.8016289,95.9572144,"66-131"
"153","Gray",-57.08,NA,1968-01-16,374808100293401,69,0,c(-100.494761, 37.8016289),"1968","71-0",-100.494761,37.8016289,95.9572144,"66-131"
"154","Gray",-57.6,NA,1969-01-20,374808100293401,69,0,c(-100.494761, 37.8016289),"1969","71-0",-100.494761,37.8016289,95.9572144,"66-131"
"155","Gray",-57.8,NA,1970-01-20,374808100293401,69,0,c(-100.494761, 37.8016289),"1970","71-0",-100.494761,37.8016289,95.9572144,"66-131"
"156","Gray",-58.34,NA,1972-02-01,374808100293401,69,0,c(-100.494761, 37.8016289),"1972","71-0",-100.494761,37.8016289,95.9572144,"66-131"
"157","Gray",-58.54,NA,1973-01-23,374808100293401,69,0,c(-100.494761, 37.8016289),"1973","71-0",-100.494761,37.8016289,95.9572144,"66-131"
"158","Gray",-61.62,NA,1975-01-15,374808100293401,69,0,c(-100.494761, 37.8016289),"1975","71-0",-100.494761,37.8016289,95.9572144,"66-131"
"159","Gray",-66.99,NA,1977-01-07,374808100293401,69,0,c(-100.494761, 37.8016289),"1977","71-0",-100.494761,37.8016289,95.9572144,"66-131"
"160","Gray",-211.62,"Copeland SE",1993-02-04,373054100354402,69,0,c(-100.597732, 37.514304),"1993","215-144",-100.597732,37.514304,178.2752533,"132-197"
"161","Gray",-213.74,"Copeland SE",1994-01-13,373054100354402,69,0,c(-100.597732, 37.514304),"1994","215-144",-100.597732,37.514304,178.2752533,"132-197"
"162","Gray",-216.48,"Copeland SE",1995-01-19,373054100354402,69,0,c(-100.597732, 37.514304),"1995","287-216",-100.597732,37.514304,178.2752533,"132-197"
"163","Gray",-218.39,"Copeland SE",1996-01-17,373054100354402,69,0,c(-100.597732, 37.514304),"1996","287-216",-100.597732,37.514304,178.2752533,"132-197"
"164","Gray",-222.33,"Copeland SE",1997-01-08,373054100354402,69,0,c(-100.597732, 37.514304),"1997","287-216",-100.597732,37.514304,178.2752533,"132-197"
"165","Gray",-224.16,"Copeland SE",1998-01-07,373054100354402,69,0,c(-100.597732, 37.514304),"1998","287-216",-100.597732,37.514304,178.2752533,"132-197"
