"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat","sat","satcut"
"1","Rawlins",-182.2,NA,1975-03-11,394428101244001,153,4,c(-101.409438, 39.741437),"1975","215-144",-101.409438,39.741437,83.57250977,"66-131"
"2","Rawlins",-192.26,NA,1976-01-14,394428101244001,153,4,c(-101.409438, 39.741437),"1976","215-144",-101.409438,39.741437,83.57250977,"66-131"
"3","Rawlins",-194.58,NA,1976-03-17,394428101244001,153,4,c(-101.409438, 39.741437),"1976","215-144",-101.409438,39.741437,83.57250977,"66-131"
"4","Rawlins",-187.38,NA,1976-06-08,394428101244001,153,4,c(-101.409438, 39.741437),"1976","215-144",-101.409438,39.741437,83.57250977,"66-131"
"5","Rawlins",-214.05,NA,1976-09-14,394428101244001,153,4,c(-101.409438, 39.741437),"1976","215-144",-101.409438,39.741437,83.57250977,"66-131"
"6","Rawlins",-194.1,NA,1977-01-05,394428101244001,153,4,c(-101.409438, 39.741437),"1977","215-144",-101.409438,39.741437,83.57250977,"66-131"
"7","Rawlins",-190.87,NA,1977-06-07,394428101244001,153,4,c(-101.409438, 39.741437),"1977","215-144",-101.409438,39.741437,83.57250977,"66-131"
"8","Rawlins",-203.35,NA,1977-09-07,394428101244001,153,4,c(-101.409438, 39.741437),"1977","215-144",-101.409438,39.741437,83.57250977,"66-131"
"9","Rawlins",-188.71,NA,1978-01-11,394428101244001,153,4,c(-101.409438, 39.741437),"1978","215-144",-101.409438,39.741437,83.57250977,"66-131"
"10","Rawlins",-187.78,NA,1978-03-08,394428101244001,153,4,c(-101.409438, 39.741437),"1978","215-144",-101.409438,39.741437,83.57250977,"66-131"
"11","Rawlins",-194.03,NA,1978-12-29,394428101244001,153,4,c(-101.409438, 39.741437),"1978","215-144",-101.409438,39.741437,83.57250977,"66-131"
"12","Rawlins",-191.9,NA,1979-02-21,394428101244001,153,4,c(-101.409438, 39.741437),"1979","215-144",-101.409438,39.741437,83.57250977,"66-131"
"13","Rawlins",-192.48,NA,1980-06-02,394428101244001,153,4,c(-101.409438, 39.741437),"1980","215-144",-101.409438,39.741437,83.57250977,"66-131"
"14","Rawlins",-192.93,NA,1980-09-08,394428101244001,153,4,c(-101.409438, 39.741437),"1980","215-144",-101.409438,39.741437,83.57250977,"66-131"
"15","Rawlins",-189.99,NA,1981-03-30,394428101244001,153,4,c(-101.409438, 39.741437),"1981","215-144",-101.409438,39.741437,83.57250977,"66-131"
