"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat","sat","satcut"
"1","Phillips",-30.15,NA,1956-01-11,395445099351101,147,2,c(-99.586568, 39.912332),"1956","71-0",-99.586568,39.912332,39.48778152,"0-65"
"2","Phillips",-32.74,NA,1956-02-07,395445099351101,147,2,c(-99.586568, 39.912332),"1956","71-0",-99.586568,39.912332,39.48778152,"0-65"
"3","Phillips",-29.98,NA,1956-03-26,395445099351101,147,2,c(-99.586568, 39.912332),"1956","71-0",-99.586568,39.912332,39.48778152,"0-65"
"4","Phillips",-36.03,NA,1957-06-13,395445099351101,147,2,c(-99.586568, 39.912332),"1957","71-0",-99.586568,39.912332,39.48778152,"0-65"
"5","Phillips",-34.66,NA,1958-01-28,395445099351101,147,2,c(-99.586568, 39.912332),"1958","71-0",-99.586568,39.912332,39.48778152,"0-65"
"6","Phillips",-34.28,NA,1958-04-30,395445099351101,147,2,c(-99.586568, 39.912332),"1958","71-0",-99.586568,39.912332,39.48778152,"0-65"
"7","Phillips",-37.1,NA,1958-07-18,395445099351101,147,2,c(-99.586568, 39.912332),"1958","71-0",-99.586568,39.912332,39.48778152,"0-65"
"8","Phillips",-35.2,NA,1958-10-14,395445099351101,147,2,c(-99.586568, 39.912332),"1958","71-0",-99.586568,39.912332,39.48778152,"0-65"
"9","Phillips",-35.4,NA,1959-03-04,395445099351101,147,2,c(-99.586568, 39.912332),"1959","71-0",-99.586568,39.912332,39.48778152,"0-65"
"10","Phillips",-32.5,NA,1959-05-11,395445099351101,147,2,c(-99.586568, 39.912332),"1959","71-0",-99.586568,39.912332,39.48778152,"0-65"
"11","Phillips",-37.6,NA,1959-09-18,395445099351101,147,2,c(-99.586568, 39.912332),"1959","71-0",-99.586568,39.912332,39.48778152,"0-65"
"12","Phillips",-35.7,NA,1959-11-10,395445099351101,147,2,c(-99.586568, 39.912332),"1959","71-0",-99.586568,39.912332,39.48778152,"0-65"
"13","Phillips",-34,NA,1960-04-18,395445099351101,147,2,c(-99.586568, 39.912332),"1960","71-0",-99.586568,39.912332,39.48778152,"0-65"
"14","Phillips",-33.4,NA,1960-05-27,395445099351101,147,2,c(-99.586568, 39.912332),"1960","71-0",-99.586568,39.912332,39.48778152,"0-65"
"15","Phillips",-32.4,NA,1960-06-29,395445099351101,147,2,c(-99.586568, 39.912332),"1960","71-0",-99.586568,39.912332,39.48778152,"0-65"
"16","Phillips",-32.5,NA,1960-11-15,395445099351101,147,2,c(-99.586568, 39.912332),"1960","71-0",-99.586568,39.912332,39.48778152,"0-65"
"17","Phillips",-35.8,NA,1961-01-12,395445099351101,147,2,c(-99.586568, 39.912332),"1961","71-0",-99.586568,39.912332,39.48778152,"0-65"
"18","Phillips",-31.1,NA,1961-03-02,395445099351101,147,2,c(-99.586568, 39.912332),"1961","71-0",-99.586568,39.912332,39.48778152,"0-65"
"19","Phillips",-31.1,NA,1961-05-09,395445099351101,147,2,c(-99.586568, 39.912332),"1961","71-0",-99.586568,39.912332,39.48778152,"0-65"
"20","Phillips",-32.1,NA,1961-06-21,395445099351101,147,2,c(-99.586568, 39.912332),"1961","71-0",-99.586568,39.912332,39.48778152,"0-65"
"21","Phillips",-31.7,NA,1961-09-26,395445099351101,147,2,c(-99.586568, 39.912332),"1961","71-0",-99.586568,39.912332,39.48778152,"0-65"
"22","Phillips",-37.1,NA,1961-11-01,395445099351101,147,2,c(-99.586568, 39.912332),"1961","71-0",-99.586568,39.912332,39.48778152,"0-65"
"23","Phillips",-34.8,NA,1962-01-25,395445099351101,147,2,c(-99.586568, 39.912332),"1962","71-0",-99.586568,39.912332,39.48778152,"0-65"
"24","Phillips",-28.9,NA,1962-05-21,395445099351101,147,2,c(-99.586568, 39.912332),"1962","71-0",-99.586568,39.912332,39.48778152,"0-65"
"25","Phillips",-28.6,NA,1962-07-11,395445099351101,147,2,c(-99.586568, 39.912332),"1962","71-0",-99.586568,39.912332,39.48778152,"0-65"
"26","Phillips",-30.7,NA,1962-09-19,395445099351101,147,2,c(-99.586568, 39.912332),"1962","71-0",-99.586568,39.912332,39.48778152,"0-65"
"27","Phillips",-31.9,NA,1962-11-27,395445099351101,147,2,c(-99.586568, 39.912332),"1962","71-0",-99.586568,39.912332,39.48778152,"0-65"
"28","Phillips",-28.2,NA,1963-02-18,395445099351101,147,2,c(-99.586568, 39.912332),"1963","71-0",-99.586568,39.912332,39.48778152,"0-65"
"29","Phillips",-27.9,NA,1963-05-02,395445099351101,147,2,c(-99.586568, 39.912332),"1963","71-0",-99.586568,39.912332,39.48778152,"0-65"
"30","Phillips",-34.1,NA,1963-09-09,395445099351101,147,2,c(-99.586568, 39.912332),"1963","71-0",-99.586568,39.912332,39.48778152,"0-65"
"31","Phillips",-29.6,NA,1963-11-06,395445099351101,147,2,c(-99.586568, 39.912332),"1963","71-0",-99.586568,39.912332,39.48778152,"0-65"
"32","Phillips",-29,NA,1964-01-02,395445099351101,147,2,c(-99.586568, 39.912332),"1964","71-0",-99.586568,39.912332,39.48778152,"0-65"
"33","Phillips",-30.5,NA,1964-03-05,395445099351101,147,2,c(-99.586568, 39.912332),"1964","71-0",-99.586568,39.912332,39.48778152,"0-65"
"34","Phillips",-28.1,NA,1964-05-21,395445099351101,147,2,c(-99.586568, 39.912332),"1964","71-0",-99.586568,39.912332,39.48778152,"0-65"
"35","Phillips",-32.6,NA,1964-09-02,395445099351101,147,2,c(-99.586568, 39.912332),"1964","71-0",-99.586568,39.912332,39.48778152,"0-65"
"36","Phillips",-33.6,NA,1965-01-07,395445099351101,147,2,c(-99.586568, 39.912332),"1965","71-0",-99.586568,39.912332,39.48778152,"0-65"
"37","Phillips",-32.1,NA,1965-03-02,395445099351101,147,2,c(-99.586568, 39.912332),"1965","71-0",-99.586568,39.912332,39.48778152,"0-65"
"38","Phillips",-32.6,NA,1965-05-18,395445099351101,147,2,c(-99.586568, 39.912332),"1965","71-0",-99.586568,39.912332,39.48778152,"0-65"
"39","Phillips",-32.1,NA,1965-10-04,395445099351101,147,2,c(-99.586568, 39.912332),"1965","71-0",-99.586568,39.912332,39.48778152,"0-65"
"40","Phillips",-30.6,NA,1965-11-22,395445099351101,147,2,c(-99.586568, 39.912332),"1965","71-0",-99.586568,39.912332,39.48778152,"0-65"
"41","Phillips",-29.8,NA,1966-01-19,395445099351101,147,2,c(-99.586568, 39.912332),"1966","71-0",-99.586568,39.912332,39.48778152,"0-65"
"42","Phillips",-29,NA,1966-03-21,395445099351101,147,2,c(-99.586568, 39.912332),"1966","71-0",-99.586568,39.912332,39.48778152,"0-65"
"43","Phillips",-30.8,NA,1966-06-06,395445099351101,147,2,c(-99.586568, 39.912332),"1966","71-0",-99.586568,39.912332,39.48778152,"0-65"
"44","Phillips",-28.8,NA,1966-09-28,395445099351101,147,2,c(-99.586568, 39.912332),"1966","71-0",-99.586568,39.912332,39.48778152,"0-65"
"45","Phillips",-28.5,NA,1966-11-21,395445099351101,147,2,c(-99.586568, 39.912332),"1966","71-0",-99.586568,39.912332,39.48778152,"0-65"
"46","Phillips",-28,NA,1967-03-06,395445099351101,147,2,c(-99.586568, 39.912332),"1967","71-0",-99.586568,39.912332,39.48778152,"0-65"
"47","Phillips",-30.3,NA,1967-04-27,395445099351101,147,2,c(-99.586568, 39.912332),"1967","71-0",-99.586568,39.912332,39.48778152,"0-65"
"48","Phillips",-27.5,NA,1967-06-30,395445099351101,147,2,c(-99.586568, 39.912332),"1967","71-0",-99.586568,39.912332,39.48778152,"0-65"
"49","Phillips",-28.8,NA,1967-10-30,395445099351101,147,2,c(-99.586568, 39.912332),"1967","71-0",-99.586568,39.912332,39.48778152,"0-65"
"50","Phillips",-27.7,NA,1968-03-12,395445099351101,147,2,c(-99.586568, 39.912332),"1968","71-0",-99.586568,39.912332,39.48778152,"0-65"
"51","Phillips",-26,NA,1968-08-10,395445099351101,147,2,c(-99.586568, 39.912332),"1968","71-0",-99.586568,39.912332,39.48778152,"0-65"
