"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat","sat","satcut"
"1","Kiowa",-18.18,"Greensburg NE",1950-03-16,374117099193001,97,27,c(-99.327225, 37.689574),"1950","71-0",-99.327225,37.689574,118.9040146,"66-131"
"2","Kiowa",-18.27,"Greensburg NE",1950-06-14,374117099193001,97,27,c(-99.327225, 37.689574),"1950","71-0",-99.327225,37.689574,118.9040146,"66-131"
"3","Kiowa",-16.65,"Greensburg NE",1950-09-27,374117099193001,97,27,c(-99.327225, 37.689574),"1950","71-0",-99.327225,37.689574,118.9040146,"66-131"
"4","Kiowa",-16.82,"Greensburg NE",1950-12-19,374117099193001,97,27,c(-99.327225, 37.689574),"1950","71-0",-99.327225,37.689574,118.9040146,"66-131"
"5","Harvey",-23.38,NA,1950-02-03,375625097305602,79,24,c(-97.518611, 37.94125),"1950","71-0",-97.518611,37.94125,166.8974304,"132-197"
"6","Harvey",-22.68,NA,1950-04-17,375625097305602,79,24,c(-97.518611, 37.94125),"1950","71-0",-97.518611,37.94125,166.8974304,"132-197"
"7","Harvey",-25,NA,1950-05-04,375625097305602,79,24,c(-97.518611, 37.94125),"1950","71-0",-97.518611,37.94125,166.8974304,"132-197"
"8","Harvey",-25,NA,1950-08-04,375625097305602,79,24,c(-97.518611, 37.94125),"1950","71-0",-97.518611,37.94125,166.8974304,"132-197"
"9","Harvey",-23.55,NA,1950-10-04,375625097305602,79,24,c(-97.518611, 37.94125),"1950","71-0",-97.518611,37.94125,166.8974304,"132-197"
"10","Sedgwick",-6.78,NA,1950-01-12,375316097305501,173,25,c(-97.517639, 37.887917),"1950","71-0",-97.517639,37.887917,191.7724915,"132-197"
"11","Sedgwick",-7.4,NA,1950-03-31,375316097305501,173,25,c(-97.517639, 37.887917),"1950","71-0",-97.517639,37.887917,191.7724915,"132-197"
"12","Sedgwick",-7.48,NA,1950-05-04,375316097305501,173,25,c(-97.517639, 37.887917),"1950","71-0",-97.517639,37.887917,191.7724915,"132-197"
"13","Sedgwick",-7.78,NA,1950-06-29,375316097305501,173,25,c(-97.517639, 37.887917),"1950","71-0",-97.517639,37.887917,191.7724915,"132-197"
"14","Sedgwick",-5.82,NA,1950-08-04,375316097305501,173,25,c(-97.517639, 37.887917),"1950","71-0",-97.517639,37.887917,191.7724915,"132-197"
"15","Sedgwick",-4.73,NA,1950-09-01,375316097305501,173,25,c(-97.517639, 37.887917),"1950","71-0",-97.517639,37.887917,191.7724915,"132-197"
"16","Sedgwick",-6.25,NA,1950-10-03,375316097305501,173,25,c(-97.517639, 37.887917),"1950","71-0",-97.517639,37.887917,191.7724915,"132-197"
"17","Sedgwick",-6.8,NA,1950-11-01,375316097305501,173,25,c(-97.517639, 37.887917),"1950","71-0",-97.517639,37.887917,191.7724915,"132-197"
"18","Sedgwick",-7.18,NA,1950-12-01,375316097305501,173,25,c(-97.517639, 37.887917),"1950","71-0",-97.517639,37.887917,191.7724915,"132-197"
"19","Grant",-66.2,NA,1950-02-21,374337101215501,67,27,c(-101.366294, 37.727068),"1950","71-0",-101.366294,37.727068,97.37741089,"66-131"
"20","Grant",-68.58,NA,1950-05-09,374337101215501,67,27,c(-101.366294, 37.727068),"1950","71-0",-101.366294,37.727068,97.37741089,"66-131"
"21","Grant",-66.61,NA,1950-08-14,374337101215501,67,27,c(-101.366294, 37.727068),"1950","71-0",-101.366294,37.727068,97.37741089,"66-131"
"22","Grant",-66.01,NA,1950-11-15,374337101215501,67,27,c(-101.366294, 37.727068),"1950","71-0",-101.366294,37.727068,97.37741089,"66-131"
"23","Sedgwick",-16.18,NA,1950-01-12,375039097234201,173,25,c(-97.396011, 37.844006),"1950","71-0",-97.396011,37.844006,65.01451111,"0-65"
"24","Sedgwick",-16.34,NA,1950-01-25,375039097234201,173,25,c(-97.396011, 37.844006),"1950","71-0",-97.396011,37.844006,65.01451111,"0-65"
"25","Sedgwick",-16.35,NA,1950-02-02,375039097234201,173,25,c(-97.396011, 37.844006),"1950","71-0",-97.396011,37.844006,65.01451111,"0-65"
"26","Sedgwick",-16.49,NA,1950-02-24,375039097234201,173,25,c(-97.396011, 37.844006),"1950","71-0",-97.396011,37.844006,65.01451111,"0-65"
"27","Sedgwick",-16.67,NA,1950-03-24,375039097234201,173,25,c(-97.396011, 37.844006),"1950","71-0",-97.396011,37.844006,65.01451111,"0-65"
"28","Sedgwick",-16.66,NA,1950-03-31,375039097234201,173,25,c(-97.396011, 37.844006),"1950","71-0",-97.396011,37.844006,65.01451111,"0-65"
"29","Sedgwick",-16.66,NA,1950-04-10,375039097234201,173,25,c(-97.396011, 37.844006),"1950","71-0",-97.396011,37.844006,65.01451111,"0-65"
"30","Sedgwick",-16.85,NA,1950-04-25,375039097234201,173,25,c(-97.396011, 37.844006),"1950","71-0",-97.396011,37.844006,65.01451111,"0-65"
"31","Sedgwick",-16.88,NA,1950-05-04,375039097234201,173,25,c(-97.396011, 37.844006),"1950","71-0",-97.396011,37.844006,65.01451111,"0-65"
"32","Sedgwick",-17.04,NA,1950-05-24,375039097234201,173,25,c(-97.396011, 37.844006),"1950","71-0",-97.396011,37.844006,65.01451111,"0-65"
"33","Sedgwick",-17,NA,1950-06-06,375039097234201,173,25,c(-97.396011, 37.844006),"1950","71-0",-97.396011,37.844006,65.01451111,"0-65"
"34","Sedgwick",-16.95,NA,1950-06-26,375039097234201,173,25,c(-97.396011, 37.844006),"1950","71-0",-97.396011,37.844006,65.01451111,"0-65"
"35","Sedgwick",-16.99,NA,1950-06-29,375039097234201,173,25,c(-97.396011, 37.844006),"1950","71-0",-97.396011,37.844006,65.01451111,"0-65"
"36","Sedgwick",-15.58,NA,1950-08-04,375039097234201,173,25,c(-97.396011, 37.844006),"1950","71-0",-97.396011,37.844006,65.01451111,"0-65"
"37","Sedgwick",-14.62,NA,1950-09-01,375039097234201,173,25,c(-97.396011, 37.844006),"1950","71-0",-97.396011,37.844006,65.01451111,"0-65"
"38","Sedgwick",-14.75,NA,1950-09-25,375039097234201,173,25,c(-97.396011, 37.844006),"1950","71-0",-97.396011,37.844006,65.01451111,"0-65"
"39","Sedgwick",-15.25,NA,1950-10-26,375039097234201,173,25,c(-97.396011, 37.844006),"1950","71-0",-97.396011,37.844006,65.01451111,"0-65"
"40","Sedgwick",-14.89,NA,1950-10-31,375039097234201,173,25,c(-97.396011, 37.844006),"1950","71-0",-97.396011,37.844006,65.01451111,"0-65"
"41","Sedgwick",-15.35,NA,1950-11-01,375039097234201,173,25,c(-97.396011, 37.844006),"1950","71-0",-97.396011,37.844006,65.01451111,"0-65"
"42","Sedgwick",-15.66,NA,1950-11-24,375039097234201,173,25,c(-97.396011, 37.844006),"1950","71-0",-97.396011,37.844006,65.01451111,"0-65"
