"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat","sat","satcut"
"1","Saline",-23.73,NA,1946-03-28,384426097340201,169,15,c(-97.568168, 38.740803),"1946","71-0",-97.568168,38.740803,NA,NA
"2","Saline",-24.56,NA,1946-07-03,384426097340201,169,15,c(-97.568168, 38.740803),"1946","71-0",-97.568168,38.740803,NA,NA
"3","Saline",-24.75,NA,1946-08-01,384426097340201,169,15,c(-97.568168, 38.740803),"1946","71-0",-97.568168,38.740803,NA,NA
"4","Saline",-24.49,NA,1946-09-05,384426097340201,169,15,c(-97.568168, 38.740803),"1946","71-0",-97.568168,38.740803,NA,NA
"5","Saline",-23.92,NA,1946-10-01,384426097340201,169,15,c(-97.568168, 38.740803),"1946","71-0",-97.568168,38.740803,NA,NA
"6","Saline",-22.79,NA,1946-11-04,384426097340201,169,15,c(-97.568168, 38.740803),"1946","71-0",-97.568168,38.740803,NA,NA
"7","Saline",-22.72,NA,1946-12-02,384426097340201,169,15,c(-97.568168, 38.740803),"1946","71-0",-97.568168,38.740803,NA,NA
"8","Saline",-23.08,NA,1946-12-23,384426097340201,169,15,c(-97.568168, 38.740803),"1946","71-0",-97.568168,38.740803,NA,NA
"9","Saline",-23.56,NA,1947-01-26,384426097340201,169,15,c(-97.568168, 38.740803),"1947","71-0",-97.568168,38.740803,NA,NA
"10","Saline",-23.96,NA,1947-02-28,384426097340201,169,15,c(-97.568168, 38.740803),"1947","71-0",-97.568168,38.740803,NA,NA
"11","Saline",-24.07,NA,1947-03-31,384426097340201,169,15,c(-97.568168, 38.740803),"1947","71-0",-97.568168,38.740803,NA,NA
"12","Saline",-23.6,NA,1947-05-08,384426097340201,169,15,c(-97.568168, 38.740803),"1947","71-0",-97.568168,38.740803,NA,NA
"13","Saline",-22.76,NA,1947-07-21,384426097340201,169,15,c(-97.568168, 38.740803),"1947","71-0",-97.568168,38.740803,NA,NA
"14","Saline",-23.99,NA,1947-09-09,384426097340201,169,15,c(-97.568168, 38.740803),"1947","71-0",-97.568168,38.740803,NA,NA
"15","Saline",-24.49,NA,1947-10-02,384426097340201,169,15,c(-97.568168, 38.740803),"1947","71-0",-97.568168,38.740803,NA,NA
"16","Saline",-24.99,NA,1947-10-30,384426097340201,169,15,c(-97.568168, 38.740803),"1947","71-0",-97.568168,38.740803,NA,NA
"17","Saline",-25.27,NA,1947-12-01,384426097340201,169,15,c(-97.568168, 38.740803),"1947","71-0",-97.568168,38.740803,NA,NA
"18","Saline",-25.44,NA,1948-01-06,384426097340201,169,15,c(-97.568168, 38.740803),"1948","71-0",-97.568168,38.740803,NA,NA
"19","Saline",-24.43,NA,1948-04-07,384426097340201,169,15,c(-97.568168, 38.740803),"1948","71-0",-97.568168,38.740803,NA,NA
"20","Saline",-24.87,NA,1948-05-28,384426097340201,169,15,c(-97.568168, 38.740803),"1948","71-0",-97.568168,38.740803,NA,NA
"21","Saline",-22.33,NA,1948-08-06,384426097340201,169,15,c(-97.568168, 38.740803),"1948","71-0",-97.568168,38.740803,NA,NA
"22","Saline",-23.32,NA,1948-09-30,384426097340201,169,15,c(-97.568168, 38.740803),"1948","71-0",-97.568168,38.740803,NA,NA
"23","Saline",-23.98,NA,1948-12-03,384426097340201,169,15,c(-97.568168, 38.740803),"1948","71-0",-97.568168,38.740803,NA,NA
"24","Saline",-22.15,NA,1949-04-27,384426097340201,169,15,c(-97.568168, 38.740803),"1949","71-0",-97.568168,38.740803,NA,NA
"25","Saline",-21.41,NA,1949-07-01,384426097340201,169,15,c(-97.568168, 38.740803),"1949","71-0",-97.568168,38.740803,NA,NA
"26","Saline",-22.42,NA,1949-08-22,384426097340201,169,15,c(-97.568168, 38.740803),"1949","71-0",-97.568168,38.740803,NA,NA
"27","Saline",-23.12,NA,1949-10-24,384426097340201,169,15,c(-97.568168, 38.740803),"1949","71-0",-97.568168,38.740803,NA,NA
"28","Saline",-23.49,NA,1949-12-22,384426097340201,169,15,c(-97.568168, 38.740803),"1949","71-0",-97.568168,38.740803,NA,NA
"29","Saline",-23.95,NA,1950-02-04,384426097340201,169,15,c(-97.568168, 38.740803),"1950","71-0",-97.568168,38.740803,NA,NA
"30","Saline",-24.2,NA,1950-03-06,384426097340201,169,15,c(-97.568168, 38.740803),"1950","71-0",-97.568168,38.740803,NA,NA
"31","Saline",-24.53,NA,1950-04-11,384426097340201,169,15,c(-97.568168, 38.740803),"1950","71-0",-97.568168,38.740803,NA,NA
"32","Saline",-24.1,NA,1950-05-31,384426097340201,169,15,c(-97.568168, 38.740803),"1950","71-0",-97.568168,38.740803,NA,NA
"33","Saline",-21.61,NA,1950-09-19,384426097340201,169,15,c(-97.568168, 38.740803),"1950","71-0",-97.568168,38.740803,NA,NA
"34","Saline",-20.89,NA,1950-11-20,384426097340201,169,15,c(-97.568168, 38.740803),"1950","71-0",-97.568168,38.740803,NA,NA
"35","Saline",-22.97,NA,1951-01-24,384426097340201,169,15,c(-97.568168, 38.740803),"1951","71-0",-97.568168,38.740803,NA,NA
"36","Saline",-23.63,NA,1951-03-15,384426097340201,169,15,c(-97.568168, 38.740803),"1951","71-0",-97.568168,38.740803,NA,NA
"37","Saline",-23.34,NA,1951-05-18,384426097340201,169,15,c(-97.568168, 38.740803),"1951","71-0",-97.568168,38.740803,NA,NA
"38","Saline",-20.25,NA,1951-06-22,384426097340201,169,15,c(-97.568168, 38.740803),"1951","71-0",-97.568168,38.740803,NA,NA
"39","Saline",-10.22,NA,1951-07-24,384426097340201,169,15,c(-97.568168, 38.740803),"1951","71-0",-97.568168,38.740803,NA,NA
"40","Saline",-10.5,NA,1951-08-17,384426097340201,169,15,c(-97.568168, 38.740803),"1951","71-0",-97.568168,38.740803,NA,NA
"41","Saline",-9.58,NA,1951-10-01,384426097340201,169,15,c(-97.568168, 38.740803),"1951","71-0",-97.568168,38.740803,NA,NA
"42","Saline",-12.45,NA,1951-11-09,384426097340201,169,15,c(-97.568168, 38.740803),"1951","71-0",-97.568168,38.740803,NA,NA
"43","Saline",-18.76,NA,1952-02-26,384426097340201,169,15,c(-97.568168, 38.740803),"1952","71-0",-97.568168,38.740803,NA,NA
"44","Saline",-18.43,NA,1952-06-09,384426097340201,169,15,c(-97.568168, 38.740803),"1952","71-0",-97.568168,38.740803,NA,NA
"45","Saline",-22.39,NA,1952-09-22,384426097340201,169,15,c(-97.568168, 38.740803),"1952","71-0",-97.568168,38.740803,NA,NA
"46","Saline",-24.04,NA,1953-01-10,384426097340201,169,15,c(-97.568168, 38.740803),"1953","71-0",-97.568168,38.740803,NA,NA
"47","Saline",-24.37,NA,1953-03-13,384426097340201,169,15,c(-97.568168, 38.740803),"1953","71-0",-97.568168,38.740803,NA,NA
"48","Saline",-24.89,NA,1953-07-23,384426097340201,169,15,c(-97.568168, 38.740803),"1953","71-0",-97.568168,38.740803,NA,NA
"49","Saline",-26,NA,1954-04-19,384426097340201,169,15,c(-97.568168, 38.740803),"1954","71-0",-97.568168,38.740803,NA,NA
