"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat","sat","satcut"
"1","Meade",-28.83,NA,1942-01-06,372743100162501,119,30,c(-100.276361, 37.464943),"1942","71-0",-100.276361,37.464943,190.1746521,"132-197"
"2","Meade",-28.77,NA,1942-02-03,372743100162501,119,30,c(-100.276361, 37.464943),"1942","71-0",-100.276361,37.464943,190.1746521,"132-197"
"3","Meade",-28.74,NA,1942-03-03,372743100162501,119,30,c(-100.276361, 37.464943),"1942","71-0",-100.276361,37.464943,190.1746521,"132-197"
"4","Meade",-28.78,NA,1942-04-01,372743100162501,119,30,c(-100.276361, 37.464943),"1942","71-0",-100.276361,37.464943,190.1746521,"132-197"
"5","Meade",-28.75,NA,1942-05-12,372743100162501,119,30,c(-100.276361, 37.464943),"1942","71-0",-100.276361,37.464943,190.1746521,"132-197"
"6","Meade",-28.74,NA,1942-06-03,372743100162501,119,30,c(-100.276361, 37.464943),"1942","71-0",-100.276361,37.464943,190.1746521,"132-197"
"7","Meade",-28.69,NA,1942-07-01,372743100162501,119,30,c(-100.276361, 37.464943),"1942","71-0",-100.276361,37.464943,190.1746521,"132-197"
"8","Barber",-13.23,"LAKE CITY",1942-01-21,372023098490401,7,31,c(-98.818168, 37.341698),"1942","71-0",-98.818168,37.341698,NA,NA
"9","Barber",-13.41,"LAKE CITY",1942-02-23,372023098490401,7,31,c(-98.818168, 37.341698),"1942","71-0",-98.818168,37.341698,NA,NA
"10","Barber",-13.39,"LAKE CITY",1942-03-23,372023098490401,7,31,c(-98.818168, 37.341698),"1942","71-0",-98.818168,37.341698,NA,NA
"11","Barber",-13.94,"LAKE CITY",1942-04-22,372023098490401,7,31,c(-98.818168, 37.341698),"1942","71-0",-98.818168,37.341698,NA,NA
"12","Barber",-13.1,"LAKE CITY",1942-05-26,372023098490401,7,31,c(-98.818168, 37.341698),"1942","71-0",-98.818168,37.341698,NA,NA
"13","Barber",-13.34,"LAKE CITY",1942-06-08,372023098490401,7,31,c(-98.818168, 37.341698),"1942","71-0",-98.818168,37.341698,NA,NA
"14","Barber",-13.48,"LAKE CITY",1942-07-17,372023098490401,7,31,c(-98.818168, 37.341698),"1942","71-0",-98.818168,37.341698,NA,NA
"15","Barber",-13.53,"LAKE CITY",1942-09-28,372023098490401,7,31,c(-98.818168, 37.341698),"1942","71-0",-98.818168,37.341698,NA,NA
"16","Barber",-13.12,"LAKE CITY",1942-10-22,372023098490401,7,31,c(-98.818168, 37.341698),"1942","71-0",-98.818168,37.341698,NA,NA
"17","Barber",-13.69,"LAKE CITY",1942-11-25,372023098490401,7,31,c(-98.818168, 37.341698),"1942","71-0",-98.818168,37.341698,NA,NA
"18","Grant",-114.29,NA,1942-04-16,372515101235101,67,30,c(-101.397232, 37.421715),"1942","143-72",-101.397232,37.421715,147.7418823,"132-197"
"19","Kiowa",-25.86,"Greensburg NE",1942-01-21,374117099193001,97,27,c(-99.327225, 37.689574),"1942","71-0",-99.327225,37.689574,118.9040146,"66-131"
"20","Kiowa",-25.77,"Greensburg NE",1942-02-23,374117099193001,97,27,c(-99.327225, 37.689574),"1942","71-0",-99.327225,37.689574,118.9040146,"66-131"
"21","Kiowa",-25.82,"Greensburg NE",1942-03-23,374117099193001,97,27,c(-99.327225, 37.689574),"1942","71-0",-99.327225,37.689574,118.9040146,"66-131"
"22","Kiowa",-26.05,"Greensburg NE",1942-04-22,374117099193001,97,27,c(-99.327225, 37.689574),"1942","71-0",-99.327225,37.689574,118.9040146,"66-131"
"23","Kiowa",-25.65,"Greensburg NE",1942-05-26,374117099193001,97,27,c(-99.327225, 37.689574),"1942","71-0",-99.327225,37.689574,118.9040146,"66-131"
"24","Kiowa",-25.68,"Greensburg NE",1942-06-08,374117099193001,97,27,c(-99.327225, 37.689574),"1942","71-0",-99.327225,37.689574,118.9040146,"66-131"
"25","Kiowa",-25.55,"Greensburg NE",1942-07-17,374117099193001,97,27,c(-99.327225, 37.689574),"1942","71-0",-99.327225,37.689574,118.9040146,"66-131"
"26","Kiowa",-25.49,"Greensburg NE",1942-09-28,374117099193001,97,27,c(-99.327225, 37.689574),"1942","71-0",-99.327225,37.689574,118.9040146,"66-131"
"27","Kiowa",-25.59,"Greensburg NE",1942-10-22,374117099193001,97,27,c(-99.327225, 37.689574),"1942","71-0",-99.327225,37.689574,118.9040146,"66-131"
"28","Kiowa",-25.68,"Greensburg NE",1942-11-24,374117099193001,97,27,c(-99.327225, 37.689574),"1942","71-0",-99.327225,37.689574,118.9040146,"66-131"
"29","Kiowa",-25.73,"Greensburg NE",1942-12-18,374117099193001,97,27,c(-99.327225, 37.689574),"1942","71-0",-99.327225,37.689574,118.9040146,"66-131"
"30","Harvey",-20.21,NA,1942-01-06,375625097305602,79,24,c(-97.518611, 37.94125),"1942","71-0",-97.518611,37.94125,166.8974304,"132-197"
"31","Harvey",-20.13,NA,1942-01-26,375625097305602,79,24,c(-97.518611, 37.94125),"1942","71-0",-97.518611,37.94125,166.8974304,"132-197"
"32","Harvey",-17.08,NA,1942-03-02,375625097305602,79,24,c(-97.518611, 37.94125),"1942","71-0",-97.518611,37.94125,166.8974304,"132-197"
"33","Harvey",-20.52,NA,1942-03-23,375625097305602,79,24,c(-97.518611, 37.94125),"1942","71-0",-97.518611,37.94125,166.8974304,"132-197"
"34","Harvey",-18.22,NA,1942-04-10,375625097305602,79,24,c(-97.518611, 37.94125),"1942","71-0",-97.518611,37.94125,166.8974304,"132-197"
"35","Harvey",-18.13,NA,1942-04-13,375625097305602,79,24,c(-97.518611, 37.94125),"1942","71-0",-97.518611,37.94125,166.8974304,"132-197"
"36","Harvey",-18.06,NA,1942-04-28,375625097305602,79,24,c(-97.518611, 37.94125),"1942","71-0",-97.518611,37.94125,166.8974304,"132-197"
"37","Harvey",-18.56,NA,1942-05-18,375625097305602,79,24,c(-97.518611, 37.94125),"1942","71-0",-97.518611,37.94125,166.8974304,"132-197"
"38","Harvey",-18.65,NA,1942-06-01,375625097305602,79,24,c(-97.518611, 37.94125),"1942","71-0",-97.518611,37.94125,166.8974304,"132-197"
"39","Harvey",-19.95,NA,1942-07-06,375625097305602,79,24,c(-97.518611, 37.94125),"1942","71-0",-97.518611,37.94125,166.8974304,"132-197"
"40","Harvey",-18.89,NA,1942-07-21,375625097305602,79,24,c(-97.518611, 37.94125),"1942","71-0",-97.518611,37.94125,166.8974304,"132-197"
"41","Harvey",-20.93,NA,1942-08-10,375625097305602,79,24,c(-97.518611, 37.94125),"1942","71-0",-97.518611,37.94125,166.8974304,"132-197"
"42","Harvey",-18.07,NA,1942-08-24,375625097305602,79,24,c(-97.518611, 37.94125),"1942","71-0",-97.518611,37.94125,166.8974304,"132-197"
