"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat","sat","satcut"
"1","Morton",-147,NA,1963-02-01,370625102021201,129,34,c(-102.035118, 37.105735),"1963","215-144",-102.035118,37.105735,10,"0-65"
"2","Morton",-146.67,NA,1963-02-13,370625102021201,129,34,c(-102.035118, 37.105735),"1963","215-144",-102.035118,37.105735,10,"0-65"
"3","Morton",-41.9,NA,1963-02-01,370927101472401,129,33,c(-101.790299, 37.157098),"1963","71-0",-101.790299,37.157098,48.42269135,"0-65"
"4","Morton",-41.85,NA,1963-02-14,370927101472401,129,33,c(-101.790299, 37.157098),"1963","71-0",-101.790299,37.157098,48.42269135,"0-65"
"5","Morton",-70.96,NA,1963-02-18,371113101355101,129,33,c(-101.598766, 37.186991),"1963","71-0",-101.598766,37.186991,240.5841522,"198-262"
"6","Sumner",-10.4,NA,1963-03-22,372751097140501,191,30,c(-97.235169, 37.464513),"1963","71-0",-97.235169,37.464513,NA,NA
"7","Sumner",-10.65,NA,1963-06-03,372751097140501,191,30,c(-97.235169, 37.464513),"1963","71-0",-97.235169,37.464513,NA,NA
"8","Meade",-13.08,NA,1963-03-13,372452100153801,119,30,c(-100.262735, 37.417412),"1963","71-0",-100.262735,37.417412,244.6885071,"198-262"
"9","Meade",-14.61,NA,1963-06-10,372452100153801,119,30,c(-100.262735, 37.417412),"1963","71-0",-100.262735,37.417412,244.6885071,"198-262"
"10","Meade",-15.41,NA,1963-09-09,372452100153801,119,30,c(-100.262735, 37.417412),"1963","71-0",-100.262735,37.417412,244.6885071,"198-262"
"11","Meade",-14.71,NA,1963-12-10,372452100153801,119,30,c(-100.262735, 37.417412),"1963","71-0",-100.262735,37.417412,244.6885071,"198-262"
"12","Stanton",-176.01,NA,1963-01-22,372849101435701,187,29,c(-101.733099, 37.481129),"1963","215-144",-101.733099,37.481129,52.37406158,"0-65"
"13","Sumner",-9.71,NA,1963-03-22,372626097134801,191,30,c(-97.231156, 37.441396),"1963","71-0",-97.231156,37.441396,NA,NA
"14","Sumner",-9.56,NA,1963-06-03,372626097134801,191,30,c(-97.231156, 37.441396),"1963","71-0",-97.231156,37.441396,NA,NA
"15","Barber",-4.44,"GERLANE",1963-05-15,371414098334701,7,32,c(-98.565286, 37.238808),"1963","71-0",-98.565286,37.238808,NA,NA
"16","Barber",-4.36,"GERLANE",1963-05-21,371414098334701,7,32,c(-98.565286, 37.238808),"1963","71-0",-98.565286,37.238808,NA,NA
"17","Barber",-3.3,"GERLANE",1963-06-27,371414098334701,7,32,c(-98.565286, 37.238808),"1963","71-0",-98.565286,37.238808,NA,NA
"18","Barber",-4.41,"GERLANE",1963-07-29,371414098334701,7,32,c(-98.565286, 37.238808),"1963","71-0",-98.565286,37.238808,NA,NA
"19","Barber",-4.62,"GERLANE",1963-08-23,371414098334701,7,32,c(-98.565286, 37.238808),"1963","71-0",-98.565286,37.238808,NA,NA
"20","Barber",-4.22,"GERLANE",1963-09-30,371414098334701,7,32,c(-98.565286, 37.238808),"1963","71-0",-98.565286,37.238808,NA,NA
"21","Barber",-4.32,"GERLANE",1963-10-23,371414098334701,7,32,c(-98.565286, 37.238808),"1963","71-0",-98.565286,37.238808,NA,NA
"22","Barber",-4.27,"GERLANE",1963-11-18,371414098334701,7,32,c(-98.565286, 37.238808),"1963","71-0",-98.565286,37.238808,NA,NA
"23","Barber",-4.05,"GERLANE",1963-12-20,371414098334701,7,32,c(-98.565286, 37.238808),"1963","71-0",-98.565286,37.238808,NA,NA
"24","Stanton",-96.93,NA,1963-01-22,372345101320801,187,30,c(-101.536087, 37.396583),"1963","143-72",-101.536087,37.396583,113.9638977,"66-131"
"25","Morton",-121.75,"Shore Airport SE",1963-02-05,372043101363101,129,31,c(-101.610442, 37.344952),"1963","143-72",-101.610442,37.344952,34.85247421,"0-65"
"26","Stevens",-231.4,"Moscow SE",1963-01-21,372128101065001,189,31,c(-101.113242, 37.358374),"1963","287-216",-101.113242,37.358374,128.8565826,"66-131"
"27","Grant",-151.78,NA,1963-01-02,372515101235101,67,30,c(-101.397232, 37.421715),"1963","215-144",-101.397232,37.421715,147.7418823,"132-197"
"28","Stanton",-102,"Saunders",1963-01-22,372840102014101,187,29,c(-102.028654, 37.478867),"1963","143-72",-102.028654,37.478867,10,"0-65"
"29","Sumner",-11.51,NA,1963-03-22,372659097142901,191,30,c(-97.242066, 37.450505),"1963","71-0",-97.242066,37.450505,NA,NA
"30","Sumner",-11.85,NA,1963-06-03,372659097142901,191,30,c(-97.242066, 37.450505),"1963","71-0",-97.242066,37.450505,NA,NA
"31","Sumner",-6.16,NA,1963-03-22,372659097142902,191,30,c(-97.242066, 37.450505),"1963","71-0",-97.242066,37.450505,NA,NA
"32","Sumner",-6.14,NA,1963-06-03,372659097142902,191,30,c(-97.242066, 37.450505),"1963","71-0",-97.242066,37.450505,NA,NA
"33","Grant",-178,"Moscow NW",1963-09-01,372826101125501,67,30,c(-101.216446, 37.474564),"1963","215-144",-101.216446,37.474564,227.346344,"198-262"
"34","Grant",-175,"Moscow NW",1963-09-17,372826101125501,67,30,c(-101.216446, 37.474564),"1963","215-144",-101.216446,37.474564,227.346344,"198-262"
"35","Grant",-143.05,"Moscow NW",1963-11-06,372826101125501,67,30,c(-101.216446, 37.474564),"1963","143-72",-101.216446,37.474564,227.346344,"198-262"
"36","Grant",-142.3,"Moscow NW",1963-11-19,372826101125501,67,30,c(-101.216446, 37.474564),"1963","143-72",-101.216446,37.474564,227.346344,"198-262"
"37","Grant",-140.32,"Moscow NW",1963-12-04,372826101125501,67,30,c(-101.216446, 37.474564),"1963","143-72",-101.216446,37.474564,227.346344,"198-262"
"38","Grant",-138.85,"Moscow NW",1963-12-24,372826101125501,67,30,c(-101.216446, 37.474564),"1963","143-72",-101.216446,37.474564,227.346344,"198-262"
"39","Morton",-158.75,NA,1963-01-08,371954101401701,129,31,c(-101.671708, 37.332267),"1963","215-144",-101.671708,37.332267,28.92772102,"0-65"
"40","Morton",-160.11,NA,1963-01-22,371954101401701,129,31,c(-101.671708, 37.332267),"1963","215-144",-101.671708,37.332267,28.92772102,"0-65"
"41","Cherokee",-11.66,"KIRKWOOD",1963-04-12,371704094422601,21,32,c(-94.706595, 37.285242),"1963","71-0",-94.706595,37.285242,NA,NA
"42","Grant",-132.83,"Ulysses SW",1963-01-03,373009101234301,67,29,c(-101.394705, 37.503805),"1963","143-72",-101.394705,37.503805,195.8860016,"132-197"
"43","Grant",-126.45,"Ulysses SW",1963-01-22,373009101234301,67,29,c(-101.394705, 37.503805),"1963","143-72",-101.394705,37.503805,195.8860016,"132-197"
"44","Grant",-133.89,"Ulysses SW",1963-02-14,373009101234301,67,29,c(-101.394705, 37.503805),"1963","143-72",-101.394705,37.503805,195.8860016,"132-197"
"45","Grant",-153.81,"Ulysses SW",1963-06-17,373009101234301,67,29,c(-101.394705, 37.503805),"1963","215-144",-101.394705,37.503805,195.8860016,"132-197"
"46","Grant",-157.61,"Ulysses SW",1963-07-31,373009101234301,67,29,c(-101.394705, 37.503805),"1963","215-144",-101.394705,37.503805,195.8860016,"132-197"
"47","Grant",-178.09,"Ulysses SW",1963-09-06,373009101234301,67,29,c(-101.394705, 37.503805),"1963","215-144",-101.394705,37.503805,195.8860016,"132-197"
"48","Grant",-167.65,"Ulysses SW",1963-10-16,373009101234301,67,29,c(-101.394705, 37.503805),"1963","215-144",-101.394705,37.503805,195.8860016,"132-197"
"49","Grant",-165.51,"Ulysses SW",1963-11-19,373009101234301,67,29,c(-101.394705, 37.503805),"1963","215-144",-101.394705,37.503805,195.8860016,"132-197"
"50","Grant",-146.36,"Ulysses SW",1963-12-24,373009101234301,67,29,c(-101.394705, 37.503805),"1963","215-144",-101.394705,37.503805,195.8860016,"132-197"
"51","Grant",-68.15,NA,1963-01-22,373036101281301,67,29,c(-101.470234, 37.510504),"1963","71-0",-101.470234,37.510504,194.1110687,"132-197"
"52","Stanton",-73.98,"Big Bow",1963-01-22,373031101350901,187,29,c(-101.585947, 37.50809),"1963","143-72",-101.585947,37.50809,157.9047699,"132-197"
"53","Gray",-86.57,NA,1963-03-13,373247100291101,69,29,c(-100.487352, 37.546669),"1963","143-72",-100.487352,37.546669,137.5526276,"132-197"
"54","Gray",-92.07,NA,1963-06-10,373247100291101,69,29,c(-100.487352, 37.546669),"1963","143-72",-100.487352,37.546669,137.5526276,"132-197"
"55","Gray",-90.95,NA,1963-09-09,373247100291101,69,29,c(-100.487352, 37.546669),"1963","143-72",-100.487352,37.546669,137.5526276,"132-197"
"56","Gray",-91.25,NA,1963-12-10,373247100291101,69,29,c(-100.487352, 37.546669),"1963","143-72",-100.487352,37.546669,137.5526276,"132-197"
"57","Ford",-95.53,"BUCKLIN",1963-01-16,373309099384901,57,29,c(-99.645121, 37.556441),"1963","143-72",-99.645121,37.556441,52.66797638,"0-65"
"58","Ford",-97.19,"BUCKLIN",1963-10-23,373309099384901,57,29,c(-99.645121, 37.556441),"1963","143-72",-99.645121,37.556441,52.66797638,"0-65"
"59","Ford",-96.3,"BUCKLIN",1963-12-19,373309099384901,57,29,c(-99.645121, 37.556441),"1963","143-72",-99.645121,37.556441,52.66797638,"0-65"
"60","Stanton",-215.74,NA,1963-01-22,373202101523501,187,29,c(-101.876551, 37.535387),"1963","215-144",-101.876551,37.535387,10,"0-65"
"61","Grant",-238.68,NA,1963-01-22,373206101053101,67,29,c(-101.092365, 37.53486),"1963","287-216",-101.092365,37.53486,195.7415619,"132-197"
"62","Stanton",-122.31,NA,1963-01-03,373614101365101,187,28,c(-101.615057, 37.604158),"1963","143-72",-101.615057,37.604158,165.6348877,"132-197"
"63","Stanton",-119.85,NA,1963-01-22,373614101365101,187,28,c(-101.615057, 37.604158),"1963","143-72",-101.615057,37.604158,165.6348877,"132-197"
"64","Stanton",-118.62,NA,1963-02-14,373614101365101,187,28,c(-101.615057, 37.604158),"1963","143-72",-101.615057,37.604158,165.6348877,"132-197"
"65","Stanton",-114.1,NA,1963-03-20,373614101365101,187,28,c(-101.615057, 37.604158),"1963","143-72",-101.615057,37.604158,165.6348877,"132-197"
"66","Stanton",-136.4,NA,1963-06-17,373614101365101,187,28,c(-101.615057, 37.604158),"1963","143-72",-101.615057,37.604158,165.6348877,"132-197"
"67","Stanton",-138.22,NA,1963-07-05,373614101365101,187,28,c(-101.615057, 37.604158),"1963","143-72",-101.615057,37.604158,165.6348877,"132-197"
"68","Stanton",-139.42,NA,1963-12-24,373614101365101,187,28,c(-101.615057, 37.604158),"1963","143-72",-101.615057,37.604158,165.6348877,"132-197"
"69","Grant",-110.9,NA,1963-01-22,373742101302001,67,28,c(-101.506413, 37.629336),"1963","143-72",-101.506413,37.629336,128.2467651,"66-131"
"70","Grant",-95.34,NA,1963-01-03,373415101270401,67,28,c(-101.45107, 37.571187),"1963","143-72",-101.45107,37.571187,200.5105591,"198-262"
"71","Grant",-89.4,NA,1963-01-22,373415101270401,67,28,c(-101.45107, 37.571187),"1963","143-72",-101.45107,37.571187,200.5105591,"198-262"
"72","Grant",-85.75,NA,1963-02-14,373415101270401,67,28,c(-101.45107, 37.571187),"1963","143-72",-101.45107,37.571187,200.5105591,"198-262"
"73","Grant",-117.5,NA,1963-06-17,373415101270401,67,28,c(-101.45107, 37.571187),"1963","143-72",-101.45107,37.571187,200.5105591,"198-262"
"74","Grant",-158.55,NA,1963-09-06,373415101270401,67,28,c(-101.45107, 37.571187),"1963","215-144",-101.45107,37.571187,200.5105591,"198-262"
"75","Grant",-140.3,NA,1963-10-16,373415101270401,67,28,c(-101.45107, 37.571187),"1963","143-72",-101.45107,37.571187,200.5105591,"198-262"
"76","Grant",-152.28,NA,1963-11-19,373415101270401,67,28,c(-101.45107, 37.571187),"1963","215-144",-101.45107,37.571187,200.5105591,"198-262"
"77","Grant",-109.46,NA,1963-12-24,373415101270401,67,28,c(-101.45107, 37.571187),"1963","143-72",-101.45107,37.571187,200.5105591,"198-262"
"78","Stanton",-110.25,NA,1963-01-22,373627101411301,187,28,c(-101.687644, 37.607912),"1963","143-72",-101.687644,37.607912,105.6855774,"66-131"
"79","Butler",-11.9,"AUGUSTA",1963-10-01,374051096585601,15,27,c(-96.984079, 37.680331),"1963","71-0",-96.984079,37.680331,NA,NA
"80","Butler",-11.09,"AUGUSTA",1963-10-29,374051096585601,15,27,c(-96.984079, 37.680331),"1963","71-0",-96.984079,37.680331,NA,NA
"81","Finney",-78.16,"COPELAND NW",1963-02-06,374426100395001,55,26,c(-100.664863, 37.742685),"1963","143-72",-100.664863,37.742685,142.4666748,"132-197"
"82","Butler",-10.37,"BENTON",1963-02-07,374742097002001,15,26,c(-97.00628, 37.794893),"1963","71-0",-97.00628,37.794893,NA,NA
"83","Butler",-10.25,"BENTON",1963-03-21,374742097002001,15,26,c(-97.00628, 37.794893),"1963","71-0",-97.00628,37.794893,NA,NA
"84","Butler",-9.05,"BENTON",1963-06-04,374742097002001,15,26,c(-97.00628, 37.794893),"1963","71-0",-97.00628,37.794893,NA,NA
"85","Butler",-8.43,"BENTON",1963-07-31,374742097002001,15,26,c(-97.00628, 37.794893),"1963","71-0",-97.00628,37.794893,NA,NA
"86","Butler",-14.12,"BENTON",1963-09-06,374742097002001,15,26,c(-97.00628, 37.794893),"1963","71-0",-97.00628,37.794893,NA,NA
"87","Butler",-16.7,"BENTON",1963-02-07,374742097004401,15,26,c(-97.013299, 37.794939),"1963","71-0",-97.013299,37.794939,NA,NA
"88","Butler",-16.7,"BENTON",1963-03-21,374742097004401,15,26,c(-97.013299, 37.794939),"1963","71-0",-97.013299,37.794939,NA,NA
"89","Butler",-12.1,"BENTON",1963-07-31,374742097004401,15,26,c(-97.013299, 37.794939),"1963","71-0",-97.013299,37.794939,NA,NA
"90","Butler",-14.88,"BENTON",1963-09-06,374742097004401,15,26,c(-97.013299, 37.794939),"1963","71-0",-97.013299,37.794939,NA,NA
"91","Pratt",-16.5,"Byers",1963-04-11,374631098472501,151,26,c(-98.789552, 37.773477),"1963","71-0",-98.789552,37.773477,130.3479614,"66-131"
"92","Butler",-11.52,"BENTON",1963-02-07,374657097010901,15,26,c(-97.020135, 37.782213),"1963","71-0",-97.020135,37.782213,NA,NA
"93","Butler",-10.3,"BENTON",1963-03-21,374657097010901,15,26,c(-97.020135, 37.782213),"1963","71-0",-97.020135,37.782213,NA,NA
"94","Butler",-8.7,"BENTON",1963-06-04,374657097010901,15,26,c(-97.020135, 37.782213),"1963","71-0",-97.020135,37.782213,NA,NA
"95","Butler",-6.75,"BENTON",1963-07-31,374657097010901,15,26,c(-97.020135, 37.782213),"1963","71-0",-97.020135,37.782213,NA,NA
"96","Butler",-10.86,"BENTON",1963-09-06,374657097010901,15,26,c(-97.020135, 37.782213),"1963","71-0",-97.020135,37.782213,NA,NA
"97","Butler",-49.8,"PONTIAC",1963-08-01,374557096385601,15,26,c(-96.648798, 37.765646),"1963","71-0",-96.648798,37.765646,NA,NA
"98","Butler",-49.75,"PONTIAC",1963-08-28,374557096385601,15,26,c(-96.648798, 37.765646),"1963","71-0",-96.648798,37.765646,NA,NA
"99","Butler",-55.21,"PONTIAC",1963-10-25,374557096385601,15,26,c(-96.648798, 37.765646),"1963","71-0",-96.648798,37.765646,NA,NA
"100","Butler",-59.42,"PONTIAC",1963-12-10,374557096385601,15,26,c(-96.648798, 37.765646),"1963","71-0",-96.648798,37.765646,NA,NA
"101","Kearny",-57,"LAKIN SE",1963-01-02,374557101215101,93,26,c(-101.365013, 37.766161),"1963","71-0",-101.365013,37.766161,34.62195206,"0-65"
"102","Sedgwick",-15.96,"Colwich",1963-01-14,374811097310301,173,26,c(-97.518721, 37.801457),"1963","71-0",-97.518721,37.801457,195.7327881,"132-197"
"103","Sedgwick",-16.15,"Colwich",1963-02-19,374811097310301,173,26,c(-97.518721, 37.801457),"1963","71-0",-97.518721,37.801457,195.7327881,"132-197"
"104","Sedgwick",-16.17,"Colwich",1963-03-28,374811097310301,173,26,c(-97.518721, 37.801457),"1963","71-0",-97.518721,37.801457,195.7327881,"132-197"
"105","Sedgwick",-16.33,"Colwich",1963-04-23,374811097310301,173,26,c(-97.518721, 37.801457),"1963","71-0",-97.518721,37.801457,195.7327881,"132-197"
