"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat","sat","satcut"
"1","Morton",-234.18,"ROLLA SE",2001-01-08,370136101360401,129,35,c(-101.600938, 37.025356),"2001","287-216",-101.600938,37.025356,248.9849548,"198-262"
"2","Seward",-142.73,"Liberal",2001-01-05,370023100550801,175,35,c(-100.917644, 37.005856),"2001","143-72",-100.917644,37.005856,479.9810486,"459-525"
"3","Morton",-100.35,"ELKHART NORTH",2001-01-08,370217101593801,129,35,c(-101.994048, 37.035692),"2001","143-72",-101.994048,37.035692,66.13626862,"66-131"
"4","Stevens",-201.51,"HUGOTON SW",2001-01-07,370246101261701,189,34,c(-101.438238, 37.046497),"2001","215-144",-101.438238,37.046497,332.7061157,"328-393"
"5","Pratt",-31.59,"Sun City NE",2001-01-03,372902098473802,151,29,c(-98.793447, 37.48398),"2001","71-0",-98.793447,37.48398,119.3940887,"66-131"
"6","Pratt",-31.93,"Sun City NE",2001-04-04,372902098473802,151,29,c(-98.793447, 37.48398),"2001","71-0",-98.793447,37.48398,119.3940887,"66-131"
"7","Pratt",-31.95,"Sun City NE",2001-07-03,372902098473802,151,29,c(-98.793447, 37.48398),"2001","71-0",-98.793447,37.48398,119.3940887,"66-131"
"8","Pratt",-32.33,"Sun City NE",2001-10-04,372902098473802,151,29,c(-98.793447, 37.48398),"2001","71-0",-98.793447,37.48398,119.3940887,"66-131"
"9","Pratt",-31.52,"Sun City NE",2001-01-03,372902098473803,151,29,c(-98.793427, 37.483942),"2001","71-0",-98.793427,37.483942,119.3940887,"66-131"
"10","Pratt",-31.77,"Sun City NE",2001-04-04,372902098473803,151,29,c(-98.793427, 37.483942),"2001","71-0",-98.793427,37.483942,119.3940887,"66-131"
"11","Pratt",-31.84,"Sun City NE",2001-07-03,372902098473803,151,29,c(-98.793427, 37.483942),"2001","71-0",-98.793427,37.483942,119.3940887,"66-131"
"12","Pratt",-32.22,"Sun City NE",2001-10-04,372902098473803,151,29,c(-98.793427, 37.483942),"2001","71-0",-98.793427,37.483942,119.3940887,"66-131"
"13","Seward",-255.74,"Sublette SW",2001-01-05,371641100594601,175,32,c(-100.996843, 37.278474),"2001","287-216",-100.996843,37.278474,202.8879242,"198-262"
"14","Stevens",-189.1,"WOODS",2001-01-06,370958101055501,189,33,c(-101.103341, 37.162395),"2001","215-144",-101.103341,37.162395,321.0385132,"263-328"
"15","Morton",-88.82,"Rolla NE",2001-01-08,371103101334301,129,33,c(-101.563638, 37.184785),"2001","143-72",-101.563638,37.184785,273.7145386,"263-328"
"16","Gray",-232.95,"Copeland SE",2001-01-06,373054100354402,69,29,c(-100.597732, 37.514304),"2001","287-216",-100.597732,37.514304,178.2752533,"132-197"
"17","Morton",-228.25,"Shore Airport SE",2001-01-09,372043101363101,129,31,c(-101.610442, 37.344952),"2001","287-216",-101.610442,37.344952,34.85247421,"0-65"
"18","Stevens",-312.41,"Moscow SE",2001-01-05,372128101065001,189,31,c(-101.113242, 37.358374),"2001","359-288",-101.113242,37.358374,128.8565826,"66-131"
"19","Meade",-48.11,"MEADE NE",2001-01-06,372446100160201,119,30,c(-100.270521, 37.416323),"2001","71-0",-100.270521,37.416323,260.5038452,"198-262"
"20","Stanton",-132.77,"Saunders",2001-01-09,372840102014101,187,29,c(-102.028654, 37.478867),"2001","143-72",-102.028654,37.478867,10,"0-65"
"21","Stanton",-198.05,"RICHFIELD NE",2001-01-10,372556101454002,187,30,c(-101.761947, 37.43234),"2001","215-144",-101.761947,37.43234,10,"0-65"
"22","Pratt",-50.3,"Isabel",2001-01-03,372818098345503,151,29,c(-98.582033, 37.470795),"2001","71-0",-98.582033,37.470795,110.6722717,"66-131"
"23","Pratt",-50.37,"Isabel",2001-04-04,372818098345503,151,29,c(-98.582033, 37.470795),"2001","71-0",-98.582033,37.470795,110.6722717,"66-131"
"24","Pratt",-49.78,"Isabel",2001-07-03,372818098345503,151,29,c(-98.582033, 37.470795),"2001","71-0",-98.582033,37.470795,110.6722717,"66-131"
"25","Pratt",-49.95,"Isabel",2001-10-04,372818098345503,151,29,c(-98.582033, 37.470795),"2001","71-0",-98.582033,37.470795,110.6722717,"66-131"
"26","Grant",-228.61,"Moscow NW",2001-01-08,372826101125501,67,30,c(-101.216446, 37.474564),"2001","287-216",-101.216446,37.474564,227.346344,"198-262"
"27","Pratt",-28.2,"Sun City NE",2001-01-03,372838098470601,151,29,c(-98.784215, 37.477647),"2001","71-0",-98.784215,37.477647,107.6531219,"66-131"
"28","Pratt",-4.84,"Cairo",2001-01-02,373905098332501,151,27,c(-98.557288, 37.652069),"2001","71-0",-98.557288,37.652069,121.8390961,"66-131"
"29","Kiowa",-97.63,"BRENGAM",2001-01-08,373612099093801,97,28,c(-99.163669, 37.602918),"2001","143-72",-99.163669,37.602918,112.3295593,"66-131"
"30","Kingman",-6.93,"PENALOSA",2001-01-17,373819098154001,95,28,c(-98.261955, 37.640191),"2001","71-0",-98.261955,37.640191,25.90983963,"0-65"
"31","Haskell",-234.88,"Wild Horse Lake",2001-01-05,373929100453601,81,27,c(-100.761438, 37.658774),"2001","287-216",-100.761438,37.658774,205.5494995,"198-262"
"32","Kiowa",-65.48,"HAVILAND NE",2001-01-04,373938099043601,97,27,c(-99.079053, 37.659267),"2001","71-0",-99.079053,37.659267,94.57846832,"66-131"
"33","Seward",-237.71,"Plains SW",2001-01-05,371706100432201,175,32,c(-100.725734, 37.28585),"2001","287-216",-100.725734,37.28585,200.6348267,"198-262"
"34","Ford",-149.1,"FORT DODGE SW",2001-01-06,373652099575901,57,28,c(-99.969991, 37.619051),"2001","215-144",-99.969991,37.619051,88.33330536,"66-131"
"35","Ford",-47.5,"BUCKLIN SE",2001-01-07,373644099354101,57,28,c(-99.59493, 37.61657),"2001","71-0",-99.59493,37.61657,15.7140522,"0-65"
"36","Gray",-198.69,"Haggard",2001-01-06,373848100155901,69,28,c(-100.269121, 37.649852),"2001","215-144",-100.269121,37.649852,95.23243713,"66-131"
"37","Sedgwick",-37.03,NA,2001-12-11,373019097221301,173,29,c(-97.3699, 37.5047),"2001","71-0",-97.3699,37.5047,NA,NA
"38","Pratt",-99.01,"Coats",2001-01-03,373231098480401,151,29,c(-98.803, 37.5428),"2001","143-72",-98.803,37.5428,123.7307281,"66-131"
"39","Pratt",-98.95,"Coats",2001-02-07,373231098480401,151,29,c(-98.803, 37.5428),"2001","143-72",-98.803,37.5428,123.7307281,"66-131"
"40","Pratt",-98.95,"Coats",2001-03-06,373231098480401,151,29,c(-98.803, 37.5428),"2001","143-72",-98.803,37.5428,123.7307281,"66-131"
"41","Pratt",-98.89,"Coats",2001-04-04,373231098480401,151,29,c(-98.803, 37.5428),"2001","143-72",-98.803,37.5428,123.7307281,"66-131"
"42","Pratt",-98.85,"Coats",2001-05-09,373231098480401,151,29,c(-98.803, 37.5428),"2001","143-72",-98.803,37.5428,123.7307281,"66-131"
"43","Pratt",-98.83,"Coats",2001-05-31,373231098480401,151,29,c(-98.803, 37.5428),"2001","143-72",-98.803,37.5428,123.7307281,"66-131"
"44","Pratt",-98.86,"Coats",2001-07-02,373231098480401,151,29,c(-98.803, 37.5428),"2001","143-72",-98.803,37.5428,123.7307281,"66-131"
"45","Pratt",-99.15,"Coats",2001-08-06,373231098480401,151,29,c(-98.803, 37.5428),"2001","143-72",-98.803,37.5428,123.7307281,"66-131"
"46","Pratt",-99.41,"Coats",2001-09-05,373231098480401,151,29,c(-98.803, 37.5428),"2001","143-72",-98.803,37.5428,123.7307281,"66-131"
"47","Pratt",-99.46,"Coats",2001-10-04,373231098480401,151,29,c(-98.803, 37.5428),"2001","143-72",-98.803,37.5428,123.7307281,"66-131"
"48","Grant",-294.82,"Ulysses SW",2001-01-12,373009101234301,67,29,c(-101.394705, 37.503805),"2001","359-288",-101.394705,37.503805,195.8860016,"132-197"
"49","Kiowa",-157.02,"Mullinville",2001-01-08,373038099230801,97,29,c(-99.384835, 37.512637),"2001","215-144",-99.384835,37.512637,30.96618652,"0-65"
"50","Stanton",-229.43,"Big Bow",2001-01-10,373031101350901,187,29,c(-101.585947, 37.50809),"2001","287-216",-101.585947,37.50809,157.9047699,"132-197"
"51","Kiowa",-124.14,"Greensburg",2001-01-01,373453099161501,97,28,c(-99.27149, 37.58288),"2001","143-72",-99.27149,37.58288,64.73886108,"0-65"
"52","Ford",-150.63,"FORT DODGE SW",2001-01-07,373318099532701,57,29,c(-99.893479, 37.558551),"2001","215-144",-99.893479,37.558551,108.5825348,"66-131"
"53","Ford",-103.4,"BUCKLIN",2001-01-07,373309099384901,57,29,c(-99.645121, 37.556441),"2001","143-72",-99.645121,37.556441,52.66797638,"0-65"
