"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat","sat","satcut"
"1","Cherokee",-12.5,"KIRKWOOD",1951-01-01,371704094422601,21,32,c(-94.706595, 37.285242),"1951","71-0",-94.706595,37.285242,NA,NA
"2","Cherokee",-12.5,"KIRKWOOD",1951-01-04,371704094422601,21,32,c(-94.706595, 37.285242),"1951","71-0",-94.706595,37.285242,NA,NA
"3","Cherokee",-11.02,"KIRKWOOD",1951-03-01,371704094422601,21,32,c(-94.706595, 37.285242),"1951","71-0",-94.706595,37.285242,NA,NA
"4","Cherokee",-9.34,"KIRKWOOD",1951-10-26,371704094422601,21,32,c(-94.706595, 37.285242),"1951","71-0",-94.706595,37.285242,NA,NA
"5","Cherokee",-9.55,"KIRKWOOD",1951-12-28,371704094422601,21,32,c(-94.706595, 37.285242),"1951","71-0",-94.706595,37.285242,NA,NA
"6","Kiowa",-16.89,"Greensburg NE",1951-03-20,374117099193001,97,27,c(-99.327225, 37.689574),"1951","71-0",-99.327225,37.689574,118.9040146,"66-131"
"7","Kiowa",-14.83,"Greensburg NE",1951-06-20,374117099193001,97,27,c(-99.327225, 37.689574),"1951","71-0",-99.327225,37.689574,118.9040146,"66-131"
"8","Kiowa",-12.39,"Greensburg NE",1951-09-20,374117099193001,97,27,c(-99.327225, 37.689574),"1951","71-0",-99.327225,37.689574,118.9040146,"66-131"
"9","Kiowa",-13.22,"Greensburg NE",1951-12-20,374117099193001,97,27,c(-99.327225, 37.689574),"1951","71-0",-99.327225,37.689574,118.9040146,"66-131"
"10","Harvey",-23.8,NA,1951-01-04,375625097305602,79,24,c(-97.518611, 37.94125),"1951","71-0",-97.518611,37.94125,166.8974304,"132-197"
"11","Harvey",-25.19,NA,1951-04-03,375625097305602,79,24,c(-97.518611, 37.94125),"1951","71-0",-97.518611,37.94125,166.8974304,"132-197"
"12","Harvey",-23.5,NA,1951-07-09,375625097305602,79,24,c(-97.518611, 37.94125),"1951","71-0",-97.518611,37.94125,166.8974304,"132-197"
"13","Harvey",-24.99,NA,1951-10-02,375625097305602,79,24,c(-97.518611, 37.94125),"1951","71-0",-97.518611,37.94125,166.8974304,"132-197"
"14","Sedgwick",-7.6,NA,1951-01-04,375316097305501,173,25,c(-97.517639, 37.887917),"1951","71-0",-97.517639,37.887917,191.7724915,"132-197"
"15","Sedgwick",-7.9,NA,1951-02-05,375316097305501,173,25,c(-97.517639, 37.887917),"1951","71-0",-97.517639,37.887917,191.7724915,"132-197"
"16","Sedgwick",-8.06,NA,1951-03-01,375316097305501,173,25,c(-97.517639, 37.887917),"1951","71-0",-97.517639,37.887917,191.7724915,"132-197"
"17","Sedgwick",-8.32,NA,1951-04-03,375316097305501,173,25,c(-97.517639, 37.887917),"1951","71-0",-97.517639,37.887917,191.7724915,"132-197"
"18","Sedgwick",-7.7,NA,1951-05-03,375316097305501,173,25,c(-97.517639, 37.887917),"1951","71-0",-97.517639,37.887917,191.7724915,"132-197"
"19","Sedgwick",-5.25,NA,1951-06-01,375316097305501,173,25,c(-97.517639, 37.887917),"1951","71-0",-97.517639,37.887917,191.7724915,"132-197"
"20","Sedgwick",-4.24,NA,1951-07-10,375316097305501,173,25,c(-97.517639, 37.887917),"1951","71-0",-97.517639,37.887917,191.7724915,"132-197"
"21","Sedgwick",-5.27,NA,1951-08-01,375316097305501,173,25,c(-97.517639, 37.887917),"1951","71-0",-97.517639,37.887917,191.7724915,"132-197"
"22","Sedgwick",-5.44,NA,1951-09-07,375316097305501,173,25,c(-97.517639, 37.887917),"1951","71-0",-97.517639,37.887917,191.7724915,"132-197"
"23","Sedgwick",-5.35,NA,1951-10-03,375316097305501,173,25,c(-97.517639, 37.887917),"1951","71-0",-97.517639,37.887917,191.7724915,"132-197"
"24","Sedgwick",-5.61,NA,1951-11-07,375316097305501,173,25,c(-97.517639, 37.887917),"1951","71-0",-97.517639,37.887917,191.7724915,"132-197"
"25","Sedgwick",-5.93,NA,1951-11-30,375316097305501,173,25,c(-97.517639, 37.887917),"1951","71-0",-97.517639,37.887917,191.7724915,"132-197"
"26","Grant",-65.77,NA,1951-02-21,374337101215501,67,27,c(-101.366294, 37.727068),"1951","71-0",-101.366294,37.727068,97.37741089,"66-131"
"27","Grant",-65.53,NA,1951-05-09,374337101215501,67,27,c(-101.366294, 37.727068),"1951","71-0",-101.366294,37.727068,97.37741089,"66-131"
"28","Grant",-67.94,NA,1951-08-22,374337101215501,67,27,c(-101.366294, 37.727068),"1951","71-0",-101.366294,37.727068,97.37741089,"66-131"
"29","Grant",-65.53,NA,1951-11-28,374337101215501,67,27,c(-101.366294, 37.727068),"1951","71-0",-101.366294,37.727068,97.37741089,"66-131"
