"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat","sat","satcut"
"1","Cherokee",-80,"BAXTER SPRINGS",1932-12-24,370514094373901,21,34,c(-94.627287, 37.08667),"1932","143-72",-94.627287,37.08667,NA,NA
"2","Scott",-56.22,"Shallow Water",1932-01-05,382013100583901,171,20,c(-100.978934, 38.336792),"1932","71-0",-100.978934,38.336792,18.38374901,"0-65"
"3","Scott",-56.22,"Shallow Water",1932-01-10,382013100583901,171,20,c(-100.978934, 38.336792),"1932","71-0",-100.978934,38.336792,18.38374901,"0-65"
"4","Scott",-56.22,"Shallow Water",1932-01-15,382013100583901,171,20,c(-100.978934, 38.336792),"1932","71-0",-100.978934,38.336792,18.38374901,"0-65"
"5","Scott",-56.21,"Shallow Water",1932-01-20,382013100583901,171,20,c(-100.978934, 38.336792),"1932","71-0",-100.978934,38.336792,18.38374901,"0-65"
"6","Scott",-56.14,"Shallow Water",1932-01-25,382013100583901,171,20,c(-100.978934, 38.336792),"1932","71-0",-100.978934,38.336792,18.38374901,"0-65"
"7","Scott",-56.12,"Shallow Water",1932-01-30,382013100583901,171,20,c(-100.978934, 38.336792),"1932","71-0",-100.978934,38.336792,18.38374901,"0-65"
"8","Scott",-56.06,"Shallow Water",1932-02-05,382013100583901,171,20,c(-100.978934, 38.336792),"1932","71-0",-100.978934,38.336792,18.38374901,"0-65"
"9","Scott",-56.05,"Shallow Water",1932-02-10,382013100583901,171,20,c(-100.978934, 38.336792),"1932","71-0",-100.978934,38.336792,18.38374901,"0-65"
"10","Scott",-56.07,"Shallow Water",1932-02-15,382013100583901,171,20,c(-100.978934, 38.336792),"1932","71-0",-100.978934,38.336792,18.38374901,"0-65"
"11","Scott",-56.02,"Shallow Water",1932-02-20,382013100583901,171,20,c(-100.978934, 38.336792),"1932","71-0",-100.978934,38.336792,18.38374901,"0-65"
"12","Scott",-56.03,"Shallow Water",1932-02-25,382013100583901,171,20,c(-100.978934, 38.336792),"1932","71-0",-100.978934,38.336792,18.38374901,"0-65"
"13","Scott",-56.02,"Shallow Water",1932-03-05,382013100583901,171,20,c(-100.978934, 38.336792),"1932","71-0",-100.978934,38.336792,18.38374901,"0-65"
"14","Scott",-56.03,"Shallow Water",1932-04-05,382013100583901,171,20,c(-100.978934, 38.336792),"1932","71-0",-100.978934,38.336792,18.38374901,"0-65"
"15","Scott",-56.03,"Shallow Water",1932-04-10,382013100583901,171,20,c(-100.978934, 38.336792),"1932","71-0",-100.978934,38.336792,18.38374901,"0-65"
