"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat","sat","satcut"
"1","Thomas",-116.86,NA,1942-07-16,391407100481701,193,9,c(-100.802123, 39.235617),"1942","143-72",-100.802123,39.235617,80.49064636,"66-131"
"2","Thomas",-113.78,NA,1964-06-04,391407100481701,193,9,c(-100.802123, 39.235617),"1964","143-72",-100.802123,39.235617,80.49064636,"66-131"
"3","Thomas",-117.9,NA,1965-01-25,391407100481701,193,9,c(-100.802123, 39.235617),"1965","143-72",-100.802123,39.235617,80.49064636,"66-131"
"4","Thomas",-114.95,NA,1966-01-27,391407100481701,193,9,c(-100.802123, 39.235617),"1966","143-72",-100.802123,39.235617,80.49064636,"66-131"
"5","Thomas",-114.8,NA,1968-01-16,391407100481701,193,9,c(-100.802123, 39.235617),"1968","143-72",-100.802123,39.235617,80.49064636,"66-131"
"6","Thomas",-114.9,NA,1969-01-20,391407100481701,193,9,c(-100.802123, 39.235617),"1969","143-72",-100.802123,39.235617,80.49064636,"66-131"
"7","Thomas",-117,NA,1974-01-17,391407100481701,193,9,c(-100.802123, 39.235617),"1974","143-72",-100.802123,39.235617,80.49064636,"66-131"
"8","Thomas",-117,NA,1964-06-25,391917101174501,193,8,c(-101.296581, 39.322635),"1964","143-72",-101.296581,39.322635,78.79940796,"66-131"
"9","Thomas",-116.95,NA,1965-01-27,391917101174501,193,8,c(-101.296581, 39.322635),"1965","143-72",-101.296581,39.322635,78.79940796,"66-131"
"10","Thomas",-116.9,NA,1965-11-23,391917101174501,193,8,c(-101.296581, 39.322635),"1965","143-72",-101.296581,39.322635,78.79940796,"66-131"
"11","Thomas",-115.02,NA,1966-01-27,391917101174501,193,8,c(-101.296581, 39.322635),"1966","143-72",-101.296581,39.322635,78.79940796,"66-131"
"12","Thomas",-116.8,NA,1966-03-16,391917101174501,193,8,c(-101.296581, 39.322635),"1966","143-72",-101.296581,39.322635,78.79940796,"66-131"
"13","Thomas",-116.86,NA,1966-05-18,391917101174501,193,8,c(-101.296581, 39.322635),"1966","143-72",-101.296581,39.322635,78.79940796,"66-131"
"14","Thomas",-116.82,NA,1966-07-14,391917101174501,193,8,c(-101.296581, 39.322635),"1966","143-72",-101.296581,39.322635,78.79940796,"66-131"
"15","Thomas",-116.77,NA,1966-09-26,391917101174501,193,8,c(-101.296581, 39.322635),"1966","143-72",-101.296581,39.322635,78.79940796,"66-131"
"16","Thomas",-116.77,NA,1967-01-25,391917101174501,193,8,c(-101.296581, 39.322635),"1967","143-72",-101.296581,39.322635,78.79940796,"66-131"
"17","Thomas",-116.71,NA,1967-03-26,391917101174501,193,8,c(-101.296581, 39.322635),"1967","143-72",-101.296581,39.322635,78.79940796,"66-131"
