"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat","sat","satcut"
"1","Stanton",-172.69,NA,1960-02-12,372849101435701,187,29,c(-101.733099, 37.481129),"1960","215-144",-101.733099,37.481129,52.37406158,"0-65"
"2","Stanton",-172.25,NA,1960-03-31,372849101435701,187,29,c(-101.733099, 37.481129),"1960","215-144",-101.733099,37.481129,52.37406158,"0-65"
"3","Stanton",-176.01,NA,1963-01-22,372849101435701,187,29,c(-101.733099, 37.481129),"1963","215-144",-101.733099,37.481129,52.37406158,"0-65"
"4","Stanton",-180.7,NA,1964-01-22,372849101435701,187,29,c(-101.733099, 37.481129),"1964","215-144",-101.733099,37.481129,52.37406158,"0-65"
"5","Stanton",-181.37,NA,1965-02-05,372849101435701,187,29,c(-101.733099, 37.481129),"1965","215-144",-101.733099,37.481129,52.37406158,"0-65"
"6","Stanton",-217.82,NA,1965-11-16,372849101435701,187,29,c(-101.733099, 37.481129),"1965","287-216",-101.733099,37.481129,52.37406158,"0-65"
"7","Stanton",-182.58,NA,1966-01-24,372849101435701,187,29,c(-101.733099, 37.481129),"1966","215-144",-101.733099,37.481129,52.37406158,"0-65"
"8","Stanton",-185.1,NA,1967-01-24,372849101435701,187,29,c(-101.733099, 37.481129),"1967","215-144",-101.733099,37.481129,52.37406158,"0-65"
"9","Stanton",-187.09,NA,1968-01-17,372849101435701,187,29,c(-101.733099, 37.481129),"1968","215-144",-101.733099,37.481129,52.37406158,"0-65"
"10","Stanton",-176.84,NA,1959-11-03,372428101555701,187,30,c(-101.932992, 37.409153),"1959","215-144",-101.932992,37.409153,10,"0-65"
"11","Stanton",-174.81,NA,1960-04-04,372428101555701,187,30,c(-101.932992, 37.409153),"1960","215-144",-101.932992,37.409153,10,"0-65"
"12","Stanton",-172.8,NA,1965-11-16,372428101555701,187,30,c(-101.932992, 37.409153),"1965","215-144",-101.932992,37.409153,10,"0-65"
