"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat","sat","satcut"
"1","Morton",-265.4,"ROLLA SE",2016-01-04,370136101360401,129,35,c(-101.600938, 37.025356),"2016","287-216",-101.600938,37.025356,248.9849548,"198-262"
"2","Morton",-264.92,"ROLLA SE",2016-01-04,370136101360401,129,35,c(-101.600938, 37.025356),"2016","287-216",-101.600938,37.025356,248.9849548,"198-262"
"3","Seward",-167.45,"Liberal",2016-01-04,370023100550801,175,35,c(-100.917644, 37.005856),"2016","215-144",-100.917644,37.005856,479.9810486,"459-525"
"4","Morton",-118.56,"ELKHART NORTH",2016-01-04,370217101593801,129,35,c(-101.994048, 37.035692),"2016","143-72",-101.994048,37.035692,66.13626862,"66-131"
"5","Cherokee",-95.2,"BAXTER SPRINGS",2016-01-27,370659094403601,21,34,c(-94.674931, 37.117084),"2016","143-72",-94.674931,37.117084,NA,NA
"6","Cherokee",-103,"BAXTER SPRINGS",2016-05-06,370659094403601,21,34,c(-94.674931, 37.117084),"2016","143-72",-94.674931,37.117084,NA,NA
"7","Cherokee",-104.4,"BAXTER SPRINGS",2016-10-07,370659094403601,21,34,c(-94.674931, 37.117084),"2016","143-72",-94.674931,37.117084,NA,NA
"8","Pratt",-39.04,"Sun City NE",2016-01-08,372902098473802,151,29,c(-98.793447, 37.48398),"2016","71-0",-98.793447,37.48398,119.3940887,"66-131"
"9","Pratt",-39.07,"Sun City NE",2016-04-08,372902098473802,151,29,c(-98.793447, 37.48398),"2016","71-0",-98.793447,37.48398,119.3940887,"66-131"
"10","Pratt",-39.1,"Sun City NE",2016-07-12,372902098473802,151,29,c(-98.793447, 37.48398),"2016","71-0",-98.793447,37.48398,119.3940887,"66-131"
"11","Pratt",-39.23,"Sun City NE",2016-10-10,372902098473802,151,29,c(-98.793447, 37.48398),"2016","71-0",-98.793447,37.48398,119.3940887,"66-131"
"12","Pratt",-38.95,"Sun City NE",2016-01-08,372902098473803,151,29,c(-98.793427, 37.483942),"2016","71-0",-98.793427,37.483942,119.3940887,"66-131"
"13","Pratt",-39,"Sun City NE",2016-04-08,372902098473803,151,29,c(-98.793427, 37.483942),"2016","71-0",-98.793427,37.483942,119.3940887,"66-131"
"14","Pratt",-39.01,"Sun City NE",2016-07-12,372902098473803,151,29,c(-98.793427, 37.483942),"2016","71-0",-98.793427,37.483942,119.3940887,"66-131"
"15","Pratt",-39.15,"Sun City NE",2016-10-10,372902098473803,151,29,c(-98.793427, 37.483942),"2016","71-0",-98.793427,37.483942,119.3940887,"66-131"
"16","Seward",-282.2,"Sublette SW",2016-01-04,371641100594601,175,32,c(-100.996843, 37.278474),"2016","287-216",-100.996843,37.278474,202.8879242,"198-262"
"17","Morton",-157.16,"ELKHART NE",2016-01-04,371331101510002,129,32,c(-101.851594, 37.226627),"2016","215-144",-101.851594,37.226627,35.52557373,"0-65"
"18","Stevens",-270.6,"WOODS",2016-01-04,370958101055501,189,33,c(-101.103341, 37.162395),"2016","287-216",-101.103341,37.162395,321.0385132,"263-328"
"19","Morton",-99.93,"Rolla NE",2016-01-04,371103101334301,129,33,c(-101.563638, 37.184785),"2016","143-72",-101.563638,37.184785,273.7145386,"263-328"
"20","Gray",-287.25,"Copeland SE",2016-01-06,373054100354402,69,29,c(-100.597732, 37.514304),"2016","287-216",-100.597732,37.514304,178.2752533,"132-197"
"21","Morton",-240.08,"Shore Airport SE",2016-01-04,372043101363101,129,31,c(-101.610442, 37.344952),"2016","287-216",-101.610442,37.344952,34.85247421,"0-65"
"22","Morton",-240.02,"Shore Airport SE",2016-01-04,372043101363101,129,31,c(-101.610442, 37.344952),"2016","287-216",-101.610442,37.344952,34.85247421,"0-65"
"23","Ford",-54.64,"Minneola",2016-01-05,372906100072002,57,29,c(-100.123595, 37.487889),"2016","71-0",-100.123595,37.487889,147.8143311,"132-197"
"24","Meade",-101.82,"MEADE NE",2016-01-05,372446100160201,119,30,c(-100.270521, 37.416323),"2016","143-72",-100.270521,37.416323,260.5038452,"198-262"
"25","Sumner",-8.88,"CONWAY SPRINGS",2016-01-28,372317097434801,191,31,c(-97.73014, 37.386712),"2016","71-0",-97.73014,37.386712,NA,NA
"26","Stanton",-155.8,"Saunders",2016-01-04,372840102014101,187,29,c(-102.028654, 37.478867),"2016","215-144",-102.028654,37.478867,10,"0-65"
"27","Sumner",-19.94,"NORWICH",2016-01-28,372528097455901,191,30,c(-97.769317, 37.421033),"2016","71-0",-97.769317,37.421033,4.612901688,"0-65"
"28","Sumner",-19.13,"NORWICH",2016-12-21,372528097455901,191,30,c(-97.769317, 37.421033),"2016","71-0",-97.769317,37.421033,4.612901688,"0-65"
"29","Stanton",-204.08,"RICHFIELD NE",2016-01-04,372556101454002,187,30,c(-101.761947, 37.43234),"2016","215-144",-101.761947,37.43234,10,"0-65"
"30","Pratt",-58.45,"Isabel",2016-01-08,372818098345503,151,29,c(-98.582033, 37.470795),"2016","71-0",-98.582033,37.470795,110.6722717,"66-131"
"31","Pratt",-58.53,"Isabel",2016-04-08,372818098345503,151,29,c(-98.582033, 37.470795),"2016","71-0",-98.582033,37.470795,110.6722717,"66-131"
"32","Pratt",-58.71,"Isabel",2016-07-12,372818098345503,151,29,c(-98.582033, 37.470795),"2016","71-0",-98.582033,37.470795,110.6722717,"66-131"
"33","Pratt",-58.98,"Isabel",2016-10-10,372818098345503,151,29,c(-98.582033, 37.470795),"2016","71-0",-98.582033,37.470795,110.6722717,"66-131"
"34","Grant",-251.74,"Moscow NW",2016-01-05,372826101125501,67,30,c(-101.216446, 37.474564),"2016","287-216",-101.216446,37.474564,227.346344,"198-262"
"35","Grant",-249.13,"Moscow NW",2016-02-17,372826101125501,67,30,c(-101.216446, 37.474564),"2016","287-216",-101.216446,37.474564,227.346344,"198-262"
"36","Pratt",-35.38,"Sun City NE",2016-01-12,372838098470601,151,29,c(-98.784215, 37.477647),"2016","71-0",-98.784215,37.477647,107.6531219,"66-131"
"37","Kiowa",-106.54,"BRENGAM",2016-05-02,373612099093801,97,28,c(-99.163669, 37.602918),"2016","143-72",-99.163669,37.602918,112.3295593,"66-131"
"38","Kiowa",-107.81,"BRENGAM",2016-10-20,373612099093801,97,28,c(-99.163669, 37.602918),"2016","143-72",-99.163669,37.602918,112.3295593,"66-131"
"39","Kingman",-6.98,"PENALOSA",2016-01-11,373819098154001,95,28,c(-98.261955, 37.640191),"2016","71-0",-98.261955,37.640191,25.90983963,"0-65"
"40","Kingman",-7.17,"PENALOSA",2016-12-22,373819098154001,95,28,c(-98.261955, 37.640191),"2016","71-0",-98.261955,37.640191,25.90983963,"0-65"
"41","Kiowa",-75.52,"HAVILAND NE",2016-05-02,373938099043601,97,27,c(-99.079053, 37.659267),"2016","143-72",-99.079053,37.659267,94.57846832,"66-131"
"42","Kiowa",-76.9,"HAVILAND NE",2016-10-24,373938099043601,97,27,c(-99.079053, 37.659267),"2016","143-72",-99.079053,37.659267,94.57846832,"66-131"
"43","Ford",-162.97,"FORT DODGE SW",2016-01-05,373652099575901,57,28,c(-99.969991, 37.619051),"2016","215-144",-99.969991,37.619051,88.33330536,"66-131"
"44","Ford",-58.05,"BUCKLIN SE",2016-01-05,373644099354101,57,28,c(-99.59493, 37.61657),"2016","71-0",-99.59493,37.61657,15.7140522,"0-65"
"45","Pratt",-104.29,"Coats",2016-01-08,373231098480401,151,29,c(-98.803, 37.5428),"2016","143-72",-98.803,37.5428,123.7307281,"66-131"
"46","Pratt",-104.3,"Coats",2016-01-12,373231098480401,151,29,c(-98.803, 37.5428),"2016","143-72",-98.803,37.5428,123.7307281,"66-131"
"47","Pratt",-104.16,"Coats",2016-04-08,373231098480401,151,29,c(-98.803, 37.5428),"2016","143-72",-98.803,37.5428,123.7307281,"66-131"
"48","Pratt",-104.25,"Coats",2016-07-13,373231098480401,151,29,c(-98.803, 37.5428),"2016","143-72",-98.803,37.5428,123.7307281,"66-131"
"49","Pratt",-104.61,"Coats",2016-10-10,373231098480401,151,29,c(-98.803, 37.5428),"2016","143-72",-98.803,37.5428,123.7307281,"66-131"
"50","Grant",-308.96,"Ulysses SW",2016-01-05,373009101234301,67,29,c(-101.394705, 37.503805),"2016","359-288",-101.394705,37.503805,195.8860016,"132-197"
"51","Kiowa",-158.81,"Mullinville",2016-04-28,373038099230801,97,29,c(-99.384835, 37.512637),"2016","215-144",-99.384835,37.512637,30.96618652,"0-65"
"52","Stanton",-295.51,"Big Bow",2016-01-04,373031101350901,187,29,c(-101.585947, 37.50809),"2016","359-288",-101.585947,37.50809,157.9047699,"132-197"
"53","Kiowa",-129.76,"Greensburg",2016-04-28,373453099161501,97,28,c(-99.27149, 37.58288),"2016","143-72",-99.27149,37.58288,64.73886108,"0-65"
"54","Ford",-161.49,"FORT DODGE SW",2016-01-05,373318099532701,57,29,c(-99.893479, 37.558551),"2016","215-144",-99.893479,37.558551,108.5825348,"66-131"
"55","Ford",-110.1,"BUCKLIN",2016-01-05,373309099384901,57,29,c(-99.645121, 37.556441),"2016","143-72",-99.645121,37.556441,52.66797638,"0-65"
"56","Ford",-110.27,"BUCKLIN",2016-04-28,373309099384901,57,29,c(-99.645121, 37.556441),"2016","143-72",-99.645121,37.556441,52.66797638,"0-65"
"57","Ford",-110.42,"BUCKLIN",2016-10-26,373309099384901,57,29,c(-99.645121, 37.556441),"2016","143-72",-99.645121,37.556441,52.66797638,"0-65"
"58","Gray",-171.18,"Copeland SE",2016-01-06,373358100311001,69,28,c(-100.522752, 37.564683),"2016","215-144",-100.522752,37.564683,169.7614899,"132-197"
"59","Stanton",-274.7,"Johnson West",2016-01-04,373627101492301,187,28,c(-101.8256, 37.60738),"2016","287-216",-101.8256,37.60738,38.82801819,"0-65"
"60","Stanton",-274.58,"Johnson West",2016-02-17,373627101492301,187,28,c(-101.8256, 37.60738),"2016","287-216",-101.8256,37.60738,38.82801819,"0-65"
"61","Pratt",-2.5,"Cairo",2016-01-07,373933098353403,151,27,c(-98.592093, 37.660004),"2016","71-0",-98.592093,37.660004,135.794281,"132-197"
"62","Pratt",-2.65,"Cairo",2016-04-08,373933098353403,151,27,c(-98.592093, 37.660004),"2016","71-0",-98.592093,37.660004,135.794281,"132-197"
"63","Pratt",-2.87,"Cairo",2016-07-11,373933098353403,151,27,c(-98.592093, 37.660004),"2016","71-0",-98.592093,37.660004,135.794281,"132-197"
"64","Pratt",-3.07,"Cairo",2016-10-06,373933098353403,151,27,c(-98.592093, 37.660004),"2016","71-0",-98.592093,37.660004,135.794281,"132-197"
"65","Sedgwick",-10.79,"MAIZE",2016-01-05,374740097232803,173,26,c(-97.391528, 37.794409),"2016","71-0",-97.391528,37.794409,65.71052551,"0-65"
"66","Sedgwick",-11.38,"MAIZE",2016-04-15,374740097232803,173,26,c(-97.391528, 37.794409),"2016","71-0",-97.391528,37.794409,65.71052551,"0-65"
"67","Sedgwick",-7.6,"MAIZE",2016-07-22,374740097232803,173,26,c(-97.391528, 37.794409),"2016","71-0",-97.391528,37.794409,65.71052551,"0-65"
"68","Sedgwick",-8.53,"MAIZE",2016-10-14,374740097232803,173,26,c(-97.391528, 37.794409),"2016","71-0",-97.391528,37.794409,65.71052551,"0-65"
"69","Pratt",-65.05,"Coats NE",2016-01-11,374332098461103,151,27,c(-98.771543, 37.726301),"2016","71-0",-98.771543,37.726301,173.4464417,"132-197"
"70","Pratt",-64.96,"Coats NE",2016-04-11,374332098461103,151,27,c(-98.771543, 37.726301),"2016","71-0",-98.771543,37.726301,173.4464417,"132-197"
