"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat","sat","satcut"
"1","Haskell",-145,"Wild Horse Lake",1948-11-04,373929100453601,81,27,c(-100.761438, 37.658774),"1948","215-144",-100.761438,37.658774,205.5494995,"198-262"
"2","Kiowa",-21.97,"Greensburg NE",1948-03-21,374117099193001,97,27,c(-99.327225, 37.689574),"1948","71-0",-99.327225,37.689574,118.9040146,"66-131"
"3","Kiowa",-22.26,"Greensburg NE",1948-06-23,374117099193001,97,27,c(-99.327225, 37.689574),"1948","71-0",-99.327225,37.689574,118.9040146,"66-131"
"4","Kiowa",-21.68,"Greensburg NE",1948-09-22,374117099193001,97,27,c(-99.327225, 37.689574),"1948","71-0",-99.327225,37.689574,118.9040146,"66-131"
"5","Kiowa",-21.43,"Greensburg NE",1948-12-29,374117099193001,97,27,c(-99.327225, 37.689574),"1948","71-0",-99.327225,37.689574,118.9040146,"66-131"
"6","Harvey",-24.81,NA,1948-01-29,375625097305602,79,24,c(-97.518611, 37.94125),"1948","71-0",-97.518611,37.94125,166.8974304,"132-197"
"7","Harvey",-24.52,NA,1948-03-05,375625097305602,79,24,c(-97.518611, 37.94125),"1948","71-0",-97.518611,37.94125,166.8974304,"132-197"
"8","Harvey",-24.27,NA,1948-04-01,375625097305602,79,24,c(-97.518611, 37.94125),"1948","71-0",-97.518611,37.94125,166.8974304,"132-197"
"9","Harvey",-24.36,NA,1948-05-01,375625097305602,79,24,c(-97.518611, 37.94125),"1948","71-0",-97.518611,37.94125,166.8974304,"132-197"
"10","Harvey",-20.44,NA,1948-06-29,375625097305602,79,24,c(-97.518611, 37.94125),"1948","71-0",-97.518611,37.94125,166.8974304,"132-197"
"11","Harvey",-22.36,NA,1948-09-24,375625097305602,79,24,c(-97.518611, 37.94125),"1948","71-0",-97.518611,37.94125,166.8974304,"132-197"
"12","Grant",-65.92,NA,1948-02-19,374337101215501,67,27,c(-101.366294, 37.727068),"1948","71-0",-101.366294,37.727068,97.37741089,"66-131"
"13","Grant",-66.22,NA,1948-05-24,374337101215501,67,27,c(-101.366294, 37.727068),"1948","71-0",-101.366294,37.727068,97.37741089,"66-131"
"14","Grant",-68.33,NA,1948-08-18,374337101215501,67,27,c(-101.366294, 37.727068),"1948","71-0",-101.366294,37.727068,97.37741089,"66-131"
"15","Grant",-68.48,NA,1948-11-16,374337101215501,67,27,c(-101.366294, 37.727068),"1948","71-0",-101.366294,37.727068,97.37741089,"66-131"
"16","Sedgwick",-17.63,NA,1948-01-05,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006,65.01451111,"0-65"
"17","Sedgwick",-17.65,NA,1948-01-10,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006,65.01451111,"0-65"
"18","Sedgwick",-17.66,NA,1948-01-15,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006,65.01451111,"0-65"
"19","Sedgwick",-17.69,NA,1948-01-20,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006,65.01451111,"0-65"
"20","Sedgwick",-17.72,NA,1948-01-25,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006,65.01451111,"0-65"
"21","Sedgwick",-17.74,NA,1948-01-30,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006,65.01451111,"0-65"
"22","Sedgwick",-17.76,NA,1948-02-05,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006,65.01451111,"0-65"
"23","Sedgwick",-17.81,NA,1948-02-10,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006,65.01451111,"0-65"
"24","Sedgwick",-17.82,NA,1948-02-15,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006,65.01451111,"0-65"
"25","Sedgwick",-17.83,NA,1948-02-20,375039097234201,173,25,c(-97.396011, 37.844006),"1948","71-0",-97.396011,37.844006,65.01451111,"0-65"
